number,duration,params_learning_rate,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
170,0 days 00:00:00.873685,0.019940277093578103,230.86679300268213,416,25,78.75874232054127
171,0 days 00:00:00.190385,0.05963392896129211,0.00402689744245732,27,39,92.30528281337503
172,0 days 00:00:00.698580,0.006452628147257579,0.03977532105901153,79,27,14.26846723189446
173,0 days 00:00:01.723896,0.002275822923421161,25.197479874128717,145,32,0.34065479523749315
174,0 days 00:00:00.226669,0.0454504041194271,121.66288542037213,72,50,0.33590137804420306
175,0 days 00:00:00.472409,0.006181973632122996,0.13877290635691958,30,39,0.0028336740744294635
176,0 days 00:00:00.718291,0.01250241110106152,0.0011899221417933654,475,3,0.16651232916646178
177,0 days 00:00:02.532716,0.020777975776805346,1.216441905348604,92,62,0.009240027411749131
178,0 days 00:00:00.332010,0.047388579577084755,84.2572851949066,184,35,442.9132833510779
179,0 days 00:00:06.481043,0.04558003739942554,0.19087193924919743,224,61,2.953584348445221
180,0 days 00:00:00.256456,0.0640228195478284,0.014800163946826895,127,3,6.161869558858665
181,0 days 00:00:00.356086,0.005963159937610862,0.21441054972946094,140,4,7.553401032249372
182,0 days 00:00:00.933163,0.0011074030623113692,1.5191583888896611,288,5,0.03452582397986271
183,0 days 00:00:00.413782,0.001999172286295243,0.2900760933850292,114,6,0.2579842337424577
184,0 days 00:00:00.579701,0.07971802010035069,0.14586013240066628,150,9,0.09973203559041902
185,0 days 00:00:04.433815,0.002177742067879315,7.83968208944267,478,62,19.917878192773816
186,0 days 00:00:00.187733,0.004593487643519197,576.2785200275061,252,17,4.32202808230125
187,0 days 00:00:05.208601,0.04404351092550309,0.10788367164299684,257,39,0.5939277218788046
188,0 days 00:00:00.383763,0.00918096241912675,23.544248787622095,35,32,0.28957573825783467
189,0 days 00:00:00.603152,0.00701830119567582,1.2199440906395043,177,13,938.9495363414503
190,0 days 00:00:00.966667,0.006623045031996831,0.6527724212664486,141,11,0.007850869070326822
191,0 days 00:00:00.081473,0.03181532861815884,1.310427804641259,21,18,353.7662438374079
192,0 days 00:00:00.153061,0.0014068533573943956,0.5762420327957045,50,32,923.4596233628683
193,0 days 00:00:00.329820,0.0156031906173552,58.86454203847226,49,18,0.29450898654973284
194,0 days 00:00:00.239992,0.058918451883053606,0.20571646520370251,20,17,0.002537789990461719
195,0 days 00:00:00.393707,0.09055943096451356,24.466766596401484,25,62,0.0088074416099212
196,0 days 00:00:00.628441,0.00720274661227969,0.014286078034136571,41,26,4.681476333929901
197,0 days 00:00:01.522134,0.017980120013289542,75.55812549718554,475,49,458.23025160346964
198,0 days 00:00:01.097336,0.04452283372666895,0.021561728298062487,65,30,0.11433834293433764
199,0 days 00:00:00.254419,0.023889538373457184,0.011606236049599768,20,45,9.86363019705269
200,0 days 00:00:00.029996,0.0014483827530871528,765.2857272421065,23,3,0.0786397233950243
201,0 days 00:00:00.245555,0.03539912481374462,0.008071552093121813,47,8,27.579690239303122
202,0 days 00:00:00.179602,0.016761368360483135,0.006704792841678846,27,13,7.843327378712987
203,0 days 00:00:00.870530,0.021429100003643887,0.0798080200849071,49,41,8.305059003104889
204,0 days 00:00:00.152342,0.04020737687882442,0.01922438287320844,53,4,0.0017480600212198298
205,0 days 00:00:06.235014,0.00788981545903952,0.005077518967535322,220,54,0.7409289290694805
206,0 days 00:00:07.928982,0.0024422433518871993,0.11788574423172901,401,38,0.006258489777673846
207,0 days 00:00:00.232738,0.05767138981212534,231.3015260718687,108,15,18.043818551918637
208,0 days 00:00:00.122178,0.0025829056974285745,971.0041369315337,139,49,0.006175595035109174
209,0 days 00:00:02.371204,0.03912563313654902,0.04024620968519836,140,28,5.899657179636254
210,0 days 00:00:02.305724,0.00990376696212469,0.0022950056114298878,119,39,3.734714488896507
211,0 days 00:00:02.023673,0.03931972049985678,2.369193985111998,200,20,129.26908290318954
212,0 days 00:00:00.766894,0.03448648286122092,2.89414299010695,206,25,501.93964751724354
213,0 days 00:00:01.015158,0.012094949269781404,1.1675308947924479,70,29,0.006834958999002086
214,0 days 00:00:00.976916,0.0015168410891748638,0.031582877310679366,243,6,0.0036498337822244513
215,0 days 00:00:00.324844,0.0041541554868014955,181.24535994723377,190,3,4.3946208956365345
216,0 days 00:00:03.436257,0.010669538440277713,0.0013069769468934617,161,58,1.6919244729037979
217,0 days 00:00:01.089433,0.042023632978054865,0.8077478235430452,46,60,0.025176385613011595
218,0 days 00:00:01.273929,0.008725268019705709,1.1659270622417273,47,57,0.43237967522349285
219,0 days 00:00:00.591665,0.028812295199426276,93.27732793743361,151,55,70.05514765195574
220,0 days 00:00:01.629258,0.002609495684724862,50.6853320619249,301,34,0.6433588318132298
221,0 days 00:00:00.660589,0.03146374327291413,3.391949679439208,69,39,44.51001772268287
222,0 days 00:00:00.931377,0.010670944734339749,0.0016040645586162011,256,59,440.2942258808179
223,0 days 00:00:00.075552,0.05349087530625153,699.1002551658112,85,42,0.017397784854470588
224,0 days 00:00:05.148250,0.0013997333052487967,19.599486805561142,499,39,6.606719678158358
225,0 days 00:00:01.126959,0.001249440902246389,0.007919134372664229,167,16,1.6021106836179702
226,0 days 00:00:02.265574,0.03277832108861972,0.14430849853896238,184,27,0.5340155653087292
227,0 days 00:00:00.367643,0.0800441671287791,106.76497274801791,261,5,202.88053016999856
228,0 days 00:00:01.011812,0.0020332677588478015,0.08713810000081999,147,16,0.008309986717827823
229,0 days 00:00:00.213202,0.010306782604114379,0.07881705389627873,60,9,93.77011853670764
230,0 days 00:00:00.881586,0.011406866473047724,0.050768001611050585,152,11,0.0011367119725596445
231,0 days 00:00:01.835432,0.07973979805703377,0.0010879711370937347,126,33,0.21329467069465935
232,0 days 00:00:01.105582,0.05890199074998748,25.86700040353968,91,55,0.007292955739849986
233,0 days 00:00:00.150062,0.0303485405097038,0.006960820454401947,26,11,4.324978432207518
234,0 days 00:00:01.447218,0.002761256273609243,0.38425848492213965,139,21,0.973035054065544
235,0 days 00:00:00.191684,0.09241284764118772,7.5796287548686845,28,14,62.360986609075695
236,0 days 00:00:00.112868,0.0441841939666309,0.00874966456992507,36,14,411.03474093224463
237,0 days 00:00:00.501127,0.008698781738989223,0.011832149648486704,55,24,0.004923189276608801
238,0 days 00:00:03.827128,0.008617143446623737,6.788421170592083,412,30,66.84791162814514
239,0 days 00:00:00.350848,0.0013705598385029439,0.6234756774669977,42,18,2.031492993655764
240,0 days 00:00:01.178539,0.003984374709826768,124.25482555165875,420,8,2.0906020038351314
241,0 days 00:00:00.200092,0.0048732336573316165,101.65806654085532,87,4,0.1634128512365487
242,0 days 00:00:01.803536,0.0028236553825042427,101.15869094689266,437,8,0.7873042353938707
243,0 days 00:00:00.073064,0.0012555704558810314,0.07647154334115985,34,6,0.49760705130897037
244,0 days 00:00:01.355286,0.0018571631000233594,0.16171058971510138,78,32,0.017743388556844226
245,0 days 00:00:01.760515,0.001552553590278447,24.359899856250756,124,47,0.00294562717377682
246,0 days 00:00:02.236694,0.02310774549024535,0.18722910692842967,119,40,9.083581753386708
247,0 days 00:00:04.341898,0.0137198894875156,0.1548216825967944,216,41,1.8631466019768397
248,0 days 00:00:00.999880,0.0035283991825047585,0.008943187022013984,54,32,1.681075202139189
249,0 days 00:00:02.417025,0.007767630444120292,0.029312618633718632,101,46,0.0067608597694442055
250,0 days 00:00:00.202789,0.052648685165659626,13.212605742548131,37,10,5.725278686460031
251,0 days 00:00:01.725571,0.0926673467449126,0.38008294932481024,251,59,408.1272485411192
252,0 days 00:00:01.436427,0.09094297728337555,0.6706664330167581,50,58,0.04121554604145597
253,0 days 00:00:00.937642,0.06868962628164452,0.013468760714276115,137,19,166.41155847400304
254,0 days 00:00:00.084748,0.01320516819444402,479.9251798570299,54,37,0.02427910235830629
255,0 days 00:00:00.481832,0.0016534480267453079,0.008136261839407258,29,44,1.9311208309856982
256,0 days 00:00:00.120925,0.0018063845230684038,975.9841576413335,176,41,0.031935377339780115
257,0 days 00:00:03.591777,0.0012933403099825733,14.107121342466225,271,27,0.11969025282200976
258,0 days 00:00:03.287188,0.015064376758370173,0.0035826420746598296,307,21,32.221882758599236
259,0 days 00:00:01.813336,0.0018569665440552666,0.0064308960635571545,185,58,13.301142076950798
260,0 days 00:00:01.449276,0.0013886683143751245,16.39721916576202,72,45,0.008225058193662973
261,0 days 00:00:00.574507,0.0010532677778596253,1.663623337397517,160,6,0.0032194526008252856
262,0 days 00:00:00.910966,0.03292406615742402,0.0032408502521203545,46,52,5.218750768595913
263,0 days 00:00:00.864108,0.014394624796438087,0.0407198862139981,37,39,0.02995493054373461
264,0 days 00:00:00.353432,0.00823947584980243,18.509080897328186,142,4,0.0857760350837212
265,0 days 00:00:00.853147,0.023948863652654487,7.390249867557203,72,19,5.56303424937004
266,0 days 00:00:00.823326,0.02374816233639883,0.06060518409358426,176,34,355.56824399166334
267,0 days 00:00:01.402161,0.02862410604635098,0.7004484677486477,70,50,0.8001969712729154
268,0 days 00:00:00.085007,0.00417297766252517,0.001737020879466276,26,62,583.5943710455145
269,0 days 00:00:00.272580,0.0010814870183169468,81.72523739004224,61,63,22.644123854751985
270,0 days 00:00:01.403802,0.07798501802276167,0.13882091126234125,137,36,108.83809701197
271,0 days 00:00:04.683020,0.04957315701281623,28.806164465400826,472,37,8.595176014267322
272,0 days 00:00:00.073938,0.05708723974891808,130.6735083690028,23,49,21.67258794006617
273,0 days 00:00:00.376090,0.0016876542399991905,6.305401168625171,42,34,17.85030016149457
274,0 days 00:00:00.194260,0.0023363065832847094,0.2443506896613434,35,53,65.87810326256448
275,0 days 00:00:01.963773,0.002929181175623673,0.25423873064389835,183,21,2.071600092097432
276,0 days 00:00:00.631286,0.0017115146087517497,71.96198022622265,127,22,0.028573196536745366
277,0 days 00:00:04.198348,0.0032028608790553442,5.027906964945624,158,50,0.003098406753706597
278,0 days 00:00:00.729592,0.0014534615253353259,10.880314459252256,37,33,0.0017001834964730526
279,0 days 00:00:04.402159,0.007553650066706941,0.013485237018638572,268,32,0.24644603538206672
280,0 days 00:00:00.567957,0.010690364775141752,1.6622032229016497,21,45,0.0013892155155010594
281,0 days 00:00:00.886896,0.03548371108272725,0.35350789739881777,69,25,0.14304645652859926
282,0 days 00:00:00.096537,0.002193795521116019,158.28231087225575,24,6,25.61540727017655
283,0 days 00:00:00.468966,0.008481332818095402,0.09630344352898103,43,15,0.0715537552433096
284,0 days 00:00:00.103088,0.0019966362937891813,672.9477213431134,88,8,431.07894161392284
285,0 days 00:00:03.959029,0.011084131028852614,3.092454292723079,451,17,0.0011898128197917448
286,0 days 00:00:00.513918,0.008105207361502043,191.17419362175806,190,28,2.7104490065156077
287,0 days 00:00:00.850714,0.004291290023231435,149.03183752576786,269,33,3.409278136973814
288,0 days 00:00:00.781812,0.0034692234627520897,0.0010207326818375327,41,43,2.741620142984361
289,0 days 00:00:00.028374,0.034708365298024575,640.1362642353348,33,14,828.13821516187
290,0 days 00:00:00.819585,0.045509287466848555,2.8038293595835357,51,34,16.642799175526577
291,0 days 00:00:00.044250,0.025493449131162197,164.72678630588408,28,2,9.255990146112817
292,0 days 00:00:00.777231,0.021029159170516523,0.004295372765011187,55,22,0.24996587932075762
293,0 days 00:00:00.679387,0.0014643150863871686,0.9048803792152926,52,22,0.0016763456933864482
294,0 days 00:00:02.643523,0.011054800075763,0.14873643666523662,157,33,0.0027480076127342845
295,0 days 00:00:01.515591,0.050533701543981,7.211238757170623,73,43,0.31187760478866805
296,0 days 00:00:05.813982,0.014908502541986715,0.004564090960270185,229,53,0.0015939279661012047
297,0 days 00:00:00.601007,0.0018399316908303787,118.15438873611606,138,32,0.22481622771519144
298,0 days 00:00:00.055586,0.0143336986013966,339.7601294428099,27,38,180.99165862931687
299,0 days 00:00:00.236710,0.0018734737134089028,925.8820157836323,239,25,0.0748120056044503
300,0 days 00:00:00.139237,0.0011072611164796,0.004485901739929575,41,18,661.2926856982142
301,0 days 00:00:00.417606,0.0011918350434765403,1.5213663439936047,103,13,922.7522873411813
302,0 days 00:00:09.878744,0.011895128203212176,0.6578412758791456,405,52,0.2734274962448301
