number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda
411,0 days 00:00:46.662402,0.13580496822560034,0.17667253112281162,3,0.11440492731699978,3787,99,0.006003076456305335,0.004510563564775852
412,0 days 00:00:09.710927,0.2938496018964025,0.15044925676334947,16,0.0830820384396994,260,92,0.01018660268791545,0.007080807019766562
413,0 days 00:00:40.764226,0.4309721281275738,0.010188623668707453,16,0.18474687689358776,1448,48,0.08972328854782058,0.0017819749964086788
414,0 days 00:00:11.086559,0.9883764131375338,0.018187807386243315,15,0.18276092096853463,601,20,0.039099668505366364,0.005911777508330333
415,0 days 00:00:06.544963,0.4981742338500983,0.010870550573768012,4,0.015544388389538238,435,90,0.0678568557346479,0.07712411834102155
416,0 days 00:00:17.667724,0.5073442985422398,0.09566072948668423,5,0.15689288639656132,1098,72,0.00839992025770137,0.002297551035698741
417,0 days 00:00:16.065638,0.9282101835499658,0.029725771981608345,11,0.03212463154293254,995,14,0.0001526132852364974,0.001409188554309044
418,0 days 00:00:39.606929,0.4163586230063989,0.01005895369589012,16,0.1490467165928088,1366,50,0.0007178076357562374,0.02769976598933443
419,0 days 00:00:06.975683,0.9631165275790441,0.01842955991104596,2,0.08195217101075895,603,84,0.0005342509655520785,0.009947495908311045
420,0 days 00:00:29.444054,0.24431783084243935,0.09992194888814918,13,0.07713322317856165,1487,27,0.0009168149484403888,0.0047602329294175695
421,0 days 00:01:05.986255,0.31408765531768246,0.017645797289684496,5,0.010309688778295197,4490,28,0.0028269663494209446,0.00031445677858250924
422,0 days 00:00:16.140644,0.3459270662843933,0.10296458228483188,10,0.04619962039715509,836,26,0.00019862285329227814,0.054446681303601446
423,0 days 00:00:10.035615,0.3391960996416749,0.14009595665806182,19,0.05390387330803073,308,65,0.04892533253988634,0.001264885460067941
424,0 days 00:00:39.602492,0.36404280394013366,0.029971623679291164,9,0.0321263571347989,1633,98,0.00019325959094847225,0.07944123042751729
425,0 days 00:00:09.052174,0.7008031115484875,0.010027386056798296,4,0.03487240993560833,644,30,0.0012314065375298852,0.004324560554456989
426,0 days 00:00:10.449426,0.2724878212464529,0.06833343403940588,13,0.05806417190922166,575,19,0.034510529309250304,0.05606981634262173
427,0 days 00:00:16.106542,0.40271558976723343,0.019686103661547962,12,0.08866566173340124,854,22,0.0048663739430935245,0.09995244935447994
428,0 days 00:01:03.925620,0.8954171391996189,0.10923974890914456,9,0.025672626751036157,2476,89,0.00013234402588356288,0.0804999911492229
429,0 days 00:00:07.564038,0.591412500687406,0.06993891142365233,8,0.02888989322126313,373,45,0.004605599636575667,0.01417606581677682
430,0 days 00:00:57.520975,0.8620430728355731,0.07473210502345784,14,0.015524500906627292,2848,64,0.030015391090974595,0.0007765964908800957
431,0 days 00:00:15.777532,0.5205514656831932,0.03949214789529653,14,0.08561519737051915,745,27,0.0001757282823813315,0.009617981296077526
432,0 days 00:00:20.418806,0.5807572750165173,0.10059334926734725,2,0.08701688149924595,2053,24,0.0006885406828341569,0.0026088859936216633
433,0 days 00:00:44.987268,0.8231540484044322,0.03506359008818393,16,0.13163888485861286,1186,69,0.00011520193818148905,0.0008238240785369242
434,0 days 00:00:28.910899,0.12278938412422315,0.05927034899515917,17,0.011860467776822405,2339,10,0.00040102328105592216,0.0005222159672542148
435,0 days 00:00:21.467527,0.5896640203200036,0.09140945499254557,15,0.01457112932442243,725,55,0.037153424180821765,0.0003520407477399765
436,0 days 00:01:25.712405,0.42255495749956085,0.01698597653517608,17,0.07802311901757567,2019,90,0.000948060076339985,0.033896713782860174
437,0 days 00:01:56.699309,0.35901784834566464,0.025763295575385984,13,0.07400979127937637,4095,60,0.02094271541775935,0.0010162879165477468
438,0 days 00:00:06.694996,0.26768675374321416,0.0337996260080287,16,0.045082607886458174,437,19,0.023689026867256237,0.0002442152940122138
439,0 days 00:01:31.591940,0.9284384069535445,0.12181688540440488,10,0.024652125671664315,4010,35,0.00036503479304013327,0.00010334872741108581
440,0 days 00:00:11.827439,0.210183936160031,0.04256259612736729,12,0.1787695457508953,549,31,0.05715487565076024,0.0013113445460365
441,0 days 00:01:00.117824,0.7305989949281777,0.05251626470261895,10,0.010936975550100226,4084,57,0.06457272171055341,0.00032272352725618204
442,0 days 00:01:15.198129,0.7195381460061699,0.028811510508384135,8,0.024050359579615703,3321,78,0.0021523554907272955,0.06007205562328848
443,0 days 00:00:07.180013,0.7916503812660781,0.011427734562752315,5,0.06268111651704363,483,40,0.09886203872730735,0.025363848714262453
444,0 days 00:00:04.893050,0.162443472350535,0.18623756295304383,11,0.046853826107040634,252,26,0.0012519599238428013,0.0815592086039591
445,0 days 00:00:17.235867,0.3129077900019025,0.18357401163996614,2,0.15253240328680587,1584,66,0.00013761925466512494,0.009432433218409945
446,0 days 00:00:14.880107,0.286231432401282,0.06098592142421601,17,0.021318243472436008,474,57,0.014624583650371299,0.03635763101133765
447,0 days 00:00:30.345698,0.20791321059576057,0.12235310079099804,4,0.05452443381148809,2337,15,0.001935059296133006,0.01377178040270257
448,0 days 00:00:56.829998,0.19429696382426975,0.053834869114394134,12,0.03548311514558475,2147,50,0.0010161318228287279,0.002379848692761456
449,0 days 00:00:05.897560,0.1902323840746511,0.12854515624027854,9,0.11016465185486164,401,12,0.00011845896881491772,0.0019717495521737777
450,0 days 00:00:14.702973,0.22131810525075785,0.05401456710677679,15,0.015275097864720574,494,53,0.0003272822482639231,0.02418761436936893
451,0 days 00:00:49.967275,0.7196228863018451,0.011043879441792514,14,0.11584811728036927,2705,23,0.005647784243653975,0.021882724802245183
452,0 days 00:00:37.120615,0.6650009868019656,0.15418292714328005,5,0.050654483191707074,2456,27,0.006894581515547309,0.0002067067641179278
453,0 days 00:00:20.962914,0.48578036744215336,0.013362915306162793,12,0.13688536164060147,640,67,0.00017277422156125968,0.06493268457932609
454,0 days 00:01:08.067747,0.6992263310581291,0.0634603969657471,13,0.11809789046703899,2187,60,0.0008385786404638243,0.00019879416290863544
455,0 days 00:00:23.327458,0.3251620064573776,0.13820693486936897,11,0.01772939047728478,1573,13,0.0003089679151378091,0.0001392222540986954
456,0 days 00:01:06.950636,0.3163167193775861,0.054644852534340614,14,0.062262932437886956,2615,44,0.007941038967146387,0.00023782945614257733
457,0 days 00:00:08.380238,0.7516866547073051,0.052887987800981334,3,0.07347695836435428,685,25,0.005277775664792576,0.005237907323776385
458,0 days 00:00:24.361574,0.6945239249387273,0.03988696458749676,3,0.04742780012259921,1952,13,0.0017050460161641104,0.021779495564542152
459,0 days 00:00:23.608078,0.21177850926660047,0.124150902219332,6,0.027478376726029968,1363,51,0.00019740517561260535,0.0005827381130446183
460,0 days 00:00:28.627280,0.19609083332958685,0.04733555841407175,13,0.022378522963404802,1004,58,0.00014378531811822814,0.011121452750444199
461,0 days 00:00:49.055208,0.11891391351321698,0.1798981586148992,15,0.011252395295907412,3007,15,0.02143275768364761,0.00014517364446703777
462,0 days 00:01:09.698274,0.3723367845708875,0.05628207089201643,15,0.1344446182548847,4117,15,0.00043598284421499984,0.0022269109688411153
463,0 days 00:00:39.581726,0.824072128132027,0.09969675643994884,17,0.13801788731084527,1951,27,0.0028557320996570224,0.0002242832383642234
464,0 days 00:00:04.139071,0.40816590904092087,0.052557563673273265,19,0.01237335550538909,270,10,0.021308721403910408,0.021545163781710678
465,0 days 00:00:19.780866,0.7612668545093944,0.14669498577656598,6,0.06503625426564856,1049,88,0.007262552857239591,0.0020087204164342593
466,0 days 00:00:08.688820,0.4261716619242121,0.10368528946148842,13,0.04738916395730887,511,18,0.015114789990604468,0.01027529013417288
467,0 days 00:00:12.610036,0.6819655996612456,0.03147225458576972,15,0.12015653226575251,808,12,0.0014995742711404923,0.00010126479417924156
468,0 days 00:00:49.697129,0.6637423729829421,0.02991428587715605,8,0.032021175318015266,2509,29,0.024869940874553492,0.00192617884939833
469,0 days 00:00:40.733868,0.1806966335001907,0.06533427892359382,2,0.02104822056277979,3059,12,0.061404396370483276,0.02962419986583046
470,0 days 00:01:01.810341,0.4110731305149722,0.02702117086752916,3,0.024997617481765627,4306,98,0.029986721081648172,0.002676563766061948
471,0 days 00:01:18.873252,0.8221761515513948,0.14683395810910724,14,0.016203828647047416,4841,45,0.019671455556693525,0.03925010431049564
472,0 days 00:00:15.887314,0.8129343501456087,0.055719671303530664,4,0.03695959095589951,1053,11,0.0014660416337642158,0.00016310534791062108
473,0 days 00:00:11.793568,0.4151995313715544,0.013228040385645646,9,0.019767218553009055,476,52,0.0004585275018102075,0.0005605640501450104
474,0 days 00:00:11.163511,0.24696292782226859,0.01442782413345527,19,0.011899617854468964,385,53,0.006036696529173536,0.00034589519204826925
475,0 days 00:00:21.638806,0.12940585453623957,0.010157179683188994,17,0.07661794553566117,879,49,0.02398125778585441,0.0010163969084270859
476,0 days 00:00:11.643453,0.1438005800341502,0.1941680638488773,3,0.13418465454569942,813,10,0.0003454111492407645,0.005285667608536048
477,0 days 00:00:35.387396,0.9961594049755862,0.032669765145127136,2,0.026443219831636475,2554,10,0.05156952765968336,0.0010121787795621879
478,0 days 00:01:12.393850,0.6163061603406026,0.027896387757160454,11,0.15042747117083866,4335,16,0.08664232980849455,0.035436668531094624
479,0 days 00:00:10.054898,0.8428319624997588,0.12787459849303,15,0.07657807415258948,603,15,0.07432407399288106,0.0006131578894064697
480,0 days 00:00:06.594797,0.40429254242763146,0.022854515989759308,2,0.14820137564543656,471,32,0.004028688337533871,0.00039840798556594237
481,0 days 00:00:24.784156,0.11275185342305913,0.017255591601621764,7,0.012317402814182664,1555,13,0.0006196207091491127,0.028809400546071857
482,0 days 00:00:23.942298,0.5120819068083798,0.020872713368490843,4,0.09530599147777245,1560,47,0.05409355500414533,0.0001319669155531323
483,0 days 00:01:00.368675,0.11413047928547665,0.13892258904528734,9,0.05894656366005426,3054,29,0.007941410164627504,0.0001941999128732498
484,0 days 00:00:29.924002,0.5676277967716215,0.02438264728854042,8,0.07928287888300749,1472,68,0.00013874039413280448,0.09708185178508111
485,0 days 00:00:46.671957,0.773427463710473,0.03565842093080482,5,0.08226342637733586,2789,45,0.005528959079926244,0.007660969949105814
486,0 days 00:00:26.398375,0.477714368293478,0.07580162705530152,12,0.017809147028680847,1605,14,0.0006834302049373586,0.0016624237126095633
487,0 days 00:00:42.859201,0.8725905561742817,0.10879289677703177,10,0.019411535826477692,1770,88,0.00711411886249271,0.02740806816000352
488,0 days 00:02:02.856067,0.8416695020044805,0.024334054991463325,19,0.13874806584913146,4760,43,0.0015513743843338574,0.00035387983701318677
489,0 days 00:00:38.635090,0.5507305284229026,0.02021900099318601,7,0.018848366397709572,2547,11,0.0002285891381237552,0.022122759625873803
490,0 days 00:00:20.669622,0.91667781905802,0.011714405982091836,19,0.034729087085394884,1208,16,0.00010005005896259433,0.04374876473009196
491,0 days 00:00:21.528374,0.5867429658884593,0.012772613133060719,9,0.09826704986311945,1105,26,0.0008493446348872809,0.006689763975772702
492,0 days 00:00:38.561714,0.7024511495474107,0.1302564744908542,7,0.04030886560803831,2423,14,0.03907244702588756,0.00874656291421161
493,0 days 00:00:41.461053,0.8612997822219918,0.03298918679866525,4,0.10151811831097525,2832,61,0.007447884110649484,0.0030852481195907523
494,0 days 00:01:24.250522,0.15035769934957263,0.08579734290343029,17,0.025995554293229157,3325,40,0.0003057451680886337,0.0013415106582909694
495,0 days 00:00:14.766318,0.8584198860343876,0.07566380430034272,5,0.01630196004119019,973,12,0.00036645775385256684,0.0006107443374916545
496,0 days 00:00:13.868270,0.6408395083177806,0.014498173373256037,17,0.026782303139463098,578,36,0.0011034434718278517,0.0009796241302232533
497,0 days 00:00:08.116759,0.7883033430449613,0.15368726682275893,2,0.09679303321025437,644,58,0.0007985032870384041,0.00010462060626105337
498,0 days 00:00:07.397015,0.30640275637671605,0.04741451250523609,5,0.12720753193820122,449,65,0.007680869477953899,0.008137969775372338
499,0 days 00:02:15.879546,0.24773934282947327,0.013707678953869972,17,0.021088660018183287,3899,89,0.010490016826460906,0.00021816965415486468
500,0 days 00:01:18.376086,0.9866392148065667,0.010877856367741634,9,0.026242334697978927,3270,81,0.0018987020752813742,0.00017989035877439402
501,0 days 00:00:52.081016,0.1791182567588424,0.022330295848058877,7,0.037612368362223265,3261,17,0.0002740907801637667,0.01107759582566953
502,0 days 00:00:23.683055,0.3204906578159964,0.06943462446875136,12,0.19199672274946467,1546,13,0.03812689304916383,0.015124774139684539
503,0 days 00:01:09.405011,0.193192474887795,0.16674901497550346,10,0.08661190077658124,2969,39,0.004165545013018055,0.0003347695238310476
504,0 days 00:00:51.834809,0.5910355482373588,0.021851267078635547,18,0.04904509398620102,2522,28,0.01776963805244971,0.0011878789875968904
505,0 days 00:00:49.814085,0.25810891253945695,0.17254277851924535,3,0.014336995374580979,4236,95,0.015801109898338092,0.003599013821304721
506,0 days 00:00:17.583471,0.1535967586091585,0.012569725718848077,16,0.010891335879160115,912,23,0.00013214114266161105,0.0034143596081189073
507,0 days 00:00:09.746781,0.8129383669396893,0.04438167274105539,3,0.05187137680545486,771,11,0.09216738259019736,0.009808445252258994
508,0 days 00:00:22.777019,0.2236729837602915,0.16353428766275935,17,0.054582983179054155,1034,31,0.0008414247907259824,0.0007549638368838193
509,0 days 00:00:10.310220,0.4426973110111414,0.010478881682501332,19,0.026843988458560272,712,11,0.0006505718240614515,0.005617016095163444
510,0 days 00:01:33.351246,0.3233010236320564,0.12436439273865889,19,0.13439808652494428,3633,44,0.0004256733234151992,0.041887695575706034
511,0 days 00:00:24.013688,0.2840653896537324,0.039293585034439624,8,0.11940145805767878,1146,85,0.007083167833271862,0.051018792147633815
512,0 days 00:01:05.779913,0.1706377930662335,0.06175074343522962,8,0.019014268911041358,3634,22,0.0010634667712318704,0.0008154076330408057
513,0 days 00:00:20.206286,0.235575149348961,0.0913703642353133,3,0.010431827270136291,1629,32,0.00036707902327818626,0.0006308569009431849
514,0 days 00:00:58.392613,0.34104604527424526,0.01636138885397137,16,0.035894693147589474,3432,17,0.0005751543065466175,0.040098664213687504
515,0 days 00:00:27.730360,0.5428626572394041,0.12442189561710312,3,0.17803753629632743,1992,11,0.00018088023159446473,0.024880335932635608
516,0 days 00:00:31.684429,0.24642237885380386,0.025681104455349223,11,0.06488939064239452,1371,47,0.00028386885031320803,0.07844585387776948
517,0 days 00:00:20.288803,0.3447607912825157,0.011334355921503631,3,0.07328237210797141,1426,26,0.006600672317074614,0.01238541732165878
518,0 days 00:00:13.830266,0.33760180566362685,0.01118742838052341,8,0.01791116573625256,894,10,0.028458106178094068,0.022968039373301104
519,0 days 00:00:07.630117,0.8392962673891959,0.0648982671455839,3,0.01433525722055226,519,33,0.09516129059624928,0.00893666017549832
520,0 days 00:00:14.641097,0.34322765833088165,0.10118841494959407,9,0.011741804718036047,910,12,0.00033487380629558885,0.00041252587487634803
521,0 days 00:00:18.821641,0.3320856306934868,0.16259017735966486,15,0.029943112761403188,1032,20,0.05895088943910389,0.007358751804502189
522,0 days 00:00:24.921737,0.7251819862365069,0.10164033195001794,5,0.1504845183397749,1540,44,0.00033630431355719957,0.0002868688735744805
523,0 days 00:00:47.703744,0.899181309235479,0.09042171392517044,7,0.08781475393995704,2271,69,0.002152558721438658,0.05475899771586455
524,0 days 00:01:05.643150,0.7500379400668704,0.01167578878527985,7,0.014728907956118796,3210,59,0.013641370745389302,0.06777110787818513
525,0 days 00:00:07.498399,0.5950595610647164,0.0257546913121789,2,0.01005751748118244,618,17,0.0019918213673001785,0.041272785557371676
526,0 days 00:00:10.799628,0.47261384629763603,0.13811654747956753,10,0.05550574328402311,488,37,0.00011120510352793269,0.03691524764648941
527,0 days 00:00:26.046145,0.1861315262282257,0.04489113712241945,9,0.02005784062321536,1196,66,0.0029037349897002344,0.049862395379179136
528,0 days 00:00:52.758365,0.5937391947929492,0.015526166577988769,18,0.021505340833199542,1909,50,0.00619553861115664,0.0012204598644521484
529,0 days 00:01:00.612016,0.309309572048243,0.01987967652428646,2,0.03175726523506193,4838,58,0.00039280900470850956,0.015921904674416648
530,0 days 00:00:47.141426,0.8500595872574815,0.026415924452871626,3,0.16795454283038105,3271,25,0.00011671550281780364,0.0007924756921968319
531,0 days 00:00:07.348694,0.4720466108886696,0.16324728384323917,7,0.09035708875820272,357,92,0.014284949813585888,0.0022283991848676076
532,0 days 00:00:13.902469,0.5011586512114101,0.1475028287956504,6,0.02929082392429076,853,14,0.0022289286345612926,0.0004812340151329882
533,0 days 00:00:18.493329,0.393178992387781,0.04669851356570547,17,0.03657754646172659,976,21,0.0002197059639023324,0.0032340161352574803
534,0 days 00:00:26.826261,0.6407423592888924,0.028114463448782108,15,0.010912347869930634,1431,21,0.00043972573157623283,0.013583533784509511
535,0 days 00:00:04.786726,0.24474364144896385,0.10897221335201188,10,0.0215129087824516,271,19,0.07716164461940583,0.0035568879366095
536,0 days 00:01:10.704693,0.9448853699348658,0.05460428886676149,8,0.011650667090633837,3894,21,0.0001334758419156459,0.0010913634876943527
537,0 days 00:00:20.255233,0.89397512155233,0.0779588008440506,10,0.027129280460260946,894,39,0.01396140060717421,0.01851579455271625
538,0 days 00:00:06.477306,0.43877764576446177,0.042821116562026876,7,0.01424982630451307,370,18,0.0002459627986703119,0.00011369787499610089
539,0 days 00:00:11.214312,0.13142808634709624,0.11039079487412477,5,0.08686315634902607,688,59,0.00028543999269709777,0.03340120939554872
540,0 days 00:00:20.641425,0.2421528120347058,0.11659831394492191,4,0.011372406038335125,1366,10,0.02634518753711534,0.008483445479521137
541,0 days 00:00:58.818779,0.8207025480144355,0.11250158160413326,10,0.06722727505372322,3100,64,0.014863582490097475,0.024350157053338945
542,0 days 00:02:28.734711,0.3074284631435617,0.183893256383651,19,0.04408613276184029,3807,80,0.00014893644691533895,0.007066560480416587
543,0 days 00:00:19.419698,0.5756506645930644,0.01783855818831118,15,0.024874955400466647,1242,11,0.0006144286576640814,0.059513244316425795
544,0 days 00:00:11.871183,0.3382028015024316,0.09802433057941762,15,0.11088535693643158,601,26,0.00010573434008620196,0.000438140017874012
545,0 days 00:00:06.530508,0.45920100388242613,0.03521461435074707,9,0.08007402863843453,350,21,0.0411285183879262,0.0012301006202795832
546,0 days 00:00:25.430065,0.11175213734176422,0.10020150233877381,8,0.07363906539523836,1267,59,0.017545520319558906,0.0015994214555807521
547,0 days 00:01:15.379730,0.858414612819249,0.01203122786387869,19,0.010116502937659503,3779,26,0.0008782983988001711,0.0013888398885561833
548,0 days 00:00:28.047467,0.1983779960660969,0.12630664513598452,11,0.0761048442146102,1017,99,0.000648944289022255,0.0004598246002938532
549,0 days 00:00:17.734490,0.9113457716649385,0.03813974811365913,18,0.0313525006301373,458,77,0.0009229395561982629,0.023528812356537157
550,0 days 00:00:06.725702,0.6861784949301661,0.014336328085599075,4,0.09430157589586968,441,85,0.0032095970450292744,0.0006364357430149154
551,0 days 00:00:05.573951,0.9528149514070757,0.092786686600408,12,0.045048340288150704,301,26,0.00021885058593237842,0.03987951617256592
552,0 days 00:00:33.833520,0.47123241213740397,0.05637024550873622,11,0.03653885568582432,1250,58,0.0012592861266306856,0.00013414523869354769
553,0 days 00:00:47.359374,0.3081551385369966,0.10266409830606503,18,0.027294472724007653,2942,15,0.003502145102238328,0.01132718737985059
554,0 days 00:00:39.520871,0.326078771341332,0.043116480794104926,13,0.03031563823621563,1713,33,0.00021214828837381688,0.02357890999416257
555,0 days 00:00:19.015374,0.5503138688465827,0.041157635979850976,14,0.04841585035381264,1261,12,0.00018836781607187378,0.007664943769506688
556,0 days 00:01:23.892991,0.12292840323049423,0.16740590970820401,7,0.013528294434571564,4138,75,0.00011528463681041574,0.05083994129470729
557,0 days 00:00:51.309750,0.7190945793315108,0.049657603759960325,5,0.0893835045115709,3069,32,0.0014769790488276054,0.025213525565004485
558,0 days 00:00:16.204086,0.33165349779775444,0.044611881510692425,4,0.0706040339843252,1127,11,0.0022056814411914615,0.00010313922889263113
559,0 days 00:00:06.439670,0.1961206347803452,0.019164621225690827,10,0.12955731134889262,285,31,0.06842164325188974,0.0015975299779912343
560,0 days 00:00:15.092440,0.18106070178102476,0.14569195284440323,6,0.041213687300408516,860,34,0.0009163606787913145,0.00025012864854852534
561,0 days 00:01:05.712241,0.802552624298464,0.014791388360231948,8,0.03188496678899869,3127,33,0.005932599012021471,0.017989751237737484
562,0 days 00:00:28.483960,0.869678549452725,0.09371005151922993,5,0.011209594356619003,1884,11,0.002905611542068285,0.04354418723410355
563,0 days 00:00:06.082071,0.3172280574214091,0.17134137392014107,4,0.16972935037950382,396,84,0.0459400502636184,0.00019797726434268216
564,0 days 00:00:40.107769,0.957537560908058,0.016664741068314084,10,0.02292527466746249,1632,49,0.02544553053782998,0.0020674273010910693
565,0 days 00:00:34.161765,0.9654914164874214,0.014331396024151934,3,0.07842775725046387,2764,38,0.010387028651908211,0.0009385441884228901
566,0 days 00:00:41.635705,0.22833229115004228,0.04067368740640999,6,0.07604339098864407,2589,36,0.0006915690293437711,0.00013240430924076855
567,0 days 00:00:22.363113,0.8315710080846084,0.039812224687296595,9,0.012551668349181287,989,46,0.056811959475755666,0.02448935528822447
568,0 days 00:00:09.725135,0.9047477653863059,0.04784387733770248,11,0.0500740373514993,328,82,0.037705414421339574,0.000472301705976916
569,0 days 00:01:14.272831,0.49187006401225863,0.1314959158155328,18,0.0610441154331626,2060,64,0.0006088350585693086,0.00013699703882611927
570,0 days 00:00:11.179955,0.9297821068461197,0.012036627840767132,12,0.016645671323161245,622,20,0.07000524003280084,0.001657046658154986
571,0 days 00:00:49.585696,0.6388129456978342,0.014594977173377719,16,0.017241473570586772,2617,26,0.00343270503004655,0.07295086321067151
572,0 days 00:00:21.119470,0.2755495001662485,0.03174702301845841,12,0.010105726045894926,1404,18,0.0020902103509096346,0.0036487825432406063
573,0 days 00:01:36.454569,0.15758403596783796,0.0495467300296643,17,0.06308019766368195,3162,57,0.0003051018805838189,0.036337667032402106
574,0 days 00:01:05.054472,0.8156459176268843,0.014121526906564817,17,0.06628384803251591,1706,78,0.009891901707798216,0.006793726221543062
575,0 days 00:00:10.553134,0.24260578533958504,0.03782204837712428,8,0.026232708691461423,622,22,0.00031654400647111166,0.03361116281683038
576,0 days 00:00:30.860114,0.9499264698601104,0.026522730214307903,19,0.04742348312431662,2170,17,0.0282592093950671,0.0051945467694812265
577,0 days 00:00:25.302815,0.32654220796445965,0.033678568211512515,11,0.054375237313279284,926,76,0.0010919838691446037,0.0513019590450882
578,0 days 00:00:14.828615,0.5924259134662246,0.12559839443642196,5,0.09804567373523002,1185,17,0.06252246999284605,0.0031129423705741253
579,0 days 00:00:15.469343,0.584161516289525,0.03138928749003179,13,0.022541931930059298,882,24,0.02427940178295613,0.00041877250962417227
580,0 days 00:00:16.831247,0.6218468740109788,0.014685886566850607,10,0.040735668557117535,614,51,0.0006759750941251047,0.0004899541370406034
581,0 days 00:00:25.502655,0.3236889918201677,0.06193130791772059,13,0.08883656646370944,2212,11,0.0005270564511122602,0.0002697764733864892
582,0 days 00:00:15.336480,0.6783487287807703,0.07417835171679707,13,0.037403755525261186,574,44,0.02055440502322331,0.04926359801256751
583,0 days 00:00:33.362742,0.5063035143495244,0.16683235734238488,18,0.1231772739682237,783,84,0.0001013640246222209,0.0009906340967296052
584,0 days 00:00:05.327792,0.9637056383044934,0.026834535871444323,2,0.1593538355804803,709,38,0.0006279425541357209,0.0008692334219593669
585,0 days 00:00:11.063429,0.5738639994246246,0.02268672186192031,17,0.010741859153803282,336,54,0.017310460060282928,0.00307199487594512
586,0 days 00:01:22.665940,0.819871457789645,0.048537259355612004,10,0.1339037994768266,3169,75,0.002517113327212762,0.0005407965156689107
587,0 days 00:00:53.962766,0.6744859479432781,0.018506634354318516,16,0.01041840979280735,3322,16,0.0008130087931901653,0.00010215858457514936
588,0 days 00:00:03.714472,0.9681885935515646,0.13992868081190735,16,0.011810127012483069,295,12,0.002834126197744842,0.005999633649222777
589,0 days 00:00:15.818885,0.6710370412863592,0.09960995069358362,14,0.010184432935772914,1092,14,0.060768973784106825,0.037258445488390315
590,0 days 00:00:06.293273,0.27377071638707495,0.06712963615963252,16,0.08171488701823763,473,11,0.0006015350575992108,0.00010144990303881787
591,0 days 00:00:10.909585,0.9460678405335707,0.01501517476869033,7,0.08823782643411339,661,19,0.0002721074834261902,0.07988680566741312
592,0 days 00:00:24.920360,0.7997650022266182,0.1068848121115111,12,0.1333190363265587,1385,21,0.0001579199969607632,0.019113960166595383
593,0 days 00:00:10.732902,0.5849552519612577,0.030221462839600678,12,0.048181976768104255,589,21,0.010366198337043029,0.0002606906916540293
594,0 days 00:01:16.249117,0.6484863626030817,0.015483487822050519,9,0.021473537135577606,3810,29,0.0006711597759380591,0.02493802481052433
595,0 days 00:00:05.130908,0.8865102270381892,0.013417804581498022,7,0.023106586262036852,316,15,0.014016118820205436,0.002224849342551576
596,0 days 00:00:29.916327,0.8147584619423217,0.028274452080222355,14,0.06365702483191571,1878,11,0.00024289183838881867,0.0005261618524198397
597,0 days 00:00:53.044659,0.758483689790227,0.039893121240750375,8,0.02849079284686528,3122,17,0.00274610886568323,0.001237886438923949
598,0 days 00:01:12.365131,0.46068580428306916,0.0205207055199251,9,0.033831128995889886,4698,10,0.045000026022808844,0.04212002225499648
599,0 days 00:00:14.378515,0.5035644501276949,0.010931240592830928,17,0.03267073346364794,945,10,0.0008923347963721659,0.01067095457310828
600,0 days 00:00:53.934376,0.9475374016847089,0.1506245032821367,5,0.014768112759454855,3249,18,0.004409903471910998,0.0008124602215262306
601,0 days 00:00:05.385059,0.6123754298756374,0.0475982779193825,18,0.018440734266362727,304,18,0.008932169089202434,0.0013604597545588302
602,0 days 00:00:32.649508,0.6744902299179053,0.01650103081362482,2,0.060488333567253506,2381,49,0.0041393855124543175,0.03362957771394249
603,0 days 00:00:10.018368,0.1544420639792126,0.02917644764593779,6,0.06230442836673271,571,97,0.0014372659310208733,0.07076871318104314
604,0 days 00:00:11.345121,0.5390378974246485,0.059407268082399246,3,0.06419412994347824,777,14,0.001137757084328629,0.0041851529875314205
605,0 days 00:00:07.811659,0.12370119377255889,0.050190940784190834,11,0.15078188073395438,476,12,0.0006887462136220713,0.0014973879563385999
606,0 days 00:00:09.653380,0.6918249127673389,0.020827704733664375,18,0.19095370360117522,320,66,0.024920788001102655,0.0001475478936554899
607,0 days 00:01:26.222325,0.8435051169626185,0.025108402677957494,16,0.16307094063242472,3355,45,0.003384116777240073,0.002009859316269948
608,0 days 00:00:23.831771,0.48854049764547913,0.05190495996431611,5,0.05238880196214755,1422,21,0.001697282462228389,0.07718570635081429
609,0 days 00:01:05.356955,0.4453052688859477,0.015634258713492364,5,0.02014588760810362,4312,12,0.0004335496615455812,0.00039478999375946316
610,0 days 00:00:16.553971,0.25153850006917233,0.017128734338592563,5,0.15323473029066545,1006,34,0.002323090194846587,0.00032094231047462735
611,0 days 00:00:22.728201,0.3891364630142877,0.012636468653317894,3,0.12552366042129423,1557,37,0.000755916330765339,0.009820557012546655
612,0 days 00:00:29.141100,0.9583104141456119,0.03287807717263359,5,0.01313417468892566,1763,29,0.0028235616064958757,0.02298748799458229
613,0 days 00:00:25.830050,0.7672595420864543,0.025783355842558663,18,0.03359691076152854,1524,15,0.0012953383588109088,0.05703524197095334
614,0 days 00:00:05.619249,0.44338069959243376,0.05877741702265297,2,0.01991564086046914,399,34,0.010956263525964885,0.038287615986341
615,0 days 00:00:05.374868,0.7114898612800313,0.10145960980115915,7,0.03018569083237506,296,42,0.0009089499626464107,0.07950636442558212
616,0 days 00:02:15.574616,0.7041300169661922,0.018664584291091885,17,0.04463496662694797,4134,61,0.0005301382651252148,0.015811815807399196
