model,thresh,mse,max_mse,duration
377,0.5,0.022457957293586,0.025136135752899108,0 days 00:00:16.913308
378,0.5,0.029521684259246225,0.03582504803691667,0 days 00:00:14.077993
379,0.5,0.020556269946400616,0.023060472318498903,0 days 00:00:08.096922
380,0.5,0.02100105633705499,0.02352677663384341,0 days 00:00:15.425165
381,0.5,0.01796930923463113,0.020088530406362756,0 days 00:00:32.363149
382,0.5,0.022859902774972195,0.025602051189560254,0 days 00:02:56.461167
383,0.5,0.0233354149288644,0.026002454371354677,0 days 00:01:13.868665
384,0.5,0.022943801052811373,0.025619760956993372,0 days 00:01:30.863135
385,0.5,0.014913195251644874,0.016636086340317803,0 days 00:01:39.377884
386,0.5,0.024925349245720194,0.02832090995140701,0 days 00:02:02.476944
387,0.5,0.028907454380612166,0.03482437763073233,0 days 00:00:17.240004
388,0.5,0.02893632240696013,0.0348553826315307,0 days 00:02:32.581465
389,0.5,0.024106343167108402,0.026787328951972954,0 days 00:00:41.148771
390,0.5,0.02337315127140626,0.026105004324226466,0 days 00:00:55.804126
391,0.5,0.02325495418606432,0.025845615721128687,0 days 00:01:04.701956
392,0.5,0.021749668258011924,0.024356117157745747,0 days 00:01:08.053701
393,0.5,0.024116539401592477,0.026768581689242312,0 days 00:00:26.213704
394,0.5,0.022589069873439664,0.025164460098674468,0 days 00:00:17.069126
395,0.5,0.031676425227666734,0.0393138013212091,0 days 00:00:20.446957
396,0.5,0.02509774560863375,0.02752873396534417,0 days 00:01:02.787490
397,0.5,0.021998595099564266,0.024590292608518714,0 days 00:01:10.798202
398,0.5,0.021736059933771763,0.02435352988512048,0 days 00:00:23.096631
399,0.5,0.025871662850887368,0.029778698983670353,0 days 00:00:45.412131
400,0.5,0.030394581790335894,0.03725116785454507,0 days 00:03:11.347607
401,0.5,0.029312433920147447,0.03608394969042651,0 days 00:00:54.089524
402,0.5,0.027435439067843192,0.032387038703954284,0 days 00:00:15.960453
403,0.5,0.020634773955097743,0.023100111635332446,0 days 00:01:39.170662
404,0.5,0.02502619366922297,0.02849486132605898,0 days 00:02:06.677885
405,0.5,0.02960703028749239,0.035955056741762116,0 days 00:00:25.510588
406,0.5,0.025791694087076076,0.030009717373278302,0 days 00:03:43.318636
407,0.5,0.027489985732729687,0.0325149109687328,0 days 00:00:38.805714
408,0.5,0.02878609777130327,0.03458348144192536,0 days 00:01:08.618647
409,0.5,0.024223844056528162,0.02681620163940064,0 days 00:00:34.795396
410,0.5,0.029058002736591128,0.03505738239546746,0 days 00:02:49.104874
411,0.5,0.03180112076008166,0.03971711641572347,0 days 00:01:16.833409
412,0.5,0.029942804667456756,0.03650421157503073,0 days 00:00:19.171963
413,0.5,0.023911496269114974,0.02662530690904753,0 days 00:00:35.959687
414,0.5,0.024513674933178308,0.027478896269401466,0 days 00:00:21.170988
415,0.5,0.016133454698133036,0.01815929149267398,0 days 00:00:12.273379
416,0.5,0.03136196435164378,0.03881767218815951,0 days 00:00:12.958267
417,0.5,0.022111787600237128,0.024643797849068207,0 days 00:00:56.452284
418,0.5,0.025082792399206626,0.02830840405734525,0 days 00:00:28.583792
419,0.5,0.028313103489412638,0.03388708471067505,0 days 00:01:47.731773
420,0.5,0.02595330616998843,0.029424853098589977,0 days 00:01:09.765153
421,0.5,0.031499699306438304,0.03904332914166491,0 days 00:00:27.526457
422,0.5,0.028597176725094476,0.034346474318155594,0 days 00:00:11.955763
423,0.5,0.0287702448519386,0.034579699810055,0 days 00:00:16.160534
424,0.5,0.031556035070519135,0.039122698036597306,0 days 00:01:44.425031
425,0.5,0.03172515154842202,0.039484305455047636,0 days 00:00:15.657959
426,0.5,0.01874813652071072,0.020897993507888277,0 days 00:00:15.135123
427,0.5,0.0256813729000091,0.029368592864201168,0 days 00:00:26.177080
428,0.5,0.018303726616610512,0.020585725726638266,0 days 00:02:32.886264
429,0.5,0.024171085089920438,0.02692406615324097,0 days 00:00:50.129580
430,0.5,0.020579491105333768,0.023084195648316357,0 days 00:01:13.376363
431,0.5,0.028895962668116757,0.03478507732969617,0 days 00:00:13.291594
432,0.5,0.022769470098093065,0.025390909085995672,0 days 00:00:12.428882
433,0.5,0.027589167348282942,0.0326446311844758,0 days 00:00:34.980528
434,0.5,0.022485655699370007,0.02520168830617686,0 days 00:00:46.641034
435,0.5,0.022902499956185086,0.025633098475797915,0 days 00:01:34.442992
436,0.5,0.026126984090487325,0.03023444080758213,0 days 00:01:28.186043
437,0.5,0.022152803434904774,0.024754175938774214,0 days 00:00:57.274619
438,0.5,0.025960980775002793,0.0303198541169802,0 days 00:00:49.161243
439,0.5,0.021527702010982124,0.024148806275631807,0 days 00:00:56.606582
440,0.5,0.028232785070580486,0.033695390747937655,0 days 00:00:37.509301
441,0.5,0.02674584511913794,0.030662249718862278,0 days 00:00:19.719747
442,0.5,0.03117963049954216,0.03851565436528314,0 days 00:01:40.821267
443,0.5,0.02252539538689683,0.025192563677277912,0 days 00:00:36.584227
444,0.5,0.02482378250628011,0.028079886223720804,0 days 00:02:13.432693
445,0.5,0.023789475295251727,0.02645467394917227,0 days 00:01:17.803652
446,0.5,0.022895794527918054,0.025656386374051276,0 days 00:00:17.437361
447,0.5,0.023952551501136517,0.02674034089177262,0 days 00:00:19.106677
448,0.5,0.023076566907274255,0.025728147661568848,0 days 00:01:08.264112
449,0.5,0.022514390228697185,0.025210388131753032,0 days 00:00:38.654349
450,0.5,0.029400128441654176,0.035648211613879405,0 days 00:00:10.072481
451,0.5,0.03163305201639972,0.039253516220894916,0 days 00:01:37.502231
452,0.5,0.02913422562323008,0.03550311746075653,0 days 00:00:09.679168
453,0.5,0.02666777945412749,0.030962349068017127,0 days 00:00:09.382695
454,0.5,0.028247039014629383,0.03366673493592182,0 days 00:00:23.182296
455,0.5,0.024933238403024062,0.028055963398744273,0 days 00:00:17.206121
456,0.5,0.023967300368593916,0.026637152433672512,0 days 00:00:16.131713
457,0.5,0.023128295025612193,0.025852069485002713,0 days 00:00:18.950819
458,0.5,0.02803742943886337,0.03338881341120114,0 days 00:00:14.524235
459,0.5,0.02216262760888246,0.02485755619640662,0 days 00:00:32.652169
460,0.5,0.03204273050115452,0.04000531721594915,0 days 00:00:10.925681
461,0.5,0.022554254595469274,0.025227257460797174,0 days 00:00:40.165905
462,0.5,0.030080216896727442,0.036750758642367244,0 days 00:00:09.149557
463,0.5,0.025149175922867716,0.02761719574819848,0 days 00:01:03.374273
464,0.5,0.026057022352104827,0.029994268856284846,0 days 00:01:01.689226
465,0.5,0.03147240018677513,0.03899793947437416,0 days 00:00:39.475762
466,0.5,0.02545871259090988,0.028553139704880395,0 days 00:00:11.965316
467,0.5,0.021838539203171553,0.024387262723891766,0 days 00:00:25.758282
468,0.5,0.026071790641353863,0.03010186112465295,0 days 00:03:24.801374
469,0.5,0.013492591590715006,0.015024744195042633,0 days 00:00:48.815066
470,0.5,0.025216272117958467,0.0283642775090582,0 days 00:00:18.275972
471,0.5,0.020642431804484655,0.023081939546732082,0 days 00:00:11.940059
472,0.5,0.022070157641140866,0.024721759307481442,0 days 00:00:19.407875
473,0.5,0.029811319484327102,0.03632394040116836,0 days 00:00:12.470521
474,0.5,0.021733491348348337,0.024312892388638586,0 days 00:00:16.166671
475,0.5,0.03006091429486298,0.03701579962227512,0 days 00:01:17.177571
476,0.5,0.022521171455199173,0.025183073658134367,0 days 00:00:21.515571
477,0.5,0.03079548203200076,0.03788943375106827,0 days 00:01:21.599216
478,0.5,0.03200975283553119,0.03985441072873784,0 days 00:00:37.111903
479,0.5,0.03136206949975752,0.03877583269987281,0 days 00:00:09.418395
480,0.5,0.026133855170063287,0.029684513402154042,0 days 00:00:23.128316
481,0.5,0.027985215926991144,0.03334133351785647,0 days 00:00:12.820541
482,0.5,0.024018304942050657,0.02685565012437521,0 days 00:00:08.884125
483,0.5,0.024005567999337934,0.026617138308269922,0 days 00:00:46.098307
484,0.5,0.02537535426661521,0.0283594242335961,0 days 00:00:22.349910
485,0.5,0.026205871856319052,0.03048819140766712,0 days 00:02:07.804397
486,0.5,0.03155624103301492,0.03913491375272638,0 days 00:01:50.964390
487,0.5,0.025814411159608208,0.02983717521209654,0 days 00:01:03.141921
488,0.5,0.028870043065957186,0.03479639759814473,0 days 00:00:48.723519
489,0.5,0.029389039345230936,0.035631412348010934,0 days 00:02:52.210981
490,0.5,0.024876092889243147,0.028110000923798135,0 days 00:00:29.643304
491,0.5,0.030871637478704715,0.038037124211204996,0 days 00:01:40.789257
492,0.5,0.0256119942530129,0.02937223305588785,0 days 00:00:08.691509
493,0.5,0.030109710449268856,0.03676006945206724,0 days 00:00:09.244114
494,0.5,0.016622726819814655,0.01867663161984355,0 days 00:00:42.847388
495,0.5,0.02548347347371017,0.029345447831315527,0 days 00:00:46.481490
496,0.5,0.020694883262391765,0.022987137631216313,0 days 00:01:39.300032
497,0.5,0.024044967345808164,0.026694792861540032,0 days 00:03:15.724430
498,0.5,0.02170306485486016,0.024154566604601233,0 days 00:00:30.941503
499,0.5,0.027525673379369772,0.032513138226924046,0 days 00:00:20.670728
500,0.5,0.02653907533542263,0.030745316284698548,0 days 00:01:21.427860
501,0.5,0.028659153943533924,0.03444106409581575,0 days 00:00:29.727393
502,0.5,0.022891623483192933,0.025624300763107115,0 days 00:01:54.851848
503,0.5,0.022970427083278736,0.02554467597935646,0 days 00:00:11.655465
504,0.5,0.027201888185797135,0.03197308850081465,0 days 00:00:13.995841
505,0.5,0.026262675220459653,0.03039264700704998,0 days 00:00:40.127228
506,0.5,0.023581562265819297,0.026245314268678505,0 days 00:02:08.405885
507,0.5,0.03066377960092545,0.03768741033804076,0 days 00:00:42.692269
508,0.5,0.02212665562403193,0.02470771753905868,0 days 00:02:42.627709
509,0.5,0.022345545324032358,0.025052123234262,0 days 00:00:09.329413
510,0.5,0.02228146339234837,0.02493355781663506,0 days 00:00:59.985582
511,0.5,0.023724910952455023,0.026338672436424175,0 days 00:02:14.968181
512,0.5,0.02177412018870305,0.02437023420371903,0 days 00:00:22.655240
513,0.5,0.024926416913769303,0.027428970944067828,0 days 00:00:45.458032
514,0.5,0.02476853039676265,0.027954686600744596,0 days 00:00:48.575390
515,0.5,0.025023473224893435,0.0284752060298583,0 days 00:00:12.370791
516,0.5,0.02534892311621215,0.029150974043624964,0 days 00:01:31.434335
517,0.5,0.02740508591603184,0.03242161071139855,0 days 00:00:44.286021
518,0.5,0.03041469151876422,0.03728327312461744,0 days 00:00:38.555857
519,0.5,0.021487855980567117,0.024005324983490537,0 days 00:01:14.340791
520,0.5,0.028225238703366358,0.03373508688140832,0 days 00:00:58.011991
521,0.5,0.03189447688032168,0.03969079272762014,0 days 00:04:12.455898
522,0.5,0.020642704469086132,0.02325492129062028,0 days 00:00:42.543293
523,0.5,0.020821910424543955,0.023380560933342665,0 days 00:00:33.789481
524,0.5,0.015764749687808898,0.017614283450798747,0 days 00:00:24.821104
525,0.5,0.02043816550803728,0.02289738434822598,0 days 00:00:10.769982
526,0.5,0.02369604546699146,0.02645231055698159,0 days 00:00:11.903340
527,0.5,0.031909070852781156,0.03969634350926875,0 days 00:00:26.967962
528,0.5,0.02552515858956989,0.029086861069361997,0 days 00:00:50.628435
529,0.5,0.03032370376555361,0.037238225445987476,0 days 00:00:49.178284
530,0.5,0.025050430920105417,0.028266990171172963,0 days 00:00:35.553369
531,0.5,0.01929767758191298,0.021589187029671796,0 days 00:01:19.650210
532,0.5,0.026341926431264966,0.030510095544291127,0 days 00:00:26.693717
533,0.5,0.023469968166549844,0.02617988375769977,0 days 00:00:59.250426
534,0.5,0.03126560780235111,0.03877859036473507,0 days 00:04:30.067309
535,0.5,0.02078204609463845,0.023334007417413732,0 days 00:00:14.721189
536,0.5,0.031218489129772146,0.03889896625740016,0 days 00:03:47.549807
537,0.5,0.025727008481705477,0.0294522430229121,0 days 00:00:29.882930
538,0.5,0.027795258829399982,0.032985057738997035,0 days 00:01:04.158213
539,0.5,0.030239129710625832,0.037281913486959306,0 days 00:00:12.431585
540,0.5,0.030225745677116476,0.03711234824417726,0 days 00:00:10.169094
541,0.5,0.022503071511974414,0.025212828543385274,0 days 00:01:15.280757
542,0.5,0.021930799784956313,0.02451501578447506,0 days 00:01:50.085460
543,0.5,0.031916624577487195,0.039703284742423156,0 days 00:00:20.350563
544,0.5,0.02103918120990221,0.023520777036273924,0 days 00:00:12.718980
545,0.5,0.02995470310321921,0.03654932952154429,0 days 00:00:29.117324
546,0.5,0.02181953138299928,0.024454445097588432,0 days 00:01:40.838618
547,0.5,0.02221388239022435,0.024878515169628128,0 days 00:01:06.770907
548,0.5,0.02313484649002006,0.02585911052502464,0 days 00:00:20.110153
549,0.5,0.02483893950330198,0.028064125017471773,0 days 00:00:18.848292
550,0.5,0.021025385554729447,0.023413018387048762,0 days 00:01:03.400042
551,0.5,0.031243308919503963,0.038942967268311396,0 days 00:00:17.983707
552,0.5,0.026819203502566225,0.03153260880437093,0 days 00:00:19.681884
553,0.5,0.022071471677588796,0.02468633659501025,0 days 00:01:01.189870
554,0.5,0.02630669818746101,0.03044626232117835,0 days 00:00:38.769929
555,0.5,0.028308075257794642,0.03382357992469572,0 days 00:01:02.592112
556,0.5,0.019872120703293486,0.02217575802752491,0 days 00:00:45.459116
557,0.5,0.025022287337416686,0.027548433883195472,0 days 00:02:13.510407
558,0.5,0.030291993694153335,0.037079934765898735,0 days 00:00:17.398974
559,0.5,0.022498174878587244,0.025104729689578113,0 days 00:00:12.778453
560,0.5,0.03018957003245824,0.036891910587115606,0 days 00:03:56.829855
561,0.5,0.027826943777036248,0.03303455313020369,0 days 00:00:45.100143
562,0.5,0.023189752181053,0.02589331283161434,0 days 00:00:53.040771
563,0.5,0.02381915731035682,0.026342105321623305,0 days 00:00:31.818232
564,0.5,0.024161021838556136,0.026780848405902617,0 days 00:00:11.849067
565,0.5,0.031865773613525265,0.03961617189853464,0 days 00:00:22.010756
566,0.5,0.03140602439558578,0.03888243495150126,0 days 00:00:46.761616
567,0.5,0.019438989224349567,0.021792934522482196,0 days 00:00:23.698897
568,0.5,0.03142847025973305,0.03892659633454076,0 days 00:00:23.405430
569,0.5,0.02338259301522671,0.026096007241059246,0 days 00:01:38.007804
570,0.5,0.02916310449538528,0.035268597886593527,0 days 00:00:25.958959
571,0.5,0.021975226180172794,0.024616242085138854,0 days 00:03:03.512895
572,0.5,0.022635063879209674,0.02528782536665835,0 days 00:04:09.932537
573,0.5,0.027505221543278842,0.0324929600198326,0 days 00:00:15.873246
574,0.5,0.024424934640555528,0.027319645942688705,0 days 00:01:08.005947
575,0.5,0.02335763335759693,0.025911657627524447,0 days 00:00:09.509633
576,0.5,0.02319974042104552,0.025900496503258413,0 days 00:00:15.378473
577,0.5,0.02372876407233381,0.0264044647892458,0 days 00:00:28.239971
578,0.5,0.022869840191044925,0.025521661139964135,0 days 00:01:58.597996
579,0.5,0.02270864214846102,0.025418452117649176,0 days 00:02:16.674431
580,0.5,0.03141869810545335,0.039151848007057344,0 days 00:01:06.543437
581,0.5,0.027829930500536483,0.033202962601075026,0 days 00:00:37.138320
582,0.5,0.02212045683544429,0.024683068471105758,0 days 00:00:15.473994
583,0.5,0.03004429881680893,0.03665206273717813,0 days 00:00:14.488323
584,0.5,0.024230372196168654,0.027130904058441287,0 days 00:00:34.095975
585,0.5,0.024581251088262337,0.027587666290328324,0 days 00:00:14.909063
586,0.5,0.02370784253802301,0.02641156377118509,0 days 00:01:57.433826
587,0.5,0.021841623236340053,0.024424653619225457,0 days 00:00:34.895584
588,0.5,0.023006303752029,0.02565197724938448,0 days 00:00:15.591628
589,0.5,0.022264607174585883,0.02493197290559208,0 days 00:00:41.820137
590,0.5,0.023407439284325524,0.025971936809531648,0 days 00:00:13.939054
591,0.5,0.028557464719261755,0.03428471807618145,0 days 00:00:28.429082
592,0.5,0.022144388379226124,0.02476351167002765,0 days 00:02:32.724439
593,0.5,0.02328767152413525,0.02597873382290904,0 days 00:01:06.101682
594,0.5,0.01712161938962519,0.01908160537344047,0 days 00:00:09.071728
595,0.5,0.029250263816649153,0.03541240239364632,0 days 00:01:56.777682
596,0.5,0.029220977398779747,0.03535934405302475,0 days 00:00:46.096452
597,0.5,0.025285903433696123,0.027852868757021212,0 days 00:00:33.645226
598,0.5,0.0226890022905942,0.025446977612043366,0 days 00:00:43.051274
599,0.5,0.021075220431333603,0.023639443589555907,0 days 00:00:45.782347
600,0.5,0.0308049329010058,0.03789689472232244,0 days 00:03:28.463083
601,0.5,0.022345734307222982,0.025025836112308335,0 days 00:00:30.500160
602,0.5,0.030654012596158506,0.037688836116652774,0 days 00:00:24.130186
603,0.5,0.027160426663104923,0.031984986287541387,0 days 00:00:32.100235
604,0.5,0.022172108105197725,0.024801010133049233,0 days 00:00:13.311124
605,0.5,0.02418564549854997,0.02680464601036537,0 days 00:00:41.384232
606,0.5,0.02120765516605179,0.023753002480337633,0 days 00:00:25.580998
607,0.5,0.027081109000004863,0.03178972152786157,0 days 00:00:18.883123
608,0.5,0.03229242154379255,0.04035070283418172,0 days 00:00:36.761352
609,0.5,0.02255792018774884,0.02527992557963849,0 days 00:01:07.871959
610,0.5,0.02610995651441797,0.029826625003804296,0 days 00:00:48.532645
611,0.5,0.026947827239915435,0.0315880250737089,0 days 00:01:23.181295
612,0.5,0.02110967935380439,0.023612025603326835,0 days 00:00:20.886550
613,0.5,0.026066832492852746,0.03006595221578873,0 days 00:00:20.587997
614,0.5,0.026183371622881882,0.03023858146404165,0 days 00:00:22.501212
615,0.5,0.02611365571600248,0.03011638513336061,0 days 00:00:10.971942
616,0.5,0.023264235272572802,0.025963626898232214,0 days 00:00:13.434182
617,0.5,0.027208953705629115,0.03202138018164744,0 days 00:02:12.915710
618,0.5,0.03122579177199738,0.03860409441716113,0 days 00:00:33.121712
619,0.5,0.022524264832624766,0.02522192191379838,0 days 00:04:46.587458
620,0.5,0.02878472347753477,0.03465813439779773,0 days 00:00:26.704249
621,0.5,0.021392759159776325,0.024002199113757717,0 days 00:01:11.973310
622,0.5,0.020158042327414343,0.02263576981342467,0 days 00:01:02.127643
623,0.5,0.030304491539911278,0.03707457432901383,0 days 00:00:32.600608
624,0.5,0.018168288579302694,0.020206027018272836,0 days 00:00:24.920011
625,0.5,0.025060714121236113,0.028462461330903056,0 days 00:01:24.386578
626,0.5,0.021727355296556002,0.024333179004360276,0 days 00:03:19.701515
627,0.5,0.02347427049997105,0.02621390118344018,0 days 00:01:03.562973
628,0.5,0.020811002993002734,0.023339308904541486,0 days 00:01:59.795925
629,0.5,0.02173585097561547,0.024313172543487003,0 days 00:01:31.124409
630,0.5,0.029635523624574063,0.03603845630394552,0 days 00:03:40.739328
631,0.5,0.02302868098565218,0.02571871936178067,0 days 00:00:30.812423
632,0.5,0.027408450569867467,0.03239688663907161,0 days 00:00:37.146854
633,0.5,0.027079745047535592,0.031848059754281774,0 days 00:00:46.100667
634,0.5,0.028327461292365477,0.0338438989362679,0 days 00:00:21.358389
635,0.5,0.023587241302826575,0.026264600098566654,0 days 00:00:58.856240
636,0.5,0.02511916671555245,0.028482857652168365,0 days 00:02:28.353330
637,0.5,0.02346597933196845,0.0262252394450873,0 days 00:00:39.792305
638,0.5,0.03192154168167368,0.03987380575042363,0 days 00:02:21.091519
639,0.5,0.023564461268461425,0.02624653616799491,0 days 00:00:26.379772
640,0.5,0.024693346396007558,0.027767876223462044,0 days 00:00:31.625711
641,0.5,0.023272116642388464,0.02599655711542429,0 days 00:00:16.097823
642,0.5,0.025140592200248165,0.027622903752264224,0 days 00:00:23.384501
643,0.5,0.030745700776424474,0.03795771581356427,0 days 00:01:35.260001
644,0.5,0.027916994076329672,0.033239486383868075,0 days 00:00:16.653163
645,0.5,0.02445452498708576,0.02711874888130225,0 days 00:00:27.251354
646,0.5,0.02530054982308558,0.027960320181441168,0 days 00:00:31.732012
647,0.5,0.025157355715097095,0.027754713208907263,0 days 00:00:15.785491
648,0.5,0.03050416012590649,0.037701025162651836,0 days 00:00:11.563666
649,0.5,0.02970607868319717,0.03608698372692652,0 days 00:00:14.331000
650,0.5,0.015195753685940639,0.0169689865172485,0 days 00:00:30.681224
651,0.5,0.023921004752458182,0.026591747364547797,0 days 00:00:22.553151
652,0.5,0.021189768449988978,0.023626533637206338,0 days 00:01:30.663668
653,0.5,0.019368936902467642,0.021606323651277,0 days 00:05:26.088911
654,0.5,0.0241503377062528,0.026899728246375737,0 days 00:00:24.751901
655,0.5,0.02633855131832735,0.030274679450132718,0 days 00:00:53.671747
656,0.5,0.021172849534256244,0.023742108087154396,0 days 00:00:19.312975
657,0.5,0.02772563935404191,0.033008028990841105,0 days 00:01:42.094876
658,0.5,0.02694856696231605,0.031973315830253035,0 days 00:01:55.405697
659,0.5,0.031518441766776505,0.039048594209027135,0 days 00:01:45.360796
660,0.5,0.03175680958973972,0.039639594211111295,0 days 00:00:36.063921
661,0.5,0.028896032058933686,0.03475092880266891,0 days 00:00:12.688411
662,0.5,0.02411146556188646,0.027016298467025933,0 days 00:01:17.825515
663,0.5,0.031146255381853078,0.03846526761348982,0 days 00:01:29.153464
664,0.5,0.022229973549879826,0.024834761096745272,0 days 00:00:28.708716
665,0.5,0.023310347536804336,0.025874450291728975,0 days 00:00:20.099780
666,0.5,0.02216322761890237,0.024786085823178722,0 days 00:00:11.356487
667,0.5,0.021545320565236975,0.02414504144858862,0 days 00:01:27.697139
668,0.5,0.020823721660552363,0.023299304085422662,0 days 00:00:21.029087
669,0.5,0.022553747401739824,0.025261306734761832,0 days 00:00:45.312338
670,0.5,0.030343577322419515,0.037173573587081676,0 days 00:00:25.431289
671,0.5,0.022338795839053193,0.02503248883696818,0 days 00:00:20.052712
672,0.5,0.02296742751247367,0.025670624016871594,0 days 00:00:45.556349
673,0.5,0.028741523469635932,0.03453695585902168,0 days 00:01:54.824825
674,0.5,0.02555768193037623,0.028871676339054898,0 days 00:00:35.824911
675,0.5,0.027564259712640787,0.03260538590753007,0 days 00:01:22.913270
676,0.5,0.02289203799060317,0.025661004812687314,0 days 00:00:42.816519
677,0.5,0.02254947809611824,0.025267873955182957,0 days 00:00:11.432975
678,0.5,0.029266030778246018,0.03586329660617669,0 days 00:01:09.191314
679,0.5,0.02292999986000025,0.02565219758880518,0 days 00:00:49.289725
680,0.5,0.027325182797975595,0.03224424345509757,0 days 00:01:08.202198
681,0.5,0.022604581585431133,0.02525183452088943,0 days 00:00:21.508596
682,0.5,0.03018611544860435,0.03691841728226843,0 days 00:01:26.073884
683,0.5,0.022967767071724994,0.025719033956668576,0 days 00:01:24.354178
684,0.5,0.025223586987956473,0.028544266338763533,0 days 00:00:12.962020
685,0.5,0.022567423540977734,0.02519295881018708,0 days 00:00:24.605245
686,0.5,0.03166733376823743,0.03929908938948801,0 days 00:01:46.005122
687,0.5,0.02540764906375028,0.02810864463864947,0 days 00:00:10.263352
688,0.5,0.024373901448719787,0.026922970299336442,0 days 00:00:27.742325
689,0.5,0.027048203051139717,0.03184390797067746,0 days 00:00:10.122742
690,0.5,0.025625866639506858,0.029550175422616225,0 days 00:00:10.317819
691,0.5,0.024484832871695863,0.027494694581134366,0 days 00:00:16.956341
692,0.5,0.03141141009794071,0.03888562219294089,0 days 00:00:18.721208
693,0.5,0.022568982676788436,0.02518212720034957,0 days 00:00:33.193331
694,0.5,0.023685603973576257,0.02638224107456261,0 days 00:00:31.738299
695,0.5,0.024691099560691116,0.02716110196135153,0 days 00:00:32.047359
696,0.5,0.02193582953590034,0.024561532951447845,0 days 00:01:43.891894
697,0.5,0.022563516111350507,0.02523513487220205,0 days 00:01:05.683038
698,0.5,0.030115073852673886,0.03731770315515131,0 days 00:00:34.162855
699,0.5,0.021657982801688607,0.024221432566664407,0 days 00:01:32.195196
700,0.5,0.023117066298872724,0.025821728182613374,0 days 00:02:34.522388
701,0.5,0.02751485231331726,0.032594658700139785,0 days 00:00:32.967263
702,0.5,0.027157405821230034,0.031896132583380046,0 days 00:02:20.795626
703,0.5,0.0313470443133033,0.038783671833707775,0 days 00:00:09.410762
704,0.5,0.02267257847664946,0.025301768462562605,0 days 00:00:29.864431
705,0.5,0.029705618355872633,0.036150112595498274,0 days 00:00:24.746030
706,0.5,0.026154438191036283,0.030212299412404307,0 days 00:01:04.350612
707,0.5,0.021995518202659617,0.024606866689860955,0 days 00:00:37.642699
708,0.5,0.015490658941462856,0.01723382058507359,0 days 00:00:23.924709
709,0.5,0.029948476622598592,0.03666128221866028,0 days 00:02:46.741883
710,0.5,0.019080360221156584,0.021301818208396446,0 days 00:01:51.342680
711,0.5,0.021879047035835732,0.02455241731580133,0 days 00:02:26.727167
712,0.5,0.029747495981230995,0.03616635787868047,0 days 00:00:50.683175
713,0.5,0.027403382248202424,0.03225392535096055,0 days 00:02:19.322955
714,0.5,0.0230565384473289,0.025781182811882457,0 days 00:01:34.982206
715,0.5,0.023176825884216982,0.025754625280419375,0 days 00:03:44.293128
716,0.5,0.025259658527935498,0.028954334423689554,0 days 00:00:45.606867
717,0.5,0.024820660135643335,0.02807016748886376,0 days 00:00:52.240431
718,0.5,0.023788991577071695,0.026439407908272296,0 days 00:04:00.263517
719,0.5,0.029604172307425312,0.03593832865677633,0 days 00:00:17.027141
720,0.5,0.02260296659349184,0.025261976304912392,0 days 00:03:09.304738
721,0.5,0.026822765160911578,0.03141083750416273,0 days 00:00:12.963850
722,0.5,0.023592610062657657,0.026276788808401928,0 days 00:00:16.948548
723,0.5,0.03138157349969752,0.03881336695906685,0 days 00:00:27.475119
724,0.5,0.016964205858030434,0.018857723432674965,0 days 00:01:26.812590
725,0.5,0.02068451128261803,0.023245463605225104,0 days 00:00:15.170370
726,0.5,0.028713159681284694,0.03448521433797125,0 days 00:01:57.272338
727,0.5,0.02507527281659818,0.028400669339448736,0 days 00:00:43.136386
728,0.5,0.028575361728374778,0.03427397605519885,0 days 00:01:17.404198
729,0.5,0.025049846115417218,0.028560726781574678,0 days 00:01:26.865793
730,0.5,0.021616734835433717,0.02421655691530354,0 days 00:04:11.451710
731,0.5,0.02571196939502893,0.029463501651472285,0 days 00:00:53.420855
732,0.5,0.02295752485884227,0.0256766713217662,0 days 00:00:10.489421
733,0.5,0.023838538467835627,0.02639296660594732,0 days 00:00:29.657010
734,0.5,0.026200255856631147,0.030288793677673984,0 days 00:00:27.999920
735,0.5,0.031086487421292386,0.03831114758821873,0 days 00:03:08.278055
736,0.5,0.01820614902228525,0.020355021675254558,0 days 00:00:25.995317
737,0.5,0.024248334131097938,0.02682805585280876,0 days 00:02:27.219823
738,0.5,0.026099801503504317,0.030192173117280233,0 days 00:00:17.284060
739,0.5,0.03152845954210971,0.03907320609286681,0 days 00:00:30.172084
740,0.5,0.027522886782522543,0.03259421598649417,0 days 00:00:42.694525
741,0.5,0.02792127602896206,0.033249806096948685,0 days 00:01:00.020200
742,0.5,0.026802702338005413,0.03134803631125793,0 days 00:00:48.553964
743,0.5,0.031851671979251886,0.03960189014801812,0 days 00:02:30.141386
744,0.5,0.01911983371950853,0.021360247572272877,0 days 00:00:23.499243
745,0.5,0.025536894225670657,0.028334428694534116,0 days 00:00:58.277054
746,0.5,0.019791842878718956,0.022212662933426646,0 days 00:00:14.809673
747,0.5,0.028065376064413162,0.033486036355367337,0 days 00:00:24.379565
748,0.5,0.030438415660574657,0.03732289230592181,0 days 00:00:39.331764
749,0.5,0.028808971834274846,0.034597693647645054,0 days 00:00:38.741541
750,0.5,0.02633273914960681,0.030775605844377236,0 days 00:03:10.940127
751,0.5,0.02369472677636913,0.0263605090689329,0 days 00:01:08.113712
752,0.5,0.021263615746801526,0.02379572850750967,0 days 00:01:07.906699
753,0.5,0.027342372833984205,0.03220490190253002,0 days 00:00:34.111462
754,0.5,0.020602432506827365,0.02311830395789411,0 days 00:01:02.719647
