number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
70,0 days 00:00:24.371315,0.01,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
71,0 days 00:00:24.668615,0.025,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
72,0 days 00:00:24.606382,0.05,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
73,0 days 00:00:24.692992,0.075,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
74,0 days 00:00:24.148150,0.1,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
75,0 days 00:00:24.137994,0.15,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
76,0 days 00:00:24.272029,0.2,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
77,0 days 00:00:24.542616,0.5,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
78,0 days 00:00:24.511494,0.75,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
79,0 days 00:00:24.597530,1.0,0.03631589907497263,3,0.0014903773809829992,0.07971579871079584,999,25.05666412005523
80,0 days 00:00:15.421987,0.01,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
81,0 days 00:00:15.635145,0.025,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
82,0 days 00:00:15.147008,0.05,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
83,0 days 00:00:15.182617,0.075,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
84,0 days 00:00:15.286567,0.1,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
85,0 days 00:00:15.262559,0.15,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
86,0 days 00:00:14.896824,0.2,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
87,0 days 00:00:15.057471,0.5,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
88,0 days 00:00:15.596009,0.75,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
89,0 days 00:00:15.803621,1.0,0.03610086603503913,4,0.004529531404320732,0.0020891714262348164,999,0.18721424755772686
90,0 days 00:00:26.564201,0.01,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
91,0 days 00:00:25.613246,0.025,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
92,0 days 00:00:25.610787,0.05,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
93,0 days 00:00:26.376873,0.075,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
94,0 days 00:00:25.781711,0.1,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
95,0 days 00:00:25.352806,0.15,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
96,0 days 00:00:26.415847,0.2,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
97,0 days 00:00:26.098395,0.5,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
98,0 days 00:00:25.904485,0.75,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
99,0 days 00:00:26.210723,1.0,0.04343118952801436,4,3.8487001228658215,0.0013976661921325452,999,0.6063183534459887
100,0 days 00:00:27.202986,0.01,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
101,0 days 00:00:26.667356,0.025,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
102,0 days 00:00:26.418503,0.05,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
