model,thresh,mse,max_mse,ratio_g=0,ratio_g=1,ratio_g=2,ratio_g=3,ratio_g=4,ratio_g=5,ratio_g=6,ratio_g=7,mse_g=0,mse_g=1,mse_g=2,mse_g=3,mse_g=4,mse_g=5,mse_g=6,mse_g=7,duration
203,0.5,0.025129788203483494,0.02782776908918306,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027636183132371803,0.022299792351965848,0.025347893721133215,0.022346657830242308,0.02271294597895657,0.027059295903480697,0.02782776908918306,0.02561507371342769,0 days 00:00:02.517365
204,0.5,0.0219918301000411,0.02458075217416822,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02458075217416822,0.019644159442236703,0.021692128220733315,0.018926374358245075,0.02026803941241748,0.02424920984389831,0.023411369289972454,0.022936003467019205,0 days 00:00:08.406404
205,0.5,0.028571514804110073,0.03378424735192432,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.029180028644750153,0.024967348673744904,0.03069476794050833,0.026781288926435307,0.025547350897839164,0.028267107685006076,0.03378424735192432,0.027917235636311113,0 days 00:00:01.641383
206,0.5,0.02979181678539039,0.03535914071215067,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03053407663361162,0.026028005128650115,0.0316708418825408,0.02802005590699852,0.026843210028385515,0.02885380547384896,0.03535914071215067,0.029565918370853376,0 days 00:00:01.472338
207,0.5,0.02605988679677003,0.029294345879320043,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02818033493485795,0.023240028288980783,0.026350912291754708,0.0236297030654579,0.02372807467386212,0.027285571006924827,0.029294345879320043,0.025956817336564363,0 days 00:00:00.525993
208,0.5,0.02377472240836416,0.026671478190230847,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.026671478190230847,0.02130247668465596,0.02340132463605196,0.020720016048142966,0.02170267721542847,0.026289918437964216,0.025650153127515635,0.023918934300841337,0 days 00:00:00.987954
209,0.5,0.03033165269357297,0.036359355372933874,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.030654937800520712,0.02647544019236546,0.032582415940289225,0.028718078692278753,0.027295259971012814,0.028966741361534987,0.036359355372933874,0.0298340535926695,0 days 00:00:04.095149
210,0.5,0.02226296118780085,0.024953945397050644,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.024953945397050644,0.019802926496110495,0.021881728853206283,0.019363288952621523,0.020518507291026604,0.024671524794055377,0.023731596673659074,0.02258162454092161,0 days 00:00:00.874060
211,0.5,0.02980380043021759,0.035543894906853786,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03030075770338562,0.02606550500461424,0.03185939805963145,0.02810390074656017,0.026838855912671346,0.02871464534516769,0.035543894906853786,0.029316686556750925,0 days 00:00:10.940719
212,0.5,0.02575612315286146,0.028710795872598435,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.028075088926367432,0.022786653318729474,0.026398266196566465,0.023358314425046305,0.023084789615875338,0.027575050997170218,0.028710795872598435,0.02628597638727951,0 days 00:00:00.959727
213,0.5,0.024416667110088802,0.027126140558781386,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027126140558781386,0.02187658450805775,0.02427472705313619,0.02111863433952757,0.022255043245114747,0.02678729740852062,0.026507856991402113,0.02503972475259197,0 days 00:00:05.262871
214,0.5,0.029463605950218037,0.034880364528322945,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.030297049393718953,0.025775059940438494,0.03122808633132345,0.027626001436356632,0.026560648576409343,0.028668000617162858,0.034880364528322945,0.029183227903461374,0 days 00:00:00.863983
215,0.5,0.018793336466909283,0.02115062352244119,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02115062352244119,0.0171500710490359,0.018121688418180577,0.015335529246771746,0.017736368157673477,0.0204901303630615,0.019555987905180896,0.019109219212751636,0 days 00:00:01.582134
216,0.5,0.022710457203272666,0.02543722827481076,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02543722827481076,0.020292802413799646,0.02236790866463719,0.019586139870548646,0.02078007570190665,0.02512948703263174,0.02448151810105616,0.02294738299752487,0 days 00:00:09.420355
217,0.5,0.023860876149670935,0.026597566144869567,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.026597566144869567,0.021430361751716084,0.0235933327144376,0.020895566616828225,0.021745900251748773,0.026098575434455765,0.025971009587876067,0.02408128601310358,0 days 00:00:00.770034
218,0.5,0.029434638400415374,0.034938737097552706,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.030027735149129105,0.025728054709140018,0.031499165604371715,0.027734863978879948,0.026452903534599972,0.02855842924229254,0.034938737097552706,0.029125444540220643,0 days 00:00:00.814214
219,0.5,0.022380932675765623,0.02502443152857804,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02502443152857804,0.02015961442714119,0.022029163855240556,0.01930694588734431,0.02054079365840722,0.02487935668053764,0.02389886436807018,0.02294615435639303,0 days 00:00:00.601367
220,0.5,0.024668278028084547,0.027326493110584306,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027326493110584306,0.022104256634633057,0.0244878113231378,0.021778247197238445,0.022527302772892333,0.02668271795173855,0.027003874671067407,0.02460952864340561,0 days 00:00:00.393947
221,0.5,0.02327769353274777,0.026037058170679736,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.026037058170679736,0.02069612178640878,0.0230640144482484,0.019635009414933437,0.021268199282967103,0.025764991057014706,0.02513391827619471,0.023462445225375737,0 days 00:00:03.864666
222,0.5,0.02000681058592438,0.02233917798775472,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02233917798775472,0.01800018668361706,0.019584702072541593,0.01686011249490433,0.018716052465905585,0.02203726809185741,0.020985649003551776,0.020157842898659715,0 days 00:00:03.443854
223,0.5,0.030060406837878157,0.03604822778283701,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03049343228379013,0.026147043083226233,0.03228711490941565,0.02833337611262747,0.02696800543026323,0.028869984993533847,0.03604822778283701,0.02983678245807563,0 days 00:00:00.861035
224,0.5,0.02325126129275692,0.02606116704664818,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02606116704664818,0.020654395407282426,0.022966910532972576,0.01978705509407993,0.021157639605454897,0.026024894890645456,0.025115416596545793,0.0243610183571854,0 days 00:00:02.246992
225,0.5,0.025428172804404802,0.028284754500651144,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027784670749370903,0.022468774278786217,0.026050146044011475,0.02250377750313673,0.022803385886058212,0.027368955749174965,0.028284754500651144,0.025851107050670296,0 days 00:00:02.541233
226,0.5,0.024913552770737046,0.027475883031123943,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027467120820357852,0.02211624079843459,0.025181326409807536,0.02191643526592946,0.022453482149630787,0.02707072164197454,0.027475883031123943,0.025417214064951007,0 days 00:00:01.909312
227,0.5,0.023446955870475614,0.02619831239506811,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02619831239506811,0.020962221425034507,0.023125881267462883,0.02016659574053489,0.021391262755757083,0.026186960756785053,0.025352857596704498,0.02360465996149071,0 days 00:00:00.514271
228,0.5,0.027075596002964903,0.031046080989211553,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.028856277921872044,0.023832156546777353,0.027964470799320344,0.024675366879213286,0.024450375910802614,0.027694604117860913,0.031046080989211553,0.027048323051679982,0 days 00:00:03.411075
229,0.5,0.023577455030440515,0.02636200555375698,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.026360083759102603,0.02115459716471791,0.02328079730189426,0.020343909116287476,0.021482944700520815,0.02636200555375698,0.02541941527262931,0.023784781174041685,0 days 00:00:01.764007
230,0.5,0.02168632580515005,0.024265804316062456,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.024265804316062456,0.019650133150906177,0.021220926067035885,0.01868441753761499,0.019995051041281124,0.024020382604450493,0.023089164218244303,0.022216352445003185,0 days 00:00:00.750263
231,0.5,0.032058032972081554,0.039030020228724045,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03176045546020093,0.027814868245240543,0.03501909615310621,0.0307011504838254,0.028777435919303037,0.029772947376381236,0.039030020228724045,0.031501307920742266,0 days 00:00:03.188245
232,0.5,0.032007905687138766,0.038879554721969016,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.031785853359716634,0.02780851956016227,0.034865437666150266,0.030649223153223486,0.028773429342691753,0.029776145736697877,0.038879554721969016,0.031441016034290656,0 days 00:00:01.330742
233,0.5,0.02703706459667042,0.030939254929778916,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.028780476222785817,0.02395687869292434,0.027739556376924185,0.02487869743649308,0.02453593227516814,0.02765105999968869,0.030939254929778916,0.026933978435356956,0 days 00:00:03.344744
234,0.5,0.020515378495733913,0.023097602303561594,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.023097602303561594,0.01841127159293055,0.020069565811134765,0.01731918245059231,0.01899208205782342,0.022655546605042466,0.02167731790712512,0.021041171243233528,0 days 00:00:03.624016
235,0.5,0.025659877435229204,0.02855055424296406,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027846320200259792,0.02302208881187028,0.025810910798776482,0.023374173030637924,0.02341589528829309,0.027213905039290106,0.02855055424296406,0.025462513745697295,0 days 00:00:00.528591
236,0.5,0.022363985561820947,0.02513165102412591,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02513165102412591,0.020239912010071717,0.021845565203654604,0.019331917390532666,0.020534047896349533,0.02499263672962082,0.023830236045921105,0.022673124627922047,0 days 00:00:00.469342
237,0.5,0.02633762045894781,0.02974888524517855,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02815420587067547,0.02357670037724632,0.02678319831976181,0.02423857876207889,0.024016458879218057,0.027394466001910044,0.02974888524517855,0.025988595461337326,0 days 00:00:00.737816
238,0.5,0.026667856871195546,0.03038350337054473,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02842226011445017,0.0237687138311578,0.02727870188981643,0.024447110206964696,0.02422982431548186,0.027483548937063357,0.03038350337054473,0.026287956271054545,0 days 00:00:00.486010
239,0.5,0.030822698469730396,0.03704572508183693,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.031080137419606378,0.02680630295651419,0.033237907125036756,0.029240978896481723,0.027693943884010846,0.029304262653729235,0.03704572508183693,0.030507689663105853,0 days 00:00:02.180141
240,0.5,0.028408267300495914,0.0331374773504076,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02969487178065697,0.02492034306200803,0.029758445886538573,0.02632534535606217,0.02565036675082984,0.028205519368474367,0.0331374773504076,0.028293553817739802,0 days 00:00:00.999275
241,0.5,0.026168902894451368,0.02949754604328599,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02819061911750077,0.02330304191307046,0.02659305846166768,0.02378831519263128,0.023783985546882883,0.027339314746202877,0.02949754604328599,0.026142817329311313,0 days 00:00:00.603990
242,0.5,0.031783411087632954,0.03860965416000317,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03148972091321939,0.0276438871392968,0.03465566911964986,0.030450030191590798,0.028585881796548585,0.029573682885703237,0.03860965416000317,0.03111854299501288,0 days 00:00:02.609530
243,0.5,0.02595061322243985,0.028478029093497056,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02816578791418841,0.022987114732324513,0.026876961677304943,0.023542514683829396,0.02333615969359461,0.027905152676581963,0.028478029093497056,0.026005126827722443,0 days 00:00:01.486120
244,0.5,0.030715807726687933,0.03689770427124132,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.030994157273263028,0.026734665600291346,0.03312869961424038,0.02911649697366727,0.027575901047565497,0.02922801365319112,0.03689770427124132,0.030496490330298186,0 days 00:00:05.575809
245,0.5,0.02898073424994135,0.0340371759577044,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.030051280746649933,0.02542539535279392,0.03048300061553822,0.027062857499754005,0.026170198871608957,0.02849645399358275,0.0340371759577044,0.0288879359708157,0 days 00:00:01.160068
246,0.5,0.02514577550937275,0.02777560229421673,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02777560229421673,0.022331713989964908,0.02535542703653542,0.02251515778991257,0.022845109594131986,0.02742318696413047,0.02728845697941534,0.025103652473047692,0 days 00:00:01.588401
247,0.5,0.024078690046859037,0.02679989601251928,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02679989601251928,0.021624336802245906,0.02382087810664134,0.021227202502104997,0.021959919906866205,0.026279420999270667,0.02622256740851714,0.024243077383550894,0 days 00:00:07.743779
248,0.5,0.0319661526344421,0.03880712481906934,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03176797153721506,0.027764798172997887,0.03481210477083157,0.030603534616732257,0.028732013458245206,0.029767811095337986,0.03880712481906934,0.031415580944269446,0 days 00:00:00.383946
249,0.5,0.025554169056659692,0.028467679389486116,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027898918794841465,0.022837587938271297,0.025678480504564557,0.0228663472209467,0.02325922478796149,0.027128575520320185,0.028467679389486116,0.02542859890859577,0 days 00:00:00.500215
250,0.5,0.02041509774722678,0.022858704898587726,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.022858704898587726,0.018709817530749195,0.019808202266399722,0.01685494011669226,0.019074352600710588,0.022532255072356764,0.02143832878788417,0.020823739328973467,0 days 00:00:00.587163
251,0.5,0.02600812478400612,0.029249743686890716,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.028141139138357085,0.02294363633402717,0.026839207976428192,0.023726820817862003,0.02325524788920906,0.027636082590637916,0.029249743686890716,0.02643493870580782,0 days 00:00:01.614508
252,0.5,0.025915292966893728,0.029173314620016162,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02808768908674692,0.022974893487980937,0.026290185569925243,0.023405746084010623,0.023517422755196943,0.0271215206054029,0.029173314620016162,0.026048921833749735,0 days 00:00:01.168839
253,0.5,0.029623621007187833,0.035096379209204505,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.0300430153190062,0.02597953262045456,0.03175331278851253,0.028117145995552276,0.026702259325360723,0.02874889612813685,0.035096379209204505,0.029013669521209706,0 days 00:00:01.505254
254,0.5,0.024493831591025566,0.02725192247333389,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02725192247333389,0.021957418993305236,0.024263591455050488,0.02175568106611396,0.02232574199272173,0.027024416452474106,0.02654108084419718,0.024681293013825097,0 days 00:00:00.819335
255,0.5,0.031417941651945606,0.037897953801762814,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03133228574200832,0.027352931884172964,0.03412611345699341,0.030196172470154402,0.028267523248265973,0.029498559073042784,0.037897953801762814,0.0308899609173422,0 days 00:00:02.535484
256,0.5,0.0214910943551491,0.023998256410824755,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.023998256410824755,0.019495006341071725,0.02102102949566082,0.017995788511208425,0.019880944623401526,0.023782874141651308,0.02288996062229944,0.022036307631239718,0 days 00:00:04.817086
257,0.5,0.023560563226444974,0.02643141745991667,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02643141745991667,0.0210159459764619,0.023259793324108203,0.020243248610042373,0.021485931382656153,0.026355643135124247,0.025330412249242984,0.02370819316986279,0 days 00:00:00.918052
258,0.5,0.02479842642660413,0.027415957014575422,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027415957014575422,0.022094268126540105,0.024755775887212447,0.022161481824389834,0.022507808672011888,0.027054874661054225,0.02721018088726762,0.025342866403905807,0 days 00:00:01.291362
259,0.5,0.023005971197065496,0.02582232296619808,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02582232296619808,0.020654982197709452,0.022610665559410152,0.0197530355484001,0.02102380197214066,0.02557466601605938,0.02474691118025096,0.023352482944681632,0 days 00:00:01.038966
260,0.5,0.022970829291653727,0.02572973633768168,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.025722863828313586,0.020532200170408514,0.02260505609698121,0.0197248744107068,0.020996004086920206,0.02572973633768168,0.024716481974016644,0.023252971837268762,0 days 00:00:00.312656
261,0.5,0.030936653332953163,0.03717704494710234,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.0311820972167661,0.02697711349743647,0.03330397853870127,0.02937043595940649,0.027854203163960745,0.02928144373886297,0.03717704494710234,0.030517770300730895,0 days 00:00:02.222909
262,0.5,0.025155518781259604,0.02776292271453711,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027613703576923235,0.022451119083336926,0.025332874927784053,0.02248616398731658,0.022803491721977022,0.027062875027355365,0.02776292271453711,0.02554875703649193,0 days 00:00:01.583947
263,0.5,0.023879573375084964,0.02667900315126932,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02667900315126932,0.021300725252674256,0.023671844600569786,0.02057747609679314,0.021645343763085134,0.026672596230636357,0.025923832654620112,0.02473588801070502,0 days 00:00:01.601368
264,0.5,0.021122615005891132,0.023656400310143873,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.023656400310143873,0.018999552653371103,0.02063736083685893,0.01792510685828609,0.019560515743445788,0.02323551606719485,0.02247943350560992,0.022179213710171102,0 days 00:00:00.927721
265,0.5,0.022185545915611494,0.024830026710479416,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.024830026710479416,0.02006676783043613,0.02174658701936106,0.01910008993483818,0.02039149086362053,0.02460146306157875,0.023702931353894115,0.02279301287823623,0 days 00:00:01.302525
266,0.5,0.027298529583893557,0.031317598936589766,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02903037560826734,0.024093173681556095,0.028128313351876814,0.02504782770514505,0.0247405800243043,0.02771988130708262,0.031317598936589766,0.02730519572748892,0 days 00:00:01.335907
267,0.5,0.02338939808485654,0.026220282422606513,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.0262013443294029,0.020878293531780383,0.02303363658304729,0.020041647496755178,0.02134885248516583,0.026220282422606513,0.025213892448505283,0.023580716564373574,0 days 00:00:01.581355
268,0.5,0.023528621777555304,0.026413358697069202,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.026413358697069202,0.021012304733710477,0.023184654507377687,0.020167581859396183,0.021447819620322075,0.02632754293269515,0.02534825773291398,0.02361446383281749,0 days 00:00:01.651039
269,0.5,0.0244710014200239,0.02711805455350398,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02711805455350398,0.021871257163779866,0.024332725517031275,0.02155922129682773,0.02228274738148054,0.026481571606004072,0.026867801104720902,0.024698587511401065,0 days 00:00:00.573288
270,0.5,0.024021341812840786,0.026891650959899715,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.026891650959899715,0.02126965863279285,0.02378508167270991,0.02067652347739546,0.02180977183505623,0.026684106521106275,0.02612949859374566,0.024892069278612084,0 days 00:00:01.531522
271,0.5,0.024247953006869744,0.027045829194962234,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027045829194962234,0.021704459625746936,0.024084612166610887,0.020644295281375114,0.022101133214490195,0.026669187437876846,0.02624280218710667,0.024838268149105884,0 days 00:00:10.619977
272,0.5,0.03209180699682418,0.03906795962731182,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.031722376075348294,0.027881211326778267,0.035070184500286164,0.030790863726625872,0.028847535354798073,0.029740031695118227,0.03906795962731182,0.03142857436652501,0 days 00:00:01.179353
273,0.5,0.022683709059471105,0.02552422666527057,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02552422666527057,0.02042147217007085,0.02218724326396538,0.019595078929287617,0.020811625786942855,0.025288110464265434,0.02421391945119819,0.02296127378018796,0 days 00:00:01.055278
274,0.5,0.02690976771036533,0.030893651001627977,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.028690763336187648,0.02366834307537155,0.02789576372912022,0.024528778942469298,0.024177239945133388,0.02766497060719029,0.030893651001627977,0.02702742236556947,0 days 00:00:00.868978
275,0.5,0.024789680862866245,0.027476946906869044,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.027386314081534593,0.021864290403022246,0.024899910674440154,0.02182590658100213,0.022369296238939927,0.026984255252485434,0.027476946906869044,0.025588400082164536,0 days 00:00:01.780746
276,0.5,0.030245882266115832,0.03609618418465666,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.03077261010333023,0.026435202736233124,0.032305130819203824,0.028551346400825867,0.02726376192273867,0.028967630952531697,0.03609618418465666,0.029849971869132595,0 days 00:00:02.548764
277,0.5,0.02628752434226628,0.029739969267547895,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.028216817680355298,0.02346682472245672,0.026719876168404988,0.023969034973548086,0.023910247320898834,0.027361079461382106,0.029739969267547895,0.02600298094129014,0 days 00:00:00.518508
278,0.5,0.02479419208433634,0.02741601637317012,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02741601637317012,0.02224143741160012,0.024657906108716515,0.022005298364433382,0.022577695536374915,0.026885281323699387,0.027219582483063394,0.024781894311554597,0 days 00:00:00.577006
279,0.5,0.02202357495952344,0.02467386143285902,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.02467386143285902,0.019904298962155134,0.021520767817496577,0.018943637083419812,0.020296948347055626,0.02445085169661346,0.023490137788249814,0.022443315488717405,0 days 00:00:10.573347
280,0.5,0.02396816562681975,0.0267845235167413,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.0267845235167413,0.021380570007258026,0.02375101860066681,0.02062229139388303,0.021795229688678013,0.026657060893840404,0.02594650514853994,0.024564260901046263,0 days 00:00:01.796672
281,0.5,0.011199385928706033,0.012463608376425036,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.012463608376425036,0.010293647055835693,0.010504125596883612,0.008782724141189644,0.011615210668383722,0.01127918455316358,0.010568543100335748,0.009606066212696749,0 days 00:00:07.261166
282,0.5,0.021579785930398828,0.024163004010970816,5.259947414548641,11.79559748427673,4.924187725631769,50.43361344537815,3.381183098591549,16.764245810055865,7.30832927423283,100.36120401337793,0.024163004010970816,0.01953972630358891,0.02110975017781768,0.018412560583679887,0.01990333533995007,0.023910006389419217,0.022965084222987278,0.022318645721992474,0 days 00:00:02.834536
