number,duration,params_learning_rate,params_max_depth,params_n_estimators
75,0 days 00:00:06.658778,0.03086917448579076,5,584
76,0 days 00:00:05.829817,0.020532073594337515,4,691
77,0 days 00:00:11.921506,0.014108275911223218,5,940
78,0 days 00:00:07.107137,0.011769393452068982,3,980
79,0 days 00:00:02.483403,0.17834339099415142,4,273
80,0 days 00:00:06.273644,0.13395819194918412,3,905
81,0 days 00:00:03.817246,0.1525048864446531,5,346
82,0 days 00:00:03.130878,0.1679225880189385,5,259
83,0 days 00:00:04.505608,0.07319824410637017,3,781
84,0 days 00:00:01.493675,0.06956975204751242,2,285
85,0 days 00:00:02.133242,0.02247832422647284,3,252
86,0 days 00:00:07.979385,0.2459066623151859,6,543
87,0 days 00:00:01.829312,0.31071765196495676,3,278
88,0 days 00:00:05.188900,0.04109963234536263,5,405
89,0 days 00:00:06.353539,0.010078177737632027,4,777
90,0 days 00:00:05.921521,0.014514303422700516,5,471
91,0 days 00:00:04.152976,0.11625282944453673,5,351
92,0 days 00:00:05.433677,0.01061386074802768,6,259
93,0 days 00:00:07.269426,0.03395268049017006,6,626
94,0 days 00:00:01.610723,0.18025236173632683,2,317
95,0 days 00:00:03.464407,0.02325462653736596,6,209
96,0 days 00:00:02.660537,0.1533380628044672,5,236
97,0 days 00:00:03.095908,0.3453406140237548,4,601
98,0 days 00:00:03.231946,0.043825616626217534,6,312
99,0 days 00:00:01.863372,0.04247627572283966,2,508
