number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators
197,0 days 00:00:00.365885,0.008468465484844463,0.01144368877817126,3,319.1427314698117,0.1498111587172788,24
198,0 days 00:00:02.296498,0.42570294638515643,0.004078594150964613,4,22.717642310449573,0.19165866029404705,154
199,0 days 00:00:04.021943,0.11188362240002725,0.05945383449982858,2,368.8460673996366,0.0010365639051810997,314
200,0 days 00:00:00.595676,0.12413078350544392,0.1369103358088153,7,1.706923944627325,0.004637071544983494,30
201,0 days 00:00:04.818118,0.9019953545138446,0.2695492729213841,6,72.2187257059599,0.15109887921367302,342
202,0 days 00:00:00.292361,0.01523974842915071,0.009941976815684954,9,106.66438687578794,0.07857945424914353,20
203,0 days 00:00:03.061836,0.005760106654146992,0.09182364702166651,4,4.597662323799649,0.03720315438274226,222
204,0 days 00:00:01.295164,0.015239325470225015,0.0018431604878283744,5,1603.846788870003,0.001351437087224535,98
205,0 days 00:00:00.513539,0.4006215512520142,0.006480246539077973,7,1.3394757596066653,0.032990663033635105,27
206,0 days 00:00:00.727757,0.2625912004013329,0.003205812077057955,3,2871.6327527305402,0.00409876362672768,57
207,0 days 00:00:03.813897,0.12055195962165749,0.020846552461676972,4,17.14072181955436,0.016800389914502833,277
208,0 days 00:00:05.547795,0.004816210954200647,0.001960387669274103,4,1.5914745653599778,0.006251581826361846,384
209,0 days 00:00:01.229579,0.0014430470266094254,0.02608467911664921,2,9.746951247410387,0.011530440974601033,93
210,0 days 00:00:05.301841,0.8307687118280863,0.013102224359259665,2,4.036727679855249,0.017191426669740478,408
211,0 days 00:00:00.445785,0.018123419759535353,0.29790227490653387,6,138.8392901719042,0.006678569890737617,32
212,0 days 00:00:02.206937,0.5081065759350025,0.0028118681640245786,2,12.524946921290056,0.026725045127900377,173
213,0 days 00:00:05.649086,0.002548740970842565,0.00791652903790841,3,5596.235771670222,0.04654238257749242,448
214,0 days 00:00:00.263717,0.14922351189826008,0.09340751132863871,7,3985.7802592336957,0.4506809821459202,20
215,0 days 00:00:01.016302,0.046830278453332715,0.02792630523372562,2,890.2009344766066,0.0017163396184870958,80
216,0 days 00:00:01.959720,0.0020443660949823615,0.029823753793824435,7,14.003352970150216,0.007467068921103817,117
217,0 days 00:00:00.677103,0.02535134160589073,0.06872766454181593,9,1124.6277366067652,0.46522954462169275,52
218,0 days 00:00:00.920081,0.016801868152678687,0.0855303565657427,9,847.1928459691492,0.001257649030896465,71
219,0 days 00:00:03.723055,0.5313050662438397,0.004816807403014363,6,1640.999510940147,0.0012252910496294864,289
220,0 days 00:00:00.387710,0.002031608084996877,0.001520150662233771,7,12.060717618181107,0.00898463222485469,20
221,0 days 00:00:03.047378,0.4545824796960936,0.22110786798723708,4,2.8325529999282475,0.0012461166481410669,219
222,0 days 00:00:03.504775,0.8849702990269743,0.033412351069806,3,5056.168975147794,0.002637504770522119,287
223,0 days 00:00:00.959312,0.10899432661141732,0.0029341791304215844,3,145.73996568098605,0.006980364541874502,70
224,0 days 00:00:02.064605,0.04109831999023577,0.09650051695184285,5,1.969224330746154,0.2203043989050475,140
225,0 days 00:00:00.319423,0.002304336450564025,0.24337745131830557,3,3.1810697643376464,0.0019692318275487354,23
226,0 days 00:00:05.251636,0.0019093017576854428,0.012567294526033303,9,171.80270370756926,0.2025003633423515,382
227,0 days 00:00:00.775515,0.029751945240065258,0.002040756704101899,4,139.91432172502525,0.0027794137578878906,60
228,0 days 00:00:05.313423,0.03255877183392038,0.00219805810787998,3,15.781692718026799,0.031150436787414318,396
229,0 days 00:00:00.796212,0.0010077144891600268,0.023419332736582837,5,8.89401494267958,0.14760987385932892,51
230,0 days 00:00:00.583008,0.0703228536086932,0.3078950069592983,6,64.32811045923965,0.00121844787618073,39
231,0 days 00:00:00.838562,0.019694779826346126,0.041170355277803924,2,4051.138682265966,0.012221321669142074,63
232,0 days 00:00:00.270122,0.5870387140565335,0.0018259571279805628,8,812.4902516492416,0.22642891778345772,20
233,0 days 00:00:02.678056,0.006229222366474129,0.0888066398377433,7,129.199071618655,0.05794960716060335,201
234,0 days 00:00:01.382165,0.2887874879649977,0.3159809534344962,7,1.2689332754499028,0.019036673791935375,84
235,0 days 00:00:00.351873,0.0041819214644172814,0.24656339493107918,9,183.6340920355216,0.21568293557264603,25
236,0 days 00:00:06.261847,0.3729973898396975,0.023890248861269017,5,258.52962850904845,0.04995528416050603,480
237,0 days 00:00:01.726952,0.06354851504269476,0.0017379924589307654,9,6169.205691603264,0.04059511489955581,137
238,0 days 00:00:00.540244,0.022689339272215402,0.007107753227046991,8,91.3275326937505,0.08620184473552582,37
239,0 days 00:00:03.790730,0.022475345125089318,0.004235771611399835,3,875.9405645874351,0.025355530921548994,287
240,0 days 00:00:00.946401,0.0012302862462551497,0.17810043692172703,2,5235.27969495157,0.0019197856409818386,74
241,0 days 00:00:00.959009,0.8282144391448731,0.09575819269789125,6,3.730346430691747,0.033240757675824295,60
242,0 days 00:00:00.995662,0.5216830813346139,0.021449091557160557,7,1.904574788625509,0.32543075273930927,56
243,0 days 00:00:01.018070,0.36229670417482923,0.006379051215806338,7,2663.3546709273473,0.008836148948049738,82
244,0 days 00:00:02.084639,0.02294440866805074,0.01943979677502336,4,2.57313464485778,0.49733877396787063,142
245,0 days 00:00:02.689195,0.005345777644482151,0.11490145963882681,5,4961.73029152038,0.013702607925885294,211
246,0 days 00:00:02.774967,0.4977505960508475,0.0010540152356281584,4,40.367659735616456,0.00222170033288373,190
247,0 days 00:00:07.264959,0.0019332949091660152,0.40017978238708296,9,13.907854914864648,0.014643300908158035,438
248,0 days 00:00:06.101061,0.10602961196492439,0.0040354947825582835,7,1352.6080091618244,0.21037186780383557,473
249,0 days 00:00:00.425817,0.0044730887308821405,0.018642888835639262,5,32.70907088471302,0.0010564619636227494,23
250,0 days 00:00:00.511250,0.7256579352934958,0.02200481270772644,3,2.854589033364336,0.001359113403380611,32
251,0 days 00:00:00.327674,0.008642795785671965,0.17626643351159413,8,5654.226934901933,0.04878607589106606,24
252,0 days 00:00:00.512095,0.3401591778593875,0.025059738890559742,5,2709.838577449472,0.00332661469859991,38
