number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
651,0 days 00:00:02.861682,0.025,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
652,0 days 00:00:02.954079,0.05,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
653,0 days 00:00:03.002312,0.075,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
654,0 days 00:00:02.968042,0.1,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
655,0 days 00:00:02.780283,0.15,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
656,0 days 00:00:03.064409,0.2,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
657,0 days 00:00:02.884769,0.5,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
658,0 days 00:00:02.958607,0.75,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
659,0 days 00:00:02.928588,1.0,0.03347543885049824,3,217.69896789338046,0.0052354539839416184,86,2.7538195639525687
660,0 days 00:00:02.363497,0.01,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
661,0 days 00:00:02.343150,0.025,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
662,0 days 00:00:02.307619,0.05,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
663,0 days 00:00:02.310833,0.075,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
664,0 days 00:00:02.285567,0.1,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
665,0 days 00:00:02.328062,0.15,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
666,0 days 00:00:02.319519,0.2,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
667,0 days 00:00:02.227566,0.5,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
668,0 days 00:00:02.263095,0.75,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
669,0 days 00:00:02.280599,1.0,0.2395772046804249,3,234.15074352843155,0.008819365969503478,65,10.435784997914466
670,0 days 00:00:01.300790,0.01,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
671,0 days 00:00:01.274284,0.025,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
672,0 days 00:00:01.250503,0.05,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
673,0 days 00:00:01.150458,0.075,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
674,0 days 00:00:01.195573,0.1,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
675,0 days 00:00:01.175109,0.15,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
676,0 days 00:00:01.165901,0.2,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
677,0 days 00:00:01.140816,0.5,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
678,0 days 00:00:01.214704,0.75,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
679,0 days 00:00:01.121721,1.0,0.08977393089133259,2,4.047342842013361,0.2321785439308289,33,263.7522081478654
680,0 days 00:00:01.185018,0.01,0.17143156749506275,4,787.5673021244309,0.010980111197172257,38,0.2576616247559702
681,0 days 00:00:01.133348,0.025,0.17143156749506275,4,787.5673021244309,0.010980111197172257,38,0.2576616247559702
