number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
80,0 days 00:00:01.294701,3.2207192847786965,0.8512768509650647,0.7144547070466587,0.1410503710752341,58
81,0 days 00:00:01.190016,7050.025912503589,0.5987221539704893,0.7972462516487415,0.3517764641535308,203
82,0 days 00:00:01.335705,1034.8116924078874,0.6511232876087293,0.6669876601002669,0.8560722157495985,29
83,0 days 00:00:01.372233,130.965879620924,0.5650700862450647,0.1940479744113536,0.5102227994950511,300
84,0 days 00:00:01.535102,36.687962944984235,0.36053896644672245,0.7856809713796435,0.4668830180683604,72
85,0 days 00:00:01.339074,0.6663634129371476,0.5141016094615042,0.3651085348225151,0.48377428370994613,427
86,0 days 00:00:01.190519,0.8247875306888607,0.27929746519177256,0.12780889979221174,0.7666865895405465,16
87,0 days 00:00:01.140000,81.23854106807043,0.8344001842979804,0.24601356444577932,0.8293767793429186,274
88,0 days 00:00:01.406823,0.09973060181121123,0.40832114268959685,0.4715439072568374,0.8532149223134933,76
89,0 days 00:00:01.229566,5.302314429718152,0.49267744427447846,0.24651623526224425,0.24787628765042646,35
90,0 days 00:00:01.108463,5419.884122290361,0.10777054680745037,0.7672088817942797,0.05426624111662648,27
91,0 days 00:00:01.260277,0.2962144164941097,0.36145373325117913,0.6719904431164807,0.2690373064848096,28
92,0 days 00:00:01.354580,0.13016209594718486,0.7923707322327856,0.011282985271830298,0.3844878467282198,52
93,0 days 00:00:00.875558,0.0017865509389461474,0.36421658433432,0.1379784322578302,0.22579420355815039,18
94,0 days 00:00:00.746367,0.00019120309780652718,0.1631352487624259,0.045682554536800646,0.8208495890740151,37
95,0 days 00:00:01.068798,0.0040348724563060824,0.8812016783775788,0.9046666672490452,0.5104900131175213,11
96,0 days 00:00:01.057009,0.0004841715590216407,0.33987904022244503,0.5732642809334457,0.2308920832083423,23
97,0 days 00:00:01.155341,17.1552166005356,0.12816911250960714,0.8513040954834159,0.12844122660608737,48
98,0 days 00:00:01.090864,0.008938194399518271,0.4956799967613651,0.5914128964122796,0.6662248756763707,431
99,0 days 00:00:00.968337,0.6385087087098823,0.5350052043020007,0.021386932142117555,0.06471118569738343,109
100,0 days 00:00:01.255093,3261.0663196439455,0.28508692472840547,0.7385123025190738,0.9508174092306998,220
101,0 days 00:00:01.227734,1160.4870316082174,0.8353171760625707,0.8173559813994811,0.8708534660718907,180
102,0 days 00:00:01.543283,231.93970218624818,0.5949610867549046,0.1992958320978397,0.008796425679326925,290
103,0 days 00:00:00.930819,0.01868212345092843,0.10303419363843369,0.9705652402897915,0.7024482244359501,82
104,0 days 00:00:01.120457,13.325235410489892,0.5142678095956461,0.8657196854146536,0.4129912017733859,29
105,0 days 00:00:01.132630,0.0003281261476415623,0.44258639497918517,0.4504084035046032,0.9068511389749774,10
106,0 days 00:00:01.682216,106.15087286806909,0.4417882550539737,0.6921425441986618,0.08501407226094937,305
107,0 days 00:00:01.428916,0.2993057414256297,0.12987951621754362,0.5282018150572929,0.6130495924038223,43
108,0 days 00:00:01.056239,38.039882672417896,0.3912997940374715,0.736790418882385,0.9422581847471216,468
109,0 days 00:00:01.771225,11.30562011702955,0.6861957728511657,0.7430279877586843,0.492100762992113,20
110,0 days 00:00:01.532111,0.23022046373906543,0.15215102067424946,0.08979978174012804,0.9579016626227567,89
111,0 days 00:00:00.894341,0.00017751382909393215,0.7819651853511592,0.7964967259181295,0.2134506960042808,307
112,0 days 00:00:01.314442,7.65007773447175,0.6017759296557514,0.39190542211909296,0.7115579951086985,62
113,0 days 00:00:01.632090,1.0018988924958476,0.8398456937635247,0.7216849038561026,0.12825140067232343,373
114,0 days 00:00:01.206441,0.0011283124344445101,0.8237179802512801,0.5007565938546806,0.6658554623375009,19
115,0 days 00:00:01.374121,175.08369415284682,0.555331473348206,0.16882324738649473,0.9169477668556608,11
116,0 days 00:00:01.212417,10.199830284758276,0.9591700202213636,0.5657626326727719,0.6691148107503533,46
117,0 days 00:00:01.340538,1.2743225865921939,0.15199679663719243,0.7816891681931403,0.3572759951449873,413
118,0 days 00:00:01.075262,9.810343362395312,0.6970326717266251,0.5157764738038587,0.5040062648500082,34
119,0 days 00:00:01.164211,0.0002976734691317835,0.9622264753324059,0.35832534432986446,0.14720700944346532,131
120,0 days 00:00:01.149191,0.001081759117235595,0.6733518483361911,0.31869253296712285,0.830467292077602,21
121,0 days 00:00:01.311242,0.041249886935937535,0.17613163773457052,0.8795490125842874,0.4732268846252198,56
122,0 days 00:00:01.016875,693.109587582081,0.8558531505450874,0.1937841876656593,0.7940326593516837,90
123,0 days 00:00:01.427904,0.0009754184464384613,0.1963561464163413,0.4072334739665938,0.041537861861852376,95
124,0 days 00:00:00.976285,0.04116838924837779,0.30270670537123007,0.5788736411429983,0.8573657432346703,107
125,0 days 00:00:00.898672,0.005292577850699351,0.4947859722994842,0.34896357549069884,0.03969547106546878,193
126,0 days 00:00:01.019740,0.0035466470490209193,0.6654738576187026,0.08085787971371454,0.30255802369549456,115
127,0 days 00:00:01.077633,2587.535575223985,0.6692942534453766,0.7866655324332664,0.7847332720022145,248
128,0 days 00:00:01.157948,12.81033674418656,0.4140479803505209,0.6255655344416988,0.7157864481222702,48
129,0 days 00:00:01.148391,5.724412184067238,0.11351413926463744,0.64590303882853,0.753188156450232,56
130,0 days 00:00:00.938092,0.003972012348269569,0.3475397808903017,0.028667930476489065,0.5236835544355026,62
