number,duration,params_a,params_b,params_gamma,params_n_estimators
261,0 days 00:02:03.076318,0.9763027788862657,0.8245013201775496,0.8640030304053335,398
262,0 days 00:01:54.535895,0.4808274961291893,0.8080073719695829,0.09809699038586495,30
263,0 days 00:02:06.575378,0.9486662929697559,0.3899596724593154,0.842590323490783,11
264,0 days 00:01:59.572881,0.9059217091469589,0.6499143578100839,0.7649324810661328,148
265,0 days 00:02:12.925082,0.7541790861375701,0.022721115294750502,0.4688050044776446,382
266,0 days 00:01:56.015082,0.6136212077633652,0.631814300008545,0.02299271812344117,13
267,0 days 00:02:01.725446,0.36069648113050135,0.9169554972766735,0.1920720983798503,35
268,0 days 00:01:24.129260,0.590186665100869,0.2132162064630707,0.13191506799375308,33
269,0 days 00:01:54.257247,0.5501505990952584,0.5645089417644207,0.10046126512258491,19
270,0 days 00:01:22.854661,0.9710899968853537,0.8623183368119709,0.9787558516648878,467
271,0 days 00:01:51.899386,0.8054150577660826,0.18309552274916507,0.775285287711031,13
272,0 days 00:01:51.459342,0.27929468216847,0.11110673558726024,0.26902066025516036,12
273,0 days 00:01:37.032000,0.14905816245583053,0.17634857620451755,0.9515566863559969,13
274,0 days 00:01:49.006772,0.6749141565431684,0.6396161730655044,0.9358496508300402,22
275,0 days 00:01:37.694033,0.7289386098903602,0.3258323228858309,0.3631603500327275,94
276,0 days 00:01:57.367644,0.24256924576224093,0.6353305316262576,0.34054679163518253,27
277,0 days 00:01:57.778590,0.6089992834440285,0.5140472142929833,0.3625925817183322,11
278,0 days 00:01:53.114780,0.727472847073439,0.26903078179730466,0.5243516339160199,479
279,0 days 00:01:50.660415,0.46054617987538093,0.967009255827323,0.35814853118378676,72
280,0 days 00:01:21.640510,0.32375631710846,0.2221115173481775,0.1060205937000197,16
281,0 days 00:01:38.233774,0.2713128543440741,0.7677257737519042,0.44876631677309,475
282,0 days 00:01:36.221351,0.9887307080245233,0.4113288198454021,0.4535322392856602,324
283,0 days 00:01:35.156015,0.48075067985095477,0.3228118510670728,0.14965918061910877,35
284,0 days 00:01:36.594254,0.8324202278570085,0.7444957238479554,0.30494433588361314,10
285,0 days 00:01:33.028878,0.50673492448679,0.5791608198051855,0.5989836801745808,12
286,0 days 00:01:34.776012,0.9003895378703926,0.7507221683705896,0.9052304170025766,19
