number,duration,params_C,params_Kmin,params_alpha,params_max_iter,params_n_iterations
360,0 days 00:00:20.093026,0.195974104173676,42,0.358171569693444,10,12
361,0 days 00:00:38.595051,0.0005434028729920477,24,0.12646763948779435,10,39
362,0 days 00:00:43.778576,4506.632786959718,36,0.8581591386366568,10,23
363,0 days 00:00:30.159224,2.8004690499965723,19,0.7196924034857394,10,15
364,0 days 00:00:23.337300,1.1914731317453484,21,0.8812074179254276,10,11
365,0 days 00:00:42.856317,3031.802313086008,24,0.11296196837455721,10,33
366,0 days 00:00:20.405669,3409.784466029541,42,0.7664244209549195,10,10
367,0 days 00:00:14.944845,1.51597088235276,32,0.5999843849511991,10,11
368,0 days 00:00:39.821513,7274.641370659799,38,0.17038310702041226,10,31
369,0 days 00:00:25.552674,0.14984906466828515,13,0.8528374646348356,10,21
370,0 days 00:00:23.281337,220.88112618211775,44,0.5529441670790506,10,11
371,0 days 00:00:29.824797,0.009822583068647629,27,0.18533071583039895,10,27
372,0 days 00:00:31.603672,0.14216708860939054,22,0.19649365763300297,10,17
373,0 days 00:00:34.776803,58.387920443263425,43,0.7119581201222989,10,17
374,0 days 00:00:20.571098,7762.626421016134,37,0.5194280360463323,10,14
375,0 days 00:00:49.256016,0.006308827864589866,32,0.7384987542774811,10,49
376,0 days 00:00:34.163625,299.17163754170633,37,0.3379513704760114,10,18
377,0 days 00:01:08.886444,1084.584277291189,26,0.4517993583566632,10,37
378,0 days 00:00:34.423568,0.04683368277056522,46,0.7882548882394008,10,27
379,0 days 00:00:35.218399,0.0001214175509136159,39,0.3785910626754976,10,34
380,0 days 00:00:26.088035,0.3055482177676305,12,0.6623829808374816,10,21
381,0 days 00:00:26.215923,53.4607861752115,45,0.382410881027456,10,13
382,0 days 00:00:45.511299,0.04486716858069992,44,0.16508952245530964,10,24
383,0 days 00:00:22.828788,0.5616452930495786,13,0.8108502856231437,10,11
384,0 days 00:00:24.257366,4.405302742815856,15,0.5135556560213617,10,12
385,0 days 00:00:25.151448,0.039687109867986084,40,0.43319201375387717,10,12
386,0 days 00:00:18.530684,0.0022986975504835946,28,0.14150545020616906,10,14
387,0 days 00:00:14.560021,0.017804180577664083,34,0.2237280887368983,10,11
388,0 days 00:00:17.383600,0.04878093218983892,39,0.6615146222254049,10,11
389,0 days 00:00:21.880324,177.98325447548868,24,0.42134439975623017,10,16
390,0 days 00:00:29.140163,2695.0583010010378,36,0.3139987843996229,10,24
391,0 days 00:00:20.705583,0.41116794615784186,10,0.4159682327693669,10,15
392,0 days 00:00:31.850243,9353.041502671598,28,0.5246569204836798,10,16
393,0 days 00:00:48.733683,6.994216708239262,49,0.8928564974585024,10,26
394,0 days 00:00:39.079123,0.00017892378795963433,24,0.17198750144939118,10,39
395,0 days 00:00:25.175744,14.752081345594105,36,0.4142140837474849,10,23
396,0 days 00:00:19.702726,0.0011724702107001963,47,0.5357167938476391,10,16
397,0 days 00:00:47.001758,801.6543167353643,17,0.4051925786501269,10,27
398,0 days 00:00:44.952875,8664.602056096897,46,0.365500671882554,10,23
399,0 days 00:00:14.444848,1198.9866351071046,43,0.4605581747562574,10,10
400,0 days 00:00:25.676780,594.8781648610374,16,0.5013327532298554,10,12
401,0 days 00:00:33.312407,16.677947922829787,19,0.4242015781567038,10,20
402,0 days 00:00:31.143996,0.0006087696541793504,37,0.47860150952758995,10,30
403,0 days 00:00:24.194792,1106.4756486958631,48,0.21001243035542397,10,14
404,0 days 00:00:28.882764,282.8783197906264,35,0.7060518883112058,10,15
405,0 days 00:00:27.840206,2588.331714367245,48,0.292177642821592,10,22
406,0 days 00:00:18.973845,2806.8482891851177,15,0.476148641209297,10,13
407,0 days 00:01:17.726854,40.25922057751141,29,0.8830306998453058,10,48
408,0 days 00:00:35.573412,0.00015767716129491625,28,0.6723449375053812,10,34
409,0 days 00:01:14.273251,2.5333124205783997,38,0.37554293159842955,10,40
410,0 days 00:00:14.528562,0.00017189458531425642,29,0.413392744310934,10,10
411,0 days 00:00:25.140807,88.16918611036985,19,0.7936005803806724,10,13
412,0 days 00:01:02.473953,0.026214366444072722,20,0.25523796948771915,10,35
413,0 days 00:00:22.060387,0.00010335950587402858,27,0.8639352222139819,10,18
414,0 days 00:00:32.588338,0.00023894784450931847,13,0.5290944451766627,10,30
415,0 days 00:00:38.919940,0.0014217975503277452,46,0.8882290411597991,10,39
416,0 days 00:00:13.951859,0.004157269265187001,17,0.13337548984337666,10,11
417,0 days 00:00:39.800450,0.08453271372267848,46,0.8671429871877561,10,32
418,0 days 00:00:19.706918,4.108173470396176,18,0.2819033170088713,10,13
419,0 days 00:00:53.136759,0.31692256511512146,47,0.8463961147013437,10,30
420,0 days 00:00:30.101813,0.037780697275376696,31,0.31260374215264164,10,14
421,0 days 00:00:38.361985,0.2725630574908354,44,0.6151958797491417,10,37
422,0 days 00:00:43.487717,9.386803879529412,29,0.7316747687673146,10,23
423,0 days 00:00:13.220934,0.000532473402228801,39,0.762586181123872,10,11
424,0 days 00:01:19.792811,66.42514004814501,14,0.8991737426840021,10,44
425,0 days 00:01:04.568787,163.33029046430997,33,0.8886038287731245,10,37
426,0 days 00:00:21.835128,0.0006573207746761094,37,0.4148940272062025,10,20
427,0 days 00:00:29.314689,60.259007853384034,37,0.2560759890545409,10,22
428,0 days 00:00:25.963291,0.012512035645474045,46,0.1719281976181965,10,24
429,0 days 00:00:40.945598,31.3337126337001,48,0.22878890065627858,10,37
430,0 days 00:00:45.044205,1.9068165447757626,40,0.16851831150538005,10,36
431,0 days 00:00:17.690570,0.4134796978846659,26,0.6427176754645503,10,12
432,0 days 00:00:46.544659,4.773809219506268,29,0.6337035683637569,10,27
433,0 days 00:00:17.448229,1.470990360648299,34,0.4187537536046054,10,13
434,0 days 00:01:09.195772,7.490032774936645,28,0.6714867791837322,10,47
435,0 days 00:01:02.175075,199.81530959829652,26,0.5620416773804402,10,40
436,0 days 00:01:18.552245,8.019215740118604,15,0.5592280219770571,10,41
437,0 days 00:00:19.378882,5.9330200104331645,25,0.321738409855729,10,11
438,0 days 00:00:46.190481,6222.282409665556,19,0.36304962139288743,10,31
439,0 days 00:00:40.452760,1688.9302310018113,20,0.2247182708437303,10,21
440,0 days 00:00:49.102460,0.3399992479127214,20,0.7866272625111299,10,25
441,0 days 00:00:35.022888,1271.965700549652,44,0.4758389560334526,10,17
442,0 days 00:00:19.732947,1322.69391189416,32,0.550429155707106,10,14
443,0 days 00:00:30.610412,0.5497923211136497,16,0.7109489226238421,10,18
444,0 days 00:01:18.634987,0.037151661534256114,37,0.2993253424389029,10,45
445,0 days 00:00:50.982889,22.944395467605343,38,0.8425602195934351,10,38
446,0 days 00:00:26.991500,0.01430980147247126,17,0.5926913909290036,10,25
447,0 days 00:00:55.393150,41.651630012539215,49,0.7876266493539077,10,34
448,0 days 00:00:18.898542,0.0007839827894524578,31,0.33277091918460244,10,19
449,0 days 00:00:48.215373,72.72512198194433,38,0.8895598762720605,10,26
450,0 days 00:00:22.751709,0.02481604402071485,17,0.8376143672337054,10,13
451,0 days 00:00:30.527914,0.00039043581176197905,12,0.7693731674821568,10,31
452,0 days 00:00:45.064747,14.69596616870201,21,0.11083091588955832,10,36
453,0 days 00:00:50.851477,152.855849937599,26,0.398018572432549,10,42
454,0 days 00:00:33.215259,3220.132675613944,24,0.4254829275301575,10,29
455,0 days 00:00:13.208648,0.008682346445287797,38,0.44228936963644505,10,10
456,0 days 00:00:20.845055,67.5370761611141,13,0.15586815711792712,10,10
457,0 days 00:00:19.476931,0.00041766934188075706,37,0.3152925507287806,10,14
458,0 days 00:00:28.099119,2769.3234596441066,44,0.3558847802907573,10,14
459,0 days 00:00:16.385344,0.0005093027678874577,41,0.5628724617905129,10,12
460,0 days 00:00:13.717450,0.0005349082497705172,41,0.1510768223527478,10,11
461,0 days 00:00:21.569439,0.00011967325675016665,43,0.5698029765157525,10,18
462,0 days 00:00:38.607921,0.11040881663379132,39,0.1526551208486735,10,20
463,0 days 00:00:32.769733,0.03724587882813444,36,0.8697616613693139,10,29
464,0 days 00:00:41.911773,1.2468282401041597,49,0.7527043671239404,10,21
465,0 days 00:00:34.716814,116.00882244021864,49,0.604011220839609,10,18
466,0 days 00:00:23.279455,9.87344098499997,29,0.784952758713804,10,12
467,0 days 00:00:17.403863,0.07021893271704104,37,0.7849816538104427,10,11
468,0 days 00:00:28.927821,0.30653286990748907,44,0.7071640536012977,10,25
469,0 days 00:00:55.186989,43.62233591494047,24,0.34162102082721135,10,30
470,0 days 00:00:31.152055,1321.1978141216016,18,0.7016018583685123,10,21
471,0 days 00:00:19.659528,36.920151386338794,10,0.41556391476130183,10,15
472,0 days 00:00:25.675140,5.663604803074281,40,0.5880612770303784,10,13
473,0 days 00:00:39.890944,4005.1842905325807,27,0.17681726929634173,10,33
474,0 days 00:00:21.137358,65.16013931524351,49,0.514784975415186,10,17
475,0 days 00:00:46.814561,4.375230948691795,11,0.14596466058664934,10,40
476,0 days 00:00:29.024025,170.91399186125832,14,0.35704101207695615,10,14
477,0 days 00:00:21.099737,0.0038756698231819336,27,0.11489996262036586,10,16
478,0 days 00:00:41.900277,9.896428721288663,49,0.14203965896267637,10,34
479,0 days 00:00:27.772652,0.00039718036129657937,20,0.4657409312440163,10,25
480,0 days 00:00:45.697973,1.4035510057022518,29,0.3170187593636872,10,42
481,0 days 00:00:29.323982,0.00040741691631590436,20,0.5247629972347019,10,28
482,0 days 00:00:38.883422,0.00013596180647468863,33,0.3917086211800447,10,36
483,0 days 00:00:18.023560,0.2283507659316628,43,0.5275826780110061,10,10
484,0 days 00:00:42.379743,0.010434693041695099,46,0.38586045367567356,10,44
485,0 days 00:00:23.721774,1858.479860596206,42,0.10030978111417205,10,11
486,0 days 00:00:23.601420,17.13349631224162,29,0.4317972903144701,10,21
487,0 days 00:00:24.826891,107.21668458439751,11,0.873346502500199,10,12
488,0 days 00:00:39.121041,13.243916751933648,44,0.4171223472422819,10,39
489,0 days 00:00:35.937529,1.3233225169906309,12,0.27792193934929266,10,30
490,0 days 00:00:23.557777,7337.910013801377,10,0.45419284614440725,10,20
491,0 days 00:00:53.986521,7009.034191612133,17,0.6194524520876314,10,35
492,0 days 00:00:29.280268,0.29295497783367136,16,0.12261337311840387,10,14
493,0 days 00:00:44.676735,348.4875878036847,37,0.8422120076537962,10,24
494,0 days 00:00:24.460687,12.365742931527947,20,0.5136304194847229,10,15
495,0 days 00:00:24.574716,9.565509044299812,22,0.5529358055880358,10,12
496,0 days 00:00:18.043481,0.000347187754797984,31,0.530796555796932,10,14
497,0 days 00:00:13.020269,0.01572383772523082,44,0.4813527061498014,10,11
498,0 days 00:00:46.830897,0.01708338899303659,37,0.4124911247212584,10,48
499,0 days 00:00:30.017676,0.0029277745654330274,22,0.5521856909389221,10,30
500,0 days 00:00:52.068192,775.4737945573316,16,0.20885200196002504,10,46
501,0 days 00:00:24.835535,0.0004830381587598383,25,0.7620853366311412,10,22
502,0 days 00:00:35.634840,0.00011472543313339902,12,0.2805552281217706,10,37
503,0 days 00:00:28.734727,3617.7914336709805,39,0.40994236471691714,10,25
504,0 days 00:00:49.333838,239.8719372036015,36,0.619228865588896,10,26
505,0 days 00:00:40.986324,141.7895643505545,46,0.5213626179175529,10,21
506,0 days 00:00:21.388695,2.66396047341003,21,0.15149696321455908,10,12
507,0 days 00:00:37.230595,0.0002567484276560414,49,0.5986213598899165,10,36
508,0 days 00:00:26.354627,2.146031900087157,38,0.1531855728783006,10,16
509,0 days 00:00:20.229874,0.000259217440279803,17,0.7282789665388888,10,17
510,0 days 00:00:38.735779,0.0013479325242081995,44,0.8723801368056915,10,36
511,0 days 00:00:31.761953,1.4101215364861968,14,0.8943135608824678,10,16
512,0 days 00:00:39.543357,0.01540115182939136,19,0.574223826938154,10,39
513,0 days 00:00:54.374661,0.2010554598957522,43,0.21841767478030985,10,49
514,0 days 00:01:17.219877,127.20891114656337,33,0.7953675376007194,10,41
515,0 days 00:00:30.944272,77.7749284497209,12,0.8265008591891904,10,16
516,0 days 00:01:11.236381,943.9651832334126,18,0.3034699637716668,10,44
517,0 days 00:00:45.359013,0.10294221435111761,24,0.3333965834891235,10,26
518,0 days 00:00:37.191984,0.0005972328352951175,29,0.3693495798505425,10,34
519,0 days 00:00:32.932404,0.002386063446441647,20,0.636853395276689,10,30
520,0 days 00:00:32.462088,0.41836139988058335,14,0.16750433881280938,10,22
521,0 days 00:00:34.901878,0.00011235648534326298,16,0.4868021933218636,10,35
522,0 days 00:00:54.608221,29.70329004498975,29,0.8596993452118301,10,29
523,0 days 00:00:45.556097,0.5909143731471233,15,0.8036337097241634,10,31
524,0 days 00:00:33.414122,3.389549897961401,26,0.66562532169138,10,24
525,0 days 00:00:17.242784,2.7982842041255296,32,0.2913914165526215,10,11
526,0 days 00:00:28.460307,0.0008514475177369262,11,0.7825324616038208,10,27
527,0 days 00:00:21.024345,5377.567321140613,29,0.8331991608135362,10,13
528,0 days 00:00:31.506937,0.15284356048517442,10,0.6702006155761504,10,27
529,0 days 00:01:03.253633,1.6788213442454964,48,0.6934310380701156,10,34
530,0 days 00:00:17.322921,0.0001237026418437122,26,0.18704597205424928,10,15
531,0 days 00:00:49.099770,2160.7063629413587,13,0.3187001897069712,10,25
532,0 days 00:01:30.539734,2.054572214998413,42,0.19857991188588128,10,48
533,0 days 00:00:43.070958,0.22132240565318748,33,0.719719491801233,10,38
534,0 days 00:00:35.321588,0.004069988361951934,45,0.5951900318173083,10,34
535,0 days 00:00:27.372676,0.024236625522677642,45,0.8336785019147057,10,21
536,0 days 00:01:23.481394,2345.4733752975985,14,0.773000883611427,10,46
537,0 days 00:00:50.883076,6130.652496694269,13,0.4260247860258999,10,49
538,0 days 00:00:23.977091,0.07540085613676673,49,0.26912932112405274,10,11
539,0 days 00:00:20.613467,0.00014423245648801373,23,0.5023958694450779,10,16
540,0 days 00:00:38.675281,0.00019296819490815042,23,0.6650644943658821,10,39
541,0 days 00:00:22.585508,0.08819542727797818,21,0.8792016945018604,10,15
542,0 days 00:00:27.277783,0.03349712575946619,45,0.4091630803677998,10,13
543,0 days 00:00:33.391266,0.0010602722171158723,30,0.5371059747509649,10,32
544,0 days 00:00:14.597168,0.0013478262111900512,14,0.17854125734345852,10,10
545,0 days 00:00:18.778618,1758.972603010151,15,0.2763191791411444,10,12
546,0 days 00:00:37.431206,4.534327804830278,45,0.7319974884921571,10,20
547,0 days 00:00:14.259176,0.003900311129803379,30,0.3742106514095752,10,10
548,0 days 00:00:29.709117,23.911160873299085,31,0.7349165073678997,10,14
549,0 days 00:00:48.260862,0.5682468425708772,38,0.18163580685288228,10,40
550,0 days 00:00:46.663360,5.927829791703087,21,0.7895041861547923,10,23
551,0 days 00:00:32.722169,0.30335463066999785,40,0.7191035754650555,10,28
552,0 days 00:00:42.358936,0.0008161630852269018,16,0.5870674922755263,10,40
553,0 days 00:00:53.472011,0.22374237079867368,39,0.64531075620038,10,27
554,0 days 00:00:49.725253,18.4356843606542,24,0.8963096767707781,10,25
555,0 days 00:01:12.637295,7192.55941999151,14,0.26334836681016266,10,42
556,0 days 00:00:26.693157,0.0011248925158352746,42,0.3730371883030469,10,25
557,0 days 00:00:25.584120,1759.9562072780125,17,0.6563043762428213,10,13
558,0 days 00:00:16.116532,0.0029040544741433956,17,0.17659428745692082,10,12
559,0 days 00:00:30.640109,0.002876186809930406,21,0.34124775361714776,10,28
560,0 days 00:00:34.333116,1.1951947904640106,29,0.17215293495724415,10,26
561,0 days 00:00:23.648507,106.72870422072513,30,0.687638246563291,10,12
562,0 days 00:00:27.641041,0.00015809713181327194,38,0.6654312924781556,10,26
563,0 days 00:00:23.751777,2.7907996254853016,38,0.39231274619281487,10,11
564,0 days 00:00:47.930295,1186.5135392545992,20,0.710439609607007,10,28
565,0 days 00:00:18.219667,0.00014948236361104,25,0.21214935696908654,10,15
566,0 days 00:00:20.218841,0.043428035872572227,25,0.24381470493182836,10,10
567,0 days 00:00:40.096361,0.19740338942108174,31,0.6373054757157097,10,39
568,0 days 00:00:21.838743,10.184002791239664,44,0.4241153804853476,10,17
569,0 days 00:00:38.471764,5.542184189410545,21,0.2488659439132592,10,35
570,0 days 00:00:39.509913,0.0006793601985067197,49,0.8399922558499112,10,38
571,0 days 00:00:17.095735,0.33223555892089224,32,0.7433049856182641,10,13
572,0 days 00:00:24.921394,0.00021890736719324912,48,0.19588431328159317,10,22
573,0 days 00:00:20.120354,0.018947630383692945,20,0.715267109840034,10,16
574,0 days 00:00:30.036549,7.578807578657393,25,0.7275509677440261,10,18
575,0 days 00:00:27.728501,0.05408885150694336,47,0.6824032788535767,10,20
576,0 days 00:00:12.457392,0.000135564890383165,15,0.5645610946633086,10,10
577,0 days 00:00:37.985135,18.535026635707805,37,0.7399362214664322,10,19
578,0 days 00:00:40.352038,4.310196608236857,33,0.7492098154425822,10,21
579,0 days 00:00:45.833675,293.61931037227913,41,0.46589966854203735,10,44
580,0 days 00:00:20.844306,145.66051922553606,38,0.7844089571616587,10,10
581,0 days 00:00:28.577234,185.1273946316983,16,0.4431910354041332,10,25
582,0 days 00:00:27.858221,0.46106128917826,20,0.7304135372285073,10,16
583,0 days 00:00:46.422127,71.95726478181538,48,0.6610373418430445,10,24
584,0 days 00:00:34.450566,216.20369417285173,47,0.27700105321179336,10,31
585,0 days 00:00:30.670305,9.063468228049711,37,0.2610684576393404,10,26
586,0 days 00:00:58.037697,0.09680718112118587,26,0.2581354916001719,10,36
587,0 days 00:00:33.014930,0.2604747811309133,14,0.141353025393391,10,18
588,0 days 00:00:17.490002,8079.475658714571,38,0.2951097575162234,10,10
589,0 days 00:00:23.102661,0.020490097789047687,44,0.7715817869959859,10,21
590,0 days 00:01:13.251281,12.877013831558683,28,0.8785963832602168,10,38
591,0 days 00:00:24.394789,1.0194330151911881,26,0.16187574142039587,10,12
592,0 days 00:00:32.828009,657.8260616546885,39,0.739751386170886,10,17
593,0 days 00:00:36.600368,0.00846540725669981,48,0.479199260218513,10,36
594,0 days 00:00:22.577584,322.099371467695,21,0.14400514733456796,10,12
595,0 days 00:00:35.688943,0.0001816394746366889,12,0.8664431219977667,10,33
596,0 days 00:00:26.115482,17.11241669660428,49,0.8520686208963638,10,13
597,0 days 00:00:36.644646,0.0005992473470651256,41,0.8636452505285831,10,35
598,0 days 00:00:21.924086,1831.9704776587596,11,0.7200464433405802,10,10
599,0 days 00:00:15.248347,0.0026528545702386133,18,0.7790902529133736,10,10
600,0 days 00:00:24.427770,191.42952815619654,19,0.6266718827565134,10,11
601,0 days 00:00:23.103617,0.0002033950871843563,33,0.7520677337987945,10,19
602,0 days 00:00:14.456234,0.008201727429353949,21,0.814964840272221,10,11
603,0 days 00:00:46.484264,1069.2921636974322,41,0.6334228989001744,10,24
604,0 days 00:00:16.550823,0.00023002628787529932,41,0.49315880227804587,10,13
605,0 days 00:00:24.195430,1331.5756520621298,37,0.8703912012746624,10,11
606,0 days 00:00:47.140256,0.0019343612003450742,26,0.713782541882945,10,48
607,0 days 00:00:26.060620,18.505285699381204,28,0.8561319151906832,10,12
608,0 days 00:00:21.731151,0.10769258683291123,40,0.7999854045609845,10,10
609,0 days 00:00:33.198538,164.596189640692,34,0.8824038733760505,10,17
610,0 days 00:00:19.898664,0.00011797267504399141,31,0.11426541165266038,10,16
611,0 days 00:00:46.716270,0.11432514795735436,25,0.6092876177069482,10,24
612,0 days 00:00:14.381855,0.001736184101317895,31,0.10628264693737188,10,11
613,0 days 00:00:30.650294,0.004855654978898037,20,0.6900183310663057,10,30
614,0 days 00:00:47.040827,43.37090925470927,48,0.33028775863773224,10,42
615,0 days 00:00:30.228847,3.6141459428681175,34,0.481111908880288,10,26
616,0 days 00:00:35.974595,0.09651399117582388,17,0.2023050836274785,10,18
617,0 days 00:00:25.656157,0.0023391542805865366,42,0.6375445919003968,10,23
618,0 days 00:00:29.419358,5689.470544210099,36,0.5017024881560318,10,24
619,0 days 00:00:39.737476,0.0045340323925492695,24,0.873711100579563,10,37
620,0 days 00:00:16.946570,0.0012527297204908436,26,0.835635036402719,10,13
621,0 days 00:01:21.800059,3290.905645416823,39,0.6641155547391093,10,45
622,0 days 00:00:14.565198,346.17640454086563,30,0.5634446998374497,10,11
623,0 days 00:01:14.171101,0.8667174681312201,19,0.18842990616728772,10,44
624,0 days 00:00:30.627166,2330.0048838510206,18,0.5939909548492717,10,15
625,0 days 00:00:41.822305,632.113234257271,48,0.15371241797513502,10,32
626,0 days 00:00:39.919293,0.06390736029971816,48,0.6333532242413721,10,21
627,0 days 00:00:52.632197,0.0005166551430526251,49,0.8033915246920305,10,48
628,0 days 00:00:18.083872,0.0008297546446502049,20,0.8355781169907484,10,14
629,0 days 00:00:30.629033,306.14527574518524,26,0.841462542579679,10,15
630,0 days 00:00:23.814103,233.5423729454922,25,0.5245562923180351,10,10
631,0 days 00:00:53.691959,202.48428157539635,35,0.6618319837295823,10,27
632,0 days 00:00:17.846700,129.7813737962664,21,0.37437272326246107,10,11
633,0 days 00:00:38.495433,0.44754277327820763,20,0.3338110257125938,10,32
634,0 days 00:00:28.689098,0.0007988541661861126,13,0.8915754887789874,10,24
635,0 days 00:00:14.487140,0.0037362953802104115,16,0.4713681783589252,10,10
636,0 days 00:00:18.073169,0.23862652860768085,48,0.5919316311340966,10,12
637,0 days 00:00:16.750132,0.017621790254892036,28,0.7794594628878663,10,13
638,0 days 00:00:26.589221,1.736980435863899,29,0.7547739735980913,10,12
639,0 days 00:00:34.566763,1.3438438006018714,46,0.13608522537183854,10,23
640,0 days 00:00:20.028660,15.484751273820649,46,0.3957127670134398,10,10
641,0 days 00:00:49.987351,1276.491329014012,41,0.3953823266919312,10,46
642,0 days 00:00:49.626778,3.6984508757237977,48,0.6911044100967423,10,29
643,0 days 00:00:19.724162,101.844811431197,48,0.4275557564962953,10,14
644,0 days 00:00:17.042441,0.0009247169445746417,19,0.27853831897934034,10,15
645,0 days 00:01:00.575473,12.017446062101264,48,0.7877969080754793,10,37
646,0 days 00:00:52.608472,45.74288480449574,39,0.8895629727299565,10,26
647,0 days 00:00:25.939371,0.0028726559491257615,25,0.20405303625445026,10,23
648,0 days 00:01:07.500307,79.5822074678535,30,0.8093942152370424,10,34
649,0 days 00:00:22.489849,0.00015031718859315397,29,0.33754334585750023,10,17
650,0 days 00:00:19.353900,1.6430132856534283,19,0.4180024163508639,10,12
651,0 days 00:00:38.740822,0.002310459983624341,34,0.5926224628244471,10,36
652,0 days 00:00:25.897665,0.00041161270103745633,27,0.37562530129696925,10,22
653,0 days 00:00:24.295386,0.24468983231589456,17,0.3144002308551553,10,14
654,0 days 00:00:31.775770,0.0008119085591368849,46,0.3274632348293116,10,29
655,0 days 00:00:40.791002,1.663111879431765,41,0.6774873202005021,10,34
656,0 days 00:01:17.686355,34.084994344691054,46,0.8044825397766308,10,40
657,0 days 00:00:17.243689,0.0001723720081314968,13,0.7563223265525907,10,15
658,0 days 00:00:22.419171,48.37481330552085,17,0.6536279261717578,10,14
659,0 days 00:00:24.237317,0.023496632416112308,48,0.5655697134696236,10,14
660,0 days 00:00:33.845272,0.0013312246377976112,42,0.5607933694491543,10,30
661,0 days 00:00:52.843475,7.109890516097581,11,0.7699279180040063,10,38
662,0 days 00:00:37.672364,0.0002844366671154188,45,0.10321330359063481,10,34
663,0 days 00:00:25.315379,0.0003188430237278608,22,0.18686681390234547,10,20
664,0 days 00:00:22.358465,76.29893920247493,43,0.458186670838319,10,19
665,0 days 00:00:17.433206,0.00044752309617949055,42,0.43538688296797134,10,14
666,0 days 00:00:28.337698,2.827300482637148,24,0.24414038550602585,10,20
667,0 days 00:00:16.205086,11.388367165378531,21,0.49262570195232314,10,11
668,0 days 00:00:41.868043,0.02785153110161046,30,0.4387825816070793,10,28
669,0 days 00:00:31.991539,23.086146469803833,38,0.5938465041088663,10,15
670,0 days 00:00:28.108237,1297.6795198997693,20,0.1983392978734525,10,19
671,0 days 00:00:33.383151,0.2787630508564761,10,0.17167616252190587,10,20
672,0 days 00:00:23.104307,0.0018289426945324793,17,0.34602202200609866,10,20
673,0 days 00:00:44.398986,0.00045304490812363884,29,0.45633692441954077,10,42
674,0 days 00:00:33.836642,0.024274866807861194,37,0.40042259259519575,10,18
675,0 days 00:01:23.834410,8821.746090621746,43,0.3687353439736537,10,44
676,0 days 00:00:46.959472,20.637280950316473,24,0.44778233184109084,10,45
677,0 days 00:00:44.404548,0.13956449255905168,19,0.8427901355903414,10,43
678,0 days 00:01:13.288595,2745.2792817624018,15,0.6551477229717637,10,38
679,0 days 00:00:50.855807,0.0003315270743469382,44,0.41034034452597723,10,49
680,0 days 00:01:34.891024,275.34393066373644,25,0.4141860036697288,10,48
681,0 days 00:01:19.972571,0.0280674478241542,34,0.37974457744591594,10,44
682,0 days 00:00:29.877776,1.1557269917697874,18,0.2529625390272189,10,22
683,0 days 00:00:21.821357,0.15270460657277893,30,0.5453463732253536,10,12
684,0 days 00:00:34.093539,96.01443657330297,32,0.8025560181372552,10,16
685,0 days 00:00:40.484366,954.9043757417705,33,0.82535140599411,10,20
686,0 days 00:00:53.929601,255.1591429176007,22,0.6167287055962724,10,29
687,0 days 00:00:29.464042,0.0001678394112084255,30,0.4252757720178961,10,26
688,0 days 00:00:29.929484,0.11270059526416153,39,0.36165858408545215,10,14
689,0 days 00:00:56.723155,402.51333279526085,45,0.27098599021831793,10,28
690,0 days 00:00:33.699678,0.11778696594442137,41,0.37605194529434216,10,16
691,0 days 00:00:26.016304,0.10055802999862218,49,0.5297406764963696,10,12
692,0 days 00:00:16.941596,2296.9863868077773,18,0.36800814000199733,10,10
693,0 days 00:00:37.932838,11.744607107724061,41,0.4633475414080298,10,19
694,0 days 00:00:26.636554,0.023937168587112437,12,0.6572331724210756,10,21
695,0 days 00:01:07.766710,3237.2561805633636,48,0.534499159580621,10,34
696,0 days 00:00:30.434046,0.017391031017501446,34,0.5344947777077413,10,21
697,0 days 00:00:18.557062,0.008374838608851607,18,0.835022063345125,10,14
698,0 days 00:00:33.363080,68.12759898714862,36,0.18250550969810364,10,24
699,0 days 00:00:36.182766,0.19610359741074504,15,0.3531915008247547,10,26
700,0 days 00:00:52.461674,780.8373688525861,37,0.8224702553896208,10,26
701,0 days 00:00:20.552605,1233.4449664619879,26,0.471464391779046,10,15
702,0 days 00:00:41.397738,0.00015120270912764812,33,0.5592223879400672,10,41
703,0 days 00:00:24.766565,3.759094316880878,47,0.48328797307448346,10,19
704,0 days 00:00:15.451855,9937.066857218373,17,0.487534751146263,10,11
705,0 days 00:00:16.544771,5.993475669793359,20,0.5019090974794838,10,10
706,0 days 00:00:18.241946,7.683303907294244,35,0.2986605757663977,10,11
707,0 days 00:00:14.683920,0.008312289267946204,24,0.8888511112201428,10,11
708,0 days 00:00:37.812561,0.033790528404325566,48,0.7595913183754325,10,30
709,0 days 00:00:20.537890,6236.544277533776,36,0.4979560318465349,10,17
710,0 days 00:01:20.946683,8.184950660998753,24,0.7015965045333463,10,41
711,0 days 00:01:11.800659,0.02659026979139772,22,0.14084823842432811,10,37
712,0 days 00:00:16.018205,0.0003022774582198511,38,0.6145726523445384,10,13
713,0 days 00:00:22.777868,259.1916442783176,22,0.11648452739091396,10,11
714,0 days 00:00:44.180801,117.6704076244916,11,0.13886442985839376,10,33
715,0 days 00:00:21.510913,0.23672017071204363,40,0.32165525312839705,10,12
716,0 days 00:00:44.813465,6395.6169243976265,16,0.11393791227664965,10,32
717,0 days 00:00:53.758921,0.1303079649585972,32,0.5535567504459203,10,48
718,0 days 00:00:14.511925,0.010380351320357997,11,0.18602886035127109,10,10
719,0 days 00:00:30.749818,0.004751917829643141,48,0.648967707409499,10,29
720,0 days 00:00:25.854593,1690.788951105593,44,0.7977520430678258,10,12
