number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
46,0 days 00:00:03.005150,0.0033781556855704913,0.16577921253232922,18,34.30663451042923,0.015444106910727241,5000,76,0.5242198007598272
47,0 days 00:03:43.799837,0.007572921978115222,0.0017217003264573321,2,49.99345191322962,0.02001262218775527,5000,52,0.7700706983467469
48,0 days 00:00:07.932118,0.0244074677270675,0.1376565565828618,13,32.58726864410003,0.01426314941079284,5000,42,927.5276668242898
49,0 days 00:01:45.237849,0.0050472972289420425,0.0048784138126561445,4,0.0010087860125728243,0.011347458919018545,5000,16,125.46488742820182
50,0 days 00:03:27.524805,0.0751266670390344,0.0026392661893374467,3,1.7662823806290915,0.0011736131592576758,5000,22,26.72206773014034
51,0 days 00:00:23.293230,0.004238662712119641,0.018977894501109732,11,0.5596019153938078,0.1791867026921848,5000,22,28.06406603655137
52,0 days 00:03:55.121963,0.0076876764719368456,0.0015908770977147576,4,2.398267631252862,0.03702287112137756,5000,37,199.25099005881322
53,0 days 00:01:02.067855,0.9514198357963943,0.0023840750907322965,18,6.961146205217252,0.06194245515972827,5000,30,2.244657535033275
54,0 days 00:00:09.395922,0.03322459624922292,0.16217618811742468,5,0.104073676545429,0.011526375992057756,5000,26,508.6534956958312
55,0 days 00:01:26.263572,0.17466085202605663,0.00928459602163393,2,0.22197809025843224,0.025677218682099063,5000,12,0.012800099811083732
56,0 days 00:00:16.266927,0.022139540536698196,0.05738382889275363,11,0.10867763418530331,0.06744889711445418,5000,57,449.61595634668384
57,0 days 00:01:10.354669,0.02169331781247032,0.003463364708306872,6,3.6551149507125538,0.04186296296228367,5000,34,2.1105682667276207
58,0 days 00:00:16.870768,0.4372137283218509,0.011282728323946408,6,0.035419049545985196,0.006757866628340947,5000,82,2.580526988585986
59,0 days 00:00:08.050129,0.10144875255624616,0.14087936689201336,17,0.12324563944849919,0.09058193117789365,5000,19,379.84594263214575
60,0 days 00:04:42.590619,0.0014002220703290369,0.0027543905731369106,19,0.2728577924729705,0.0051945539741666096,5000,71,973.6634438244307
61,0 days 00:01:41.953185,0.2156320903748245,0.003499361424605214,11,36.11660563068357,0.0019157264193727988,5000,71,203.86267666760824
62,0 days 00:00:24.411967,0.4348866470257855,0.028748917420219112,2,0.0027468893527235667,0.06907708045837799,5000,76,15.357102414952557
63,0 days 00:00:18.214506,0.7308394793454314,0.01830213884176835,13,0.010506892532210387,0.10651771064069551,5000,13,0.014733288959466708
64,0 days 00:02:11.733503,0.02158885327039788,0.0049259125382720695,14,587.8212560939287,0.007973634118269006,5000,11,0.08886232967716866
65,0 days 00:00:52.665557,0.002833097370094845,0.013031389382651123,2,12.424330708379566,0.00882541746044006,5000,13,0.9469564734199454
66,0 days 00:01:26.167119,0.03485408385118251,0.0032896461522482472,13,0.038343946347653785,0.07580147918026627,5000,14,0.003481265842908805
67,0 days 00:00:03.887182,0.09913492040030451,0.1479495955085271,15,1.1712426442601427,0.0014671944648715742,5000,11,1.2867648567454981
68,0 days 00:01:48.765479,0.0022222547327781636,0.0017519962445472755,7,49.89846228937679,0.03626350001256781,5000,36,0.1703149373437746
69,0 days 00:00:27.898075,0.007319242838924808,0.00849545216520295,7,0.0010972922024108528,0.002116730251048293,5000,24,0.8850307830242048
70,0 days 00:00:13.821860,0.009343786447016859,0.017962512917575987,10,0.01698816390262164,0.0020903916652043036,5000,49,0.5014584437276669
71,0 days 00:00:03.918128,0.0013600355781751164,0.08607936081270408,12,0.011068135865186037,0.04542730215607103,5000,50,0.0037315565065842876
72,0 days 00:01:06.691044,0.02219295015077529,0.003975701143892319,19,0.0017526361110293794,0.02716316351527816,5000,16,0.4026133403785459
73,0 days 00:01:30.886570,0.004526190042021073,0.007595119048487686,11,53.012884389248164,0.012745948993119895,5000,10,435.08895851947096
74,0 days 00:00:11.118896,0.9146446784117793,0.014294288357332005,10,0.2137300452509762,0.005955655501058631,5000,64,0.0198519539981103
75,0 days 00:00:36.690890,0.0011910867186206377,0.015027441390011824,12,7.65959448051952,0.009764522611044423,5000,24,244.30140356303892
76,0 days 00:03:44.032277,0.07413201899225097,0.0011054097364690647,5,751.0574308574304,0.003965413451707884,5000,13,0.016195169549639406
77,0 days 00:00:17.613501,0.13459216139062274,0.013959404646736858,8,68.40030970660044,0.04605683293534697,5000,58,0.001608446973972277
78,0 days 00:01:32.173659,0.015529832553515678,0.002663435445708389,6,0.0061820554785070245,0.005012926488099948,5000,34,2.162580530012674
79,0 days 00:03:38.871374,0.004688016156904916,0.0023003535610828063,5,6.105521987824767,0.0029067622057765466,5000,41,123.69158390315035
80,0 days 00:00:02.990224,0.02059594859058225,0.12324725048075143,15,0.1560516232164362,0.0034653845776545155,5000,16,0.028825719529358793
81,0 days 00:00:05.030588,0.00951693229720448,0.18160536231720595,7,3.6787441351671704,0.05698833128872663,5000,10,27.215206299926546
82,0 days 00:00:08.909418,0.6571059470674229,0.02618624946339696,5,1.6070376557949453,0.013712357296173278,5000,45,91.55114635358093
83,0 days 00:00:18.304546,0.001896593342672863,0.02624050249873454,9,0.02171122024191052,0.01275115416818799,5000,10,0.7013084748546934
84,0 days 00:00:34.874411,0.0028246515207516415,0.006315649289352143,10,2.997315702488872,0.002680243571528176,5000,74,0.0013628539266991283
85,0 days 00:00:06.101914,0.015074669420083104,0.07063099990535932,7,4.774166011044401,0.005838687688398861,5000,15,0.5527855322010921
86,0 days 00:04:08.064168,0.02741189696809695,0.0014884466415277112,8,0.0045043500821106116,0.0040270758451252985,5000,20,431.41916697291634
87,0 days 00:00:33.970989,0.01757620968201215,0.025709224392504997,2,302.66018388966893,0.07829165781469373,5000,60,364.8763962616652
88,0 days 00:00:10.469630,0.029562558480111422,0.13349666369088672,8,856.3840890608171,0.1250128922956216,5000,27,1.190989085770426
89,0 days 00:00:07.753723,0.06385548703741077,0.09464982541396268,4,1.434568745369997,0.0021276561978906747,5000,47,18.522826366829932
90,0 days 00:00:06.654104,0.0018555750802710304,0.05456697098028873,8,2.0300837697479044,0.0011595415741864402,5000,21,3.096891786904899
91,0 days 00:01:42.579768,0.021248919315566533,0.0022159894530386433,12,0.008542524077169537,0.002751942758130063,5000,38,2.078936754851258
92,0 days 00:01:49.644686,0.003266380224856211,0.002688674453418709,15,6.116660407696577,0.02706236099287563,5000,11,1.0715473050176665
93,0 days 00:00:11.071600,0.0019734035037828937,0.07654910789042407,4,573.6699880646229,0.00172898170459668,5000,42,0.0020865278680103536
94,0 days 00:00:29.335049,0.8413157635340824,0.01022049429863348,15,0.30932975444820204,0.0587169245684097,5000,10,0.022342131218547005
95,0 days 00:02:03.224091,0.0324062048815934,0.004508541571259934,19,0.01171362402799643,0.0011150962385436897,5000,25,295.7980647662161
96,0 days 00:00:35.495427,0.26634129600249495,0.008146113008962615,10,0.005604940795877218,0.15203528141405886,5000,33,141.55399075388027
97,0 days 00:00:31.002712,0.03720946210682658,0.007514332894339413,10,1.0152781617938385,0.023465222793661127,5000,94,0.12912100572017146
98,0 days 00:00:03.760373,0.002315482785280831,0.09540945004966236,7,0.0017436181505811653,0.001028499157626823,5000,63,1.4082818977529594
99,0 days 00:01:21.313785,0.001418292244705954,0.0032859799033705867,8,0.5211633772679986,0.1483383674922801,5000,21,1.3052517070611465
100,0 days 00:00:08.169313,0.04813600298024255,0.05798714494617555,3,0.02641944796217867,0.16257602150776465,5000,25,0.004781661306972198
101,0 days 00:00:21.647624,0.15136884384702562,0.011940126282472943,18,38.48436740841345,0.0119883410247413,5000,37,4.698774750375374
102,0 days 00:02:28.577244,0.06618920515726284,0.0015860823986417617,5,0.014051429414623572,0.0026051754551599505,5000,18,0.005043792561387793
103,0 days 00:01:11.605251,0.04634718635488803,0.008921844582436205,2,29.496674089180036,0.007662442774848943,5000,38,33.43369548343211
104,0 days 00:00:35.244826,0.10464936857881561,0.020403806114023943,3,57.589758793972344,0.003792324498921559,5000,12,564.5704633794242
105,0 days 00:02:33.118855,0.022581430021546976,0.0017770936016250226,15,0.02695397126528092,0.0014467755383174503,5000,19,0.08175607413600487
106,0 days 00:03:35.525015,0.027368577009757932,0.002010959394230354,14,846.9192651597355,0.011950785265434362,5000,73,0.8334263394994462
107,0 days 00:01:35.175714,0.022398572941872145,0.0028026137936266985,11,10.27243229489651,0.001967399821523764,5000,22,20.01901629012985
108,0 days 00:00:03.403310,0.6008071893708893,0.10504224201541963,11,0.0778522164581635,0.002516835453709418,5000,82,23.609404470931718
109,0 days 00:00:29.260558,0.00906938621428123,0.032079332495215745,16,0.0011003262674952239,0.0010891402245341772,5000,52,431.59826600883844
110,0 days 00:00:05.310087,0.09440449696469076,0.05362863998117343,8,3.861941605330945,0.05207847100890462,5000,26,0.08738856575584836
111,0 days 00:00:07.312687,0.23539267245647863,0.14724091906007977,5,0.12632043580803284,0.0034815103960512276,5000,43,256.1273018912253
112,0 days 00:00:57.567895,0.012402240972193617,0.005984390523323475,10,0.16592402527270447,0.0010101385981728687,5000,18,4.23969135873941
113,0 days 00:02:43.374809,0.1708095956643823,0.0019182095144414885,17,0.7928697866123531,0.1440905316636981,5000,21,39.88786326415772
114,0 days 00:00:18.328456,0.0011973359943528098,0.01492465095403457,17,0.5728401123687572,0.08203193716745977,5000,47,0.0012676988915630585
115,0 days 00:00:59.815015,0.018586492869159737,0.0036991282052182975,14,15.473947781891034,0.028684301089116127,5000,24,3.7664504357167545
116,0 days 00:00:52.842811,0.04582370853580403,0.0033716153296264764,8,31.3541921717248,0.0035067398794396405,5000,35,0.010693064831080885
117,0 days 00:01:09.682950,0.0013755187893502694,0.003679622867369869,5,0.9016581377081441,0.0023932996808247752,5000,13,0.0010214780529251104
118,0 days 00:00:56.683143,0.03159433589737276,0.011672901278927873,9,64.46319598987239,0.007128196440528084,5000,63,673.1032459230299
119,0 days 00:00:03.040426,0.0410490515251819,0.11895280625623497,7,0.03801539225799212,0.10466715910549715,5000,55,0.19660709736369977
120,0 days 00:01:39.579353,0.28798440152118415,0.002027260754556194,12,3.680813212220161,0.01006427272028485,5000,84,0.037808877405120955
121,0 days 00:01:06.395644,0.20998967955188477,0.005263719807166204,10,0.002076684030087999,0.001419202021392094,5000,10,19.30905235914142
122,0 days 00:00:11.044056,0.0020146287835166514,0.024582630088587316,12,0.0027636339364784084,0.048295371336224954,5000,31,5.746132374449441
123,0 days 00:00:51.655858,0.001133134182256287,0.021079364707722686,17,0.003841564994975804,0.05331067002614406,5000,18,427.36504204818846
124,0 days 00:00:28.094468,0.41225421494727793,0.006213314163963345,15,0.22276969381913111,0.05229803779963449,5000,30,8.751570984420715
125,0 days 00:00:47.638529,0.6247851849528255,0.005201164591415989,4,0.008645044537551718,0.09751376653074487,5000,84,0.15287236741361931
126,0 days 00:00:33.121828,0.22675187112265552,0.006534616559426861,12,1.8894229034937202,0.09774437949038649,5000,36,0.013586047414943134
127,0 days 00:02:25.259973,0.01785385060996713,0.0036731325383417314,17,0.01272730988731589,0.010007896396486499,5000,51,243.36827367165785
128,0 days 00:00:02.674420,0.9327435295425089,0.1931185929102445,18,7.331883102822212,0.010884877907607232,5000,24,0.007689268317704146
129,0 days 00:00:06.486955,0.00547837568666777,0.07797807546309575,7,0.04541865494935605,0.002812764226527615,5000,12,0.41730298711981906
130,0 days 00:00:38.277047,0.017917042816860074,0.012244296328239387,3,263.33750660147064,0.016840066757837807,5000,57,0.5402811298648391
131,0 days 00:00:19.039830,0.7398531306537989,0.07084888119935184,2,97.84735654962552,0.0012380370361295982,5000,26,527.4197996852461
132,0 days 00:00:07.593589,0.33222857733734656,0.17461120283045392,3,117.0677051528312,0.001483899951512072,5000,59,685.1953996667221
133,0 days 00:01:29.988843,0.018120191766420657,0.0066659509872884415,17,1.8131541457105478,0.007778395039412861,5000,81,397.5004686393797
134,0 days 00:00:56.578736,0.47538710977708076,0.004146571930406255,17,1.7883010315786252,0.0019020655214392872,5000,20,0.0014114099221605662
135,0 days 00:00:19.915292,0.0023054882512991565,0.023457481406741365,16,0.5153870762000594,0.001310087397858421,5000,72,74.74781475234951
136,0 days 00:01:05.530404,0.0014953054638248051,0.004283784692863452,10,0.244878940567424,0.027825254921239384,5000,31,25.384402465784582
137,0 days 00:02:02.882981,0.03747689511625188,0.0019477816348608212,6,88.08901754296394,0.1090173429255606,5000,42,0.002671592455983684
138,0 days 00:01:19.923022,0.4924980146106117,0.002912830333277551,13,0.002125435789039551,0.005401620250038149,5000,17,0.014350896483516904
139,0 days 00:00:28.432957,0.05679402929597819,0.00984547518055539,15,3.9827825209762455,0.13357577464683415,5000,17,1.2935274581011478
140,0 days 00:00:26.454744,0.021372096213669988,0.03156817742572453,17,620.6506609183879,0.06611156549875435,5000,10,0.014843653375461428
141,0 days 00:00:07.900027,0.004265273056922708,0.060594469732420296,14,0.005421672907658501,0.07231302044072005,5000,43,7.559070230833809
142,0 days 00:00:34.485037,0.01744266103317731,0.01999333383094048,7,0.008072908201581668,0.020078394169698918,5000,27,792.9058629756456
143,0 days 00:00:09.701512,0.11483936297548718,0.16137167409185496,10,5.67689305515243,0.02573726928214165,5000,28,671.621794060707
144,0 days 00:02:20.258306,0.038020247756150996,0.002649468669312393,3,94.46410730586616,0.08940074467606893,5000,15,10.24887336201024
145,0 days 00:00:22.062327,0.6654691718696801,0.008398903955991062,15,5.65861570710371,0.027321859981482163,5000,61,0.19642992909580184
146,0 days 00:00:28.469145,0.053243586696093304,0.01033414787527256,15,0.0013846073667017442,0.004535300013250982,5000,73,1.7284252536704015
147,0 days 00:00:43.761051,0.033836817037682605,0.009229176258830225,5,0.04378177329920472,0.012601437902168453,5000,99,52.31959550621852
148,0 days 00:00:17.084255,0.014401693907917958,0.016793349391535133,6,18.83040035543643,0.0017601409281337514,5000,26,0.17567114598259384
149,0 days 00:00:30.097667,0.11331127063301084,0.05578667043657259,2,526.3635043544949,0.1727999584672265,5000,29,30.47673467957032
150,0 days 00:00:04.459644,0.01568991338932512,0.1894388310473964,6,1.224859479751861,0.0030836251005103466,5000,14,265.53085960007377
151,0 days 00:00:03.505769,0.0012436452388580545,0.11121058401883736,7,0.4380414766447162,0.02957285478581901,5000,17,0.07669042504086039
152,0 days 00:00:05.561796,0.6421656608062739,0.044335907288025764,14,0.5468958468713326,0.0046803257577001925,5000,30,4.228100763391327
153,0 days 00:02:05.449079,0.018489714951986626,0.002376578829347718,4,0.2811422378045324,0.001520162810141499,5000,13,4.771765270691962
154,0 days 00:00:20.296071,0.06923659597725937,0.021965745982642816,9,0.3626452276294198,0.003425554026456924,5000,15,10.663007082481867
155,0 days 00:00:05.611883,0.0026698508233792954,0.06896454377521063,10,0.0029059976459876024,0.0022774269640307905,5000,21,2.80295274817516
156,0 days 00:03:11.390437,0.21167591674957617,0.0013074420880928761,16,8.723434478315339,0.008632163769010623,5000,56,16.562144056787265
157,0 days 00:03:31.126145,0.9513558550239197,0.0014953213684299354,3,65.29499559968367,0.0030374697116837025,5000,96,2.3356046000251833
158,0 days 00:00:04.425339,0.08891853894036637,0.0809314591945742,10,0.09597659820542054,0.1349997305797116,5000,51,13.185089007361888
159,0 days 00:02:14.501825,0.003935535942954653,0.002931725274644624,13,0.46475113268103224,0.031568578449101235,5000,13,51.265463879372284
160,0 days 00:00:57.724072,0.40684288434489013,0.002873972178760696,15,7.257018963925159,0.002434926583335974,5000,21,50.46972146919244
161,0 days 00:00:03.660476,0.0015395349457060167,0.11309104569115967,17,0.014613553381084676,0.0013103298867432746,5000,95,13.556997178726906
162,0 days 00:00:13.753915,0.003291544352218813,0.025388850485740546,11,205.0408745358302,0.006164014394119896,5000,29,0.039622913575780336
163,0 days 00:00:32.292074,0.6172394941233856,0.005142245233090784,14,0.02461484068391953,0.0026284566640743853,5000,67,0.0524887199738882
164,0 days 00:01:25.106514,0.27289662276884374,0.002058360469524874,8,0.11903008010067781,0.020042546688521557,5000,49,0.25560439134993107
165,0 days 00:00:59.432643,0.03963310374373486,0.003926445022087453,10,0.0016243130219837768,0.011862359549761297,5000,89,0.033503946143311
166,0 days 00:00:09.999230,0.001311603533890116,0.045239612958837216,19,0.04520502952494692,0.03000238527096751,5000,11,0.12871257088550983
167,0 days 00:00:20.224183,0.04472007980873974,0.011930964987557881,10,5.621483114733114,0.035126699580761256,5000,35,0.0692862363601467
168,0 days 00:03:41.250383,0.07104132641365818,0.002845303724558992,3,949.5904315613755,0.001176434118851437,5000,17,0.0019238617309668621
169,0 days 00:01:35.489806,0.25294282376639377,0.007020184604735002,11,2.4241811098844877,0.015225718353980264,5000,12,888.0401045043726
170,0 days 00:00:34.327336,0.05158881248591483,0.007508397224512878,12,0.12210491693198341,0.03828882802508715,5000,43,0.001944373683148474
171,0 days 00:00:03.007909,0.010257943668748671,0.12843051636867367,14,8.68106051127244,0.05018455396694632,5000,51,0.00427390595308466
172,0 days 00:01:09.234581,0.0016915807420848966,0.006943536960220112,7,0.029887547313621404,0.08060090574249384,5000,53,303.4187077176549
173,0 days 00:00:07.029206,0.6473326647756267,0.06424175181047716,6,0.003447639091214681,0.12964715272717134,5000,11,1.147249746124148
174,0 days 00:00:30.531814,0.6985622919225225,0.004956357089715917,12,14.768638119750324,0.13967293217528767,5000,43,4.278998942568953
175,0 days 00:04:01.054377,0.002313044487414354,0.0012586657656112128,14,0.09543183661141963,0.017013534065663184,5000,15,960.5177538318724
176,0 days 00:00:14.365166,0.709438826482019,0.02252250845106636,3,8.53975188302005,0.0336250386725168,5000,35,0.6180464199917579
177,0 days 00:00:23.743846,0.9305925322261706,0.011915542796168823,16,2.7299262130213573,0.01773720758012359,5000,51,434.4798350472456
178,0 days 00:03:23.908658,0.035909907294857775,0.0029887726364873374,8,158.24176121301392,0.0013193913840283224,5000,33,271.91806655228163
179,0 days 00:00:10.554224,0.7194178175091092,0.12913523483871298,7,613.8773097717652,0.010906137934661976,5000,88,0.7236483244636194
180,0 days 00:01:20.449763,0.09235156788610796,0.0070564266884966444,5,0.3633562820236423,0.015827993240517993,5000,49,164.33539150407495
181,0 days 00:00:18.915119,0.021576833256667573,0.013612276421840314,17,29.021198742087797,0.0019231423437131982,5000,21,1.660343750043245
182,0 days 00:02:00.205664,0.0020855808255642086,0.004856824864648342,8,0.0011814596665035814,0.012231550177663936,5000,17,172.42598186604542
183,0 days 00:02:14.728043,0.0013440845054268145,0.0022819120982513963,8,0.002138862457026993,0.003946879005893639,5000,46,145.3825261349876
184,0 days 00:00:29.521514,0.092978402778776,0.019668970090322032,10,124.24399713008214,0.009777802313630875,5000,14,855.5146726722642
185,0 days 00:01:11.252422,0.008959664175789,0.005760105996604842,9,1.589793880665393,0.0691855344329239,5000,14,7.478193049930725
186,0 days 00:01:04.622851,0.005120608307256047,0.0031268729011843218,14,54.323351908627025,0.008076849853489713,5000,66,0.022526469558588596
187,0 days 00:01:36.073081,0.008856746377165142,0.004670442513238122,6,0.00213994392238175,0.0022443707359224374,5000,92,111.12671783004792
188,0 days 00:00:49.251560,0.6761690380471528,0.0031354257747146118,7,3.7859980668936113,0.0014928603907626511,5000,32,0.0021653185901910777
189,0 days 00:00:11.552736,0.8882381677737784,0.02155621701799727,10,0.37450274638397124,0.0015396882417415489,5000,13,0.15154076578297127
190,0 days 00:00:32.443409,0.6514067955296322,0.007692558415791846,9,0.014299353505826227,0.1777772421730057,5000,31,140.50993291464565
191,0 days 00:01:48.471293,0.07037453913244268,0.0028662120885823714,17,0.6483132031339993,0.07553120389674207,5000,12,0.24420372327390805
192,0 days 00:01:14.953586,0.029141714377264597,0.003189929029558624,17,13.954986927122103,0.017469933553225965,5000,34,0.05815918823338459
193,0 days 00:00:13.608270,0.05232094976040922,0.03831991420426106,15,395.03738727298946,0.08552526825072056,5000,16,0.003062117992830916
194,0 days 00:00:36.816208,0.0040233482745768625,0.007203607255874976,7,0.002450980270927683,0.1389193021840572,5000,85,3.2158421158185795
195,0 days 00:00:07.504384,0.36963236578156966,0.03149047717031266,13,0.4335043585078091,0.0523075335695111,5000,69,0.09853389679096186
196,0 days 00:00:56.628104,0.0019161987496689337,0.0055130392564622,6,20.16955541119545,0.0316847506728251,5000,14,0.08151543330852495
197,0 days 00:00:09.520793,0.09766275419730136,0.04283247682982692,5,13.087081273299699,0.012498113558886222,5000,12,11.144481616501967
198,0 days 00:00:17.997622,0.11270798134482563,0.017358365605284542,15,0.04143924693268392,0.016132352581151886,5000,64,2.078603623559848
199,0 days 00:00:59.451426,0.007290373979013947,0.004663998225182126,17,3.9642688860730373,0.01639745983707481,5000,20,0.0018241787596334179
200,0 days 00:00:03.764319,0.0030808713056315606,0.16920276919534588,11,0.5449349021127542,0.05971164841318797,5000,26,46.61162175138332
201,0 days 00:00:22.487078,0.008413103576959539,0.01198911728815759,12,0.28271422537239427,0.005104197486841807,5000,35,0.0034567411959576327
202,0 days 00:00:06.950986,0.9725195292904854,0.17163298997399995,18,0.0017878302676952967,0.005153251983058637,5000,13,383.5120184580854
203,0 days 00:00:10.946471,0.15313727038252092,0.023757065305778622,9,8.370773123475722,0.013215290574843434,5000,42,0.9913497920460387
204,0 days 00:00:03.904056,0.06097630380871757,0.16241265094706148,10,297.5952193808726,0.08711813828857659,5000,10,0.010535112369414006
205,0 days 00:00:51.255498,0.05008247797229069,0.005282801399094439,5,8.770181442180288,0.10857443099505232,5000,16,7.974186288941057
206,0 days 00:00:02.698140,0.0036885624331148485,0.16615833789366072,13,4.0337388990940815,0.0016178108666251646,5000,84,0.0015360743512696916
