number,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda
560,0 days 00:00:12.556552,0.021779590587288775,13,1083,87,0.003258135606938361,0.01127820884038999
561,0 days 00:00:01.910957,0.1837816822727132,3,807,73,0.03247138261974299,0.07263573675251057
562,0 days 00:00:00.985137,0.10668045966526699,4,257,15,0.003965968282012234,0.022580441244349197
563,0 days 00:00:11.221357,0.0966317917824393,9,1175,40,0.00014594125178204087,0.002561755792389005
564,0 days 00:00:04.116704,0.027168352427993703,2,2619,33,0.03373178386516056,0.00019335562980418163
565,0 days 00:00:02.352353,0.011776210517970995,4,662,74,0.007597332372183879,0.001550624855756798
566,0 days 00:00:23.188519,0.023423475844654814,15,1973,69,0.004711540231341996,0.037984784203050966
567,0 days 00:00:02.659896,0.12509355841233344,2,1857,99,0.0001334312367736505,0.018378322957048582
568,0 days 00:00:19.603088,0.019357276774767236,19,1582,55,0.0012137878594985908,0.004547447334400884
569,0 days 00:00:07.204620,0.11149294867699953,12,684,73,0.001552415844427354,0.00854692585037912
570,0 days 00:00:01.784072,0.06294718926069981,4,572,55,0.08769700222077019,0.0021153830504153834
571,0 days 00:00:05.669127,0.010132104138692071,3,2023,72,0.0002031756672436903,0.00012909574051125542
572,0 days 00:00:04.978868,0.12543570752307012,7,4110,19,0.07527347317261517,0.0003205236809876158
573,0 days 00:00:01.471265,0.04275963230849071,4,306,55,0.0005698167023121845,0.005196009818821363
574,0 days 00:00:04.868941,0.03899573496563147,6,756,58,0.0012875352309324418,0.00018028798864162495
575,0 days 00:00:03.678102,0.18233818802710167,6,714,91,0.005188577613289622,0.00020781896448641166
576,0 days 00:00:03.025035,0.14313991071062643,19,493,15,0.0004093107176978873,0.0013705549420997215
577,0 days 00:00:01.707337,0.05517600415866224,18,330,10,0.033244897154684934,0.0011717856068146854
578,0 days 00:00:04.645586,0.03007889893073622,18,1176,11,0.018105828386565295,0.00044060200481702016
579,0 days 00:00:04.032554,0.017871645622099322,17,755,13,0.00012371084448894575,0.09069417430091589
580,0 days 00:00:16.020231,0.045945945057761915,7,4172,52,0.0023973276952650334,0.0002661548838355031
581,0 days 00:00:07.601356,0.07870693095962275,19,2190,46,0.018669032274337333,0.006935171794227398
582,0 days 00:00:03.443805,0.013390526384555715,13,332,23,0.015314795889180102,0.000657375689381287
583,0 days 00:00:02.652212,0.013972012490844813,6,403,95,0.0019356501418184963,0.0013006528541251155
584,0 days 00:00:04.897338,0.08256822592739828,11,580,66,0.008993551608369527,0.047363975126600295
585,0 days 00:00:04.807014,0.010683519912874797,15,394,65,0.007855467411866808,0.00024177229200738083
586,0 days 00:00:03.932967,0.11477305657400204,3,1542,10,0.019683557619133808,0.0021030534987886394
587,0 days 00:00:04.372836,0.06817758011444645,4,1125,16,0.028021814469559102,0.0001404453108532703
588,0 days 00:00:03.400433,0.02449242095488386,7,438,46,0.002307468563088095,0.02283183014940751
589,0 days 00:00:03.671274,0.1393658681118479,12,349,64,0.00019573669120924363,0.0028999165080140325
590,0 days 00:00:28.857827,0.013122410473546382,7,4282,16,0.027131538256192748,0.028681767018094603
591,0 days 00:00:04.526055,0.010086484527810722,14,381,41,0.0006500742262295961,0.05622100302588623
592,0 days 00:00:10.425122,0.03296373701057454,17,867,29,0.00341183135478387,0.00015498213278672217
593,0 days 00:00:06.934345,0.11961876886975886,15,2118,34,0.0015261068852554717,0.0011534796722705769
594,0 days 00:00:08.506372,0.1833395015140442,7,1443,30,0.00018705659340759287,0.006086349576458156
595,0 days 00:00:08.796554,0.05971394356357787,14,1903,16,0.013050468959025592,0.0061333441902306
596,0 days 00:00:08.551044,0.08877346286218031,15,2538,22,0.002092051614307485,0.003495202918478683
597,0 days 00:00:04.537544,0.024051477202163347,16,1036,11,0.022470223484071194,0.018307916155568735
598,0 days 00:00:11.486578,0.07160310114161372,6,3270,56,0.0017370832338561046,0.00025217024463330647
599,0 days 00:00:03.069228,0.12570267517402423,5,1061,15,0.08430728670444335,0.000182470054310716
600,0 days 00:00:13.293498,0.01754123009834944,18,1730,17,0.0022531412145325802,0.011622381745551198
601,0 days 00:00:01.821113,0.03881784719300547,3,887,43,0.0003173955179723217,0.02106755855005358
602,0 days 00:00:07.513972,0.023594447556902418,10,711,25,0.001819576050009754,0.0017011563606683863
603,0 days 00:00:08.945352,0.09769250105067422,18,1170,51,0.002419120046497637,0.003467343780832018
604,0 days 00:00:07.718828,0.11021754733897023,2,4207,28,0.00011788850843812298,0.0009440611709008972
605,0 days 00:00:02.814827,0.0463352590022618,2,1633,14,0.001990930814622964,0.0006143921821925176
606,0 days 00:00:35.316336,0.0216643645068482,11,3529,64,0.0017655071099755104,0.0027308808973809055
607,0 days 00:00:10.480246,0.09908464176784765,13,3906,47,0.0021279936461304134,0.005864147265214614
608,0 days 00:00:06.805932,0.08970324654657087,11,1785,21,0.034101827330323096,0.0021370056846137745
609,0 days 00:00:04.310928,0.014791231337158869,11,322,69,0.01455034190012793,0.00014506020458895257
610,0 days 00:00:19.010250,0.03669253878674457,12,2845,63,0.0030952942472139483,0.0019648215650840493
611,0 days 00:00:05.391853,0.046110892897789704,5,1153,65,0.00015884812498612313,0.03503828496365793
612,0 days 00:00:02.386418,0.013795567978646478,3,945,39,0.013517151238066339,0.03071391958149113
613,0 days 00:00:02.892389,0.010579203928341767,15,259,20,0.040369841161028555,0.004100682500903118
614,0 days 00:00:16.104918,0.01595152074212356,14,2273,16,0.034493886357083024,0.0005961705298054235
615,0 days 00:00:04.586575,0.17115808906546945,6,1590,22,0.003917902916836969,0.011028522896623573
616,0 days 00:00:03.150186,0.09464468708213496,13,252,47,0.023415178203981684,0.0012084602582938641
617,0 days 00:00:08.355549,0.012688662769388704,6,1203,28,0.0302882347107087,0.007900884237598648
618,0 days 00:00:00.733041,0.025020134270540974,13,265,11,0.04210031229754289,0.005109535703251783
619,0 days 00:00:01.369090,0.017596733545604433,4,330,12,0.0005196977653618111,0.0005433324766698852
620,0 days 00:00:22.317411,0.02538785881623104,12,4166,46,0.013468123105757011,0.00010649355178912117
621,0 days 00:00:07.034068,0.0863985527858531,16,1403,15,0.005023037030580122,0.0002041305707902384
622,0 days 00:00:12.454189,0.017298758684448176,8,1748,20,0.004512583112381916,0.0007135930856924934
623,0 days 00:00:05.034273,0.13024665585984074,12,785,61,0.003623430041313586,0.00013337889058173403
624,0 days 00:00:10.831234,0.049749198641725494,19,2285,16,0.01595477165759185,0.004609456538325382
625,0 days 00:00:06.506866,0.14663011930763076,18,4818,95,0.0038166894705908712,0.0008071013362296974
626,0 days 00:00:11.923029,0.030916991040834837,3,4409,12,0.013802987523285433,0.0064140748883209555
627,0 days 00:00:04.870728,0.14926595983746255,18,743,16,0.0015685373660635537,0.00019471791882362242
628,0 days 00:00:05.429471,0.017878870256305152,10,579,25,0.05016889273898646,0.02302845488752292
629,0 days 00:00:19.356056,0.027234032733807333,7,3970,13,0.011467481796644067,0.0002802123773729787
630,0 days 00:00:02.272514,0.12610832633768806,5,450,15,0.00042502495476949743,0.06596433383049138
631,0 days 00:00:01.311949,0.05464944375372547,12,263,10,0.00012746875071336486,0.03319336109248324
632,0 days 00:00:01.240437,0.19925416671781354,4,406,23,0.009434584702586781,0.027666775364266878
633,0 days 00:00:01.402908,0.03733212518999024,4,412,17,0.0006108267691851856,0.00010753986211939852
634,0 days 00:00:03.030803,0.1504234753745817,13,281,45,0.005688342897699383,0.0010856723204265089
635,0 days 00:00:04.541223,0.05142797916381833,17,451,81,0.06059793122933368,0.08124587456786769
636,0 days 00:00:20.250137,0.039242234884665515,17,1948,28,0.0002959449206475123,0.005288948045373997
637,0 days 00:00:09.698676,0.02194966850123051,6,1845,49,0.0014894630820548069,0.0006286241334373225
638,0 days 00:00:07.189986,0.11669762057954278,13,3671,10,0.0016014611535608073,0.00032189211420373095
639,0 days 00:00:01.795029,0.048287458828547125,5,473,59,0.00010117765993338609,0.0009790551332490047
640,0 days 00:00:06.989083,0.07623314703388724,8,1729,10,0.029470326474926468,0.010835269835688284
641,0 days 00:00:05.792888,0.10777367476562055,18,744,30,0.0011406753294575264,0.0005966415086686045
642,0 days 00:00:22.189761,0.018102144866852715,16,1956,34,0.00873486957256923,0.016763853842443558
643,0 days 00:00:07.707898,0.06953678249402463,10,975,66,0.006832860490823617,0.0007485936297319854
644,0 days 00:00:07.366360,0.01858766761026398,9,709,24,0.0023752404300145633,0.000242763913017791
645,0 days 00:00:04.434415,0.04138156188286144,16,347,32,0.0004102863419042701,0.0007600996680099554
646,0 days 00:00:25.420658,0.06561262818386991,18,2708,55,0.0002721597406855313,0.06187196647671847
647,0 days 00:00:03.241141,0.16036972667273167,8,2400,14,0.0738177267452347,0.0005675818709761607
648,0 days 00:00:01.993760,0.10420567435831729,5,418,48,0.00012773851322111238,0.0925205474399159
649,0 days 00:00:03.253937,0.12077774452999278,3,1347,11,0.0015888500532201036,0.0006926679302916395
650,0 days 00:00:24.202713,0.02829072724178997,8,4109,35,0.0031829359882667462,0.00018484185307832875
651,0 days 00:00:03.355520,0.13319911065995488,14,276,51,0.005823960623219326,0.01871059756470233
652,0 days 00:00:39.186067,0.014281877899543747,9,4127,61,0.00013161697772932438,0.0014847171233532154
653,0 days 00:00:03.297549,0.04377863075929468,16,255,54,0.0036367026853201838,0.010646228414053577
654,0 days 00:00:00.725623,0.011993178598678942,3,264,13,0.01222221713114521,0.0001786492671656597
655,0 days 00:00:04.102878,0.10218019947124192,15,653,19,0.07053707392705291,0.00016867556457971262
656,0 days 00:00:10.074165,0.06095545060484012,16,3705,72,0.01594278490612046,0.000490674315819697
657,0 days 00:00:02.870951,0.03751217184938252,5,546,44,0.014993374820446815,0.0003222003665136442
658,0 days 00:00:13.723565,0.08217488775369275,12,3999,45,0.0002553646811981825,0.00022781461072499188
659,0 days 00:00:11.851640,0.017069084320788564,18,1127,25,0.0035918169863174945,0.06437604833360028
660,0 days 00:00:09.296417,0.05583242278316523,12,1396,34,0.02725775611236086,0.007552101346982942
661,0 days 00:00:07.498986,0.011456858348528505,18,738,24,0.0026302065397812656,0.024511548514454366
662,0 days 00:00:02.940761,0.18920787444637563,12,1466,15,0.0574870231707172,0.0018315755830873946
663,0 days 00:00:03.604481,0.19830763522490477,4,2653,19,0.015985879390526148,0.0010084236637875725
664,0 days 00:00:06.624639,0.03394594216285551,2,4475,10,0.0163398247258303,0.03318743811918915
665,0 days 00:00:04.171710,0.08601140409166973,4,1177,71,0.00011227025586534646,0.010632784344529576
666,0 days 00:00:04.494167,0.05573674516944261,9,514,44,0.0004722964486804465,0.01076831995763358
667,0 days 00:00:04.876549,0.12082846148162223,5,3734,21,0.06896106395084674,0.04213179923168934
668,0 days 00:00:03.172504,0.1347695269061739,9,1188,94,0.044265302421572617,0.00015071293465839655
669,0 days 00:00:10.007883,0.09195634557945159,18,2272,21,0.0005451320660081898,0.0002236517055494783
670,0 days 00:00:12.914846,0.019655209733978447,15,2763,10,0.01861735073721219,0.0003569293728760766
671,0 days 00:00:23.565532,0.01367232487885036,9,2423,32,0.00012138278337900461,0.000625765502101146
672,0 days 00:00:03.647959,0.040401586783847504,2,2538,10,0.05519063902250152,0.002625544072092171
673,0 days 00:00:05.054295,0.15213720881112378,10,1486,75,0.0025752843447948257,0.0027715107974247946
674,0 days 00:00:14.848705,0.12212817372396409,11,1602,74,0.0012038125012857619,0.03460435567262207
675,0 days 00:00:06.976866,0.012417945517217744,13,799,19,0.04244777063810093,0.0018180231740213314
676,0 days 00:00:01.976395,0.12359865898688266,4,669,16,0.01920618056678961,0.07496312932833851
677,0 days 00:00:33.857038,0.020322313452809285,12,4390,92,0.008562486611229223,0.01381488392126155
678,0 days 00:00:11.915405,0.028111794121384752,17,870,87,0.000252806054614682,0.007312255574763675
679,0 days 00:00:06.825493,0.09271856957043721,12,465,57,0.005876331532100599,0.00010422615901786539
680,0 days 00:00:03.317591,0.18216526492995222,13,351,18,0.035585635395953,0.0007709441054532208
681,0 days 00:00:04.268268,0.051954888158321715,3,1558,28,0.018883805916468707,0.0120568622292816
682,0 days 00:00:05.798883,0.010245273728682417,14,428,87,0.0006531012081021723,0.0028737089178404764
683,0 days 00:00:02.353245,0.0674615887238655,5,429,52,0.009163001717455103,0.00016581748783704934
684,0 days 00:00:08.426446,0.039655029985630655,16,683,77,0.00036349640401406243,0.04216732291410479
685,0 days 00:00:06.596960,0.032514706379916644,3,2615,13,0.0006477555289896383,0.002405365283982418
686,0 days 00:00:03.390617,0.18019897887138225,9,378,41,0.006817034490691948,0.0009907357337426948
687,0 days 00:00:16.893344,0.01436789926523989,15,2246,18,0.015402222867133282,0.0003910857426062657
688,0 days 00:00:04.588990,0.010946882174802122,17,361,90,0.0022131718268046186,0.005716205867263531
689,0 days 00:00:04.639576,0.011193043841563909,9,424,53,0.006628709051792886,0.04962567716416474
690,0 days 00:00:08.097036,0.05428491382937938,17,846,49,0.0330550751269543,0.0013509863604321507
691,0 days 00:00:03.535847,0.15534233001026487,6,1116,12,0.0363376732069794,0.00605995646383621
692,0 days 00:00:05.883077,0.1700616089933451,19,3765,26,0.005127474325071462,0.0001414521519799812
693,0 days 00:00:18.439528,0.041125553517066316,16,3539,81,0.0007479619930185188,0.00018303701486534042
694,0 days 00:00:37.394619,0.024920615968138042,16,3483,52,0.0001080771522476205,0.09240415224666268
695,0 days 00:00:06.769651,0.09022258100097073,15,2625,96,0.019964988940553846,0.019003437093607998
696,0 days 00:00:02.964058,0.051682033297351763,9,305,66,0.0003860793049603139,0.0013633647415724
697,0 days 00:00:05.302052,0.07018486675825619,10,1482,77,0.09465213666656604,0.020562705472611603
698,0 days 00:00:16.389702,0.03219996961368754,7,2215,25,0.0001916954080238791,0.04066015908067748
699,0 days 00:00:04.105452,0.061703172435353455,16,694,14,0.00022643348377355228,0.01990360562833263
700,0 days 00:00:11.494919,0.01908751783524514,8,1144,38,0.0020960737313736448,0.00020524183352186638
701,0 days 00:00:07.255258,0.013078690707300509,4,2226,16,0.007211020597422433,0.0008957689234770503
702,0 days 00:00:14.988025,0.18093823990273653,10,1766,94,0.0001594451046530247,0.07225940024052585
703,0 days 00:00:08.488171,0.019296041789476193,8,1987,10,0.01635500909394956,0.0010503614988799752
704,0 days 00:00:06.210471,0.1434206165845522,2,4414,39,0.00016474930841959092,0.00026996857618105576
705,0 days 00:00:04.083594,0.03903108813168541,10,938,11,0.004862573951918975,0.005377755679962661
706,0 days 00:00:08.598314,0.0706912875980325,18,3250,18,0.023511310204837387,0.0026394748801124887
707,0 days 00:00:03.214105,0.01745253147783538,11,304,40,0.0005297203524146568,0.0011947801159898712
708,0 days 00:00:20.152208,0.026072546265279953,19,3629,22,0.01790509997733886,0.00036790626630791407
709,0 days 00:00:09.799534,0.08084798278022477,8,1133,39,0.001541940257033174,0.008487368061883393
710,0 days 00:00:05.914449,0.13641156187257994,9,661,22,0.0001000225048590501,0.0002795512691117959
711,0 days 00:00:05.389916,0.021576092591553638,9,958,12,0.002705784429067089,0.0015768829141455144
712,0 days 00:00:05.324213,0.1878410240370331,18,768,19,0.0006863313476023852,0.00663452052387064
713,0 days 00:00:25.476487,0.021949248077188226,12,2361,62,0.0006077843443042597,0.095592347242944
714,0 days 00:00:10.348066,0.011843769321397666,15,1724,14,0.02253572166979492,0.0006700856098874082
715,0 days 00:00:04.439095,0.0960904421466072,7,787,13,0.0005235610614652084,0.01375307606087326
716,0 days 00:00:01.637957,0.19036482778937158,5,267,94,0.011739393721763788,0.0002961115074245292
717,0 days 00:00:05.695870,0.1562790108781341,11,1243,11,0.0044103026256191785,0.015342223125759806
718,0 days 00:00:43.654511,0.011063611696222577,18,4199,26,0.0026280927539678446,0.0053198636672286935
719,0 days 00:00:01.062542,0.06345608733449623,2,717,30,0.038488526852750594,0.06151907841457724
720,0 days 00:00:06.476672,0.17172914539644415,14,2105,32,0.00019618323280562341,0.0004905153337116792
721,0 days 00:00:01.793834,0.19076935053942692,3,612,22,0.0004459522589876201,0.0006579006359972081
722,0 days 00:00:02.409404,0.19763344638693403,13,575,40,0.02619032486521221,0.0013012266313080383
723,0 days 00:00:05.250969,0.01531909675588402,16,404,77,0.0009937029530104856,0.00709388260254263
724,0 days 00:00:04.236789,0.09870517468331134,19,983,21,0.031709847398794774,0.003830111071980601
725,0 days 00:00:02.703021,0.1478266803076071,8,380,68,0.04159445551554029,0.00028258385945671027
726,0 days 00:00:05.805586,0.15715017716034718,19,724,20,0.004754989188695784,0.030720855642685087
727,0 days 00:00:05.080387,0.1627877723590294,13,1478,87,0.0012161374761288247,0.0008377994697967261
728,0 days 00:00:03.986730,0.05940687330127101,17,310,41,0.056144859778582454,0.0015353656169586462
729,0 days 00:00:01.446400,0.09997349040729088,13,254,11,0.031250801039786745,0.0017310677469710763
730,0 days 00:00:02.926292,0.010955232708910766,6,512,14,0.01147650106432496,0.017680701305930968
731,0 days 00:00:02.696470,0.018406082375459012,19,321,19,0.014636134321373355,0.0001051518412864538
732,0 days 00:00:17.499726,0.049325694171316395,16,1488,64,0.00041620996687015275,0.01205899850609593
733,0 days 00:00:21.584224,0.03257601141770206,18,4230,11,0.001976019531319177,0.07449351331707704
734,0 days 00:00:03.007003,0.07362187168603478,5,589,57,0.013831045452730567,0.005079192727419967
735,0 days 00:00:01.373283,0.05605275381262136,3,622,34,0.034106311007324176,0.0002706935375151887
736,0 days 00:00:06.876487,0.011755884218062002,19,864,19,0.007925342621778008,0.0012491608733628777
737,0 days 00:00:07.584030,0.06133676236478958,18,4120,19,0.051620444706894045,0.0002891031460849669
738,0 days 00:00:28.615827,0.036683484102836256,18,2543,77,0.0003087770631427901,0.003409106565841731
739,0 days 00:00:03.662785,0.05469559258020953,18,292,93,0.005809008890427434,0.0033813999566646327
740,0 days 00:00:03.107698,0.02877553598174748,3,1188,14,0.006450579268653247,0.0007869739601492278
741,0 days 00:00:05.987290,0.08813614681211335,4,2064,39,0.04144172395007624,0.0769037014486338
742,0 days 00:00:07.497048,0.02370373353198724,12,1015,18,0.0004984812092974611,0.04003170362882215
743,0 days 00:00:06.849772,0.14636004249881746,9,2355,31,0.00023430495466367473,0.00010727906852683332
744,0 days 00:00:02.461484,0.19026944698417106,9,1028,18,0.06256346888325427,0.001233077720730233
745,0 days 00:00:04.108856,0.1702727967649003,17,1964,21,0.013478172198290799,0.00012145522363263403
746,0 days 00:00:09.213431,0.02532006839660561,12,728,59,0.0013255065517879508,0.00014841757181467642
747,0 days 00:00:03.101629,0.05198966975972953,10,296,89,0.00047952592215979917,0.00034425332075224284
748,0 days 00:00:44.493217,0.024291315730583574,14,4258,44,0.0003538822196244335,0.07492495380147693
749,0 days 00:00:07.221626,0.15141828251204872,16,625,40,0.00010352528008777685,0.0009505348532442788
750,0 days 00:00:03.718850,0.03297447452533895,7,421,60,0.09114133771766239,0.0012578476178722047
751,0 days 00:00:01.799625,0.06816323840796046,5,337,15,0.00015088933217772608,0.015021644662154096
752,0 days 00:00:10.684749,0.010078715498034714,5,2542,13,0.00011786660236225284,0.0010099980900957375
753,0 days 00:00:05.881031,0.017661268580799343,11,556,25,0.04342290609648074,0.002087123502958185
754,0 days 00:00:05.735763,0.14191693025223268,15,1088,12,0.00017621574032941156,0.0003236305233350345
755,0 days 00:00:01.749446,0.03402193571763705,13,340,12,0.0003381902907156348,0.002288720403100295
756,0 days 00:00:06.199123,0.029369683482642496,11,590,32,0.0014975001362479855,0.0003073916904918736
757,0 days 00:00:03.358202,0.015964866642573645,18,283,41,0.002132760593285627,0.0009447015045416518
758,0 days 00:00:05.449314,0.16272049340430447,15,2418,23,0.0031251150821764266,0.0005453243955254153
759,0 days 00:00:06.391950,0.011698556640686244,14,947,16,0.01746779704931346,0.0020779409620481915
760,0 days 00:00:24.300154,0.010794976747410754,8,2965,38,0.04369940945596734,0.006080455995475939
761,0 days 00:00:03.484258,0.042363538890403674,16,610,13,0.002740076193191859,0.0014534470852611324
762,0 days 00:00:00.777534,0.023185874145273906,3,334,29,0.07713580468637649,0.0010605353434129591
763,0 days 00:00:00.782374,0.020419981212380957,3,355,16,0.05284658192504367,0.025924717695126238
764,0 days 00:00:05.895093,0.029074934809707,9,677,19,0.022079364592965486,0.00324843948551627
765,0 days 00:00:14.889912,0.06420470419307484,16,1356,45,0.0009169707869167175,0.061271147474048146
766,0 days 00:00:12.193765,0.024743537656215616,5,2777,14,0.0005169479984214077,0.00011411729187454888
767,0 days 00:00:02.991101,0.19834978218114416,18,1010,16,0.007632465946836458,0.005118598433131702
768,0 days 00:00:11.588789,0.031116896737333873,18,2638,11,0.008916402651559087,0.00998129100593005
769,0 days 00:00:09.539401,0.028707224026609926,15,1564,15,0.00013525262443342588,0.000985697168019084
770,0 days 00:00:08.180055,0.018531161428560778,16,720,54,0.000494600381305163,0.002699800214731509
771,0 days 00:00:03.340819,0.04801980539249491,12,312,79,0.01103209943988443,0.000933893365550628
772,0 days 00:00:13.892138,0.05180315019446139,16,3598,13,0.001986117899858648,0.0001373267875297392
773,0 days 00:00:12.670834,0.017138058216365794,12,1203,58,0.0016150252142745423,0.008310588540989027
774,0 days 00:00:03.441429,0.09622786571350311,18,311,36,0.0004108644546935784,0.0020245024534976284
775,0 days 00:00:02.441108,0.0974753110506,8,329,34,0.00015599631224125148,0.00048350528001177837
776,0 days 00:00:02.457296,0.07839915060616402,3,976,33,0.02239589577104664,0.008908672585107741
777,0 days 00:00:05.501608,0.06920144722504047,6,851,17,0.00010493464472630786,0.0013426496925181752
778,0 days 00:00:03.159377,0.050279919342317916,13,282,71,0.00039983955543323015,0.008224867715019285
779,0 days 00:00:09.862805,0.18514584267817707,12,1762,58,0.00010017772596869591,0.0034584665411021417
780,0 days 00:00:08.472655,0.19402892026335117,18,1327,15,0.0002468097829810079,0.007799251908268731
781,0 days 00:00:16.941931,0.01288311252352222,16,1695,24,0.016218828289354073,0.0008050980048556549
782,0 days 00:00:14.645145,0.05395002388175868,15,3148,12,0.0005304469095414724,0.00019006266177597396
783,0 days 00:00:05.190723,0.016066351333044862,15,468,33,0.0023379694948580734,0.005444900362048767
784,0 days 00:00:06.804326,0.16382258156057053,17,4484,38,0.0005459297846661851,0.00026092466828686356
785,0 days 00:00:02.906836,0.11932895765533258,13,273,39,0.00024779195693172014,0.004843871218790084
786,0 days 00:00:05.238358,0.024726999454935526,19,657,19,0.006312680947575964,0.000549590068927153
787,0 days 00:00:01.809054,0.015466944209802219,7,262,20,0.0002790536991536427,0.07759201824781647
788,0 days 00:00:09.532070,0.0805259640479627,17,3616,90,0.013382665292008433,0.048080299434645916
789,0 days 00:00:15.640635,0.02971126994478385,8,2466,55,0.03526634003099624,0.002436745640007081
790,0 days 00:00:05.627108,0.01578601286338467,3,2465,38,0.000688837808257963,0.033692280721581515
791,0 days 00:00:26.824459,0.051066954229728054,17,4367,19,0.00048345965303681044,0.008540304886675884
792,0 days 00:00:02.440435,0.04939802737977299,11,397,15,0.0056191583268874615,0.004439768380983304
793,0 days 00:00:12.461611,0.015094981825667647,19,1065,36,0.0008431015011217644,0.0017934918018108073
794,0 days 00:00:02.974857,0.02057515172464234,14,271,99,0.0003007926207172766,0.04675594680380851
795,0 days 00:00:01.484727,0.02484322006177571,2,807,81,0.003715237791085724,0.058300123863695014
796,0 days 00:00:03.879056,0.14804277787173886,14,377,32,0.004326979340587883,0.01229559475375174
797,0 days 00:00:10.026264,0.11209741351517587,10,2972,16,0.0012991103491650161,0.009158775193636743
798,0 days 00:00:06.445423,0.15944201349897982,19,2905,59,0.0007826234880942757,0.0019309888825999794
799,0 days 00:00:31.481654,0.014567742429478727,18,2530,57,0.0054373339178949865,0.07901386386111915
800,0 days 00:00:01.708991,0.05765113664637062,3,551,11,0.0021390940127244008,0.0020483955110670946
801,0 days 00:00:03.024226,0.010974021739319006,2,1915,11,0.004847644252183067,0.00017082948933193194
802,0 days 00:00:01.088750,0.09091362303400231,4,319,11,0.0002601324590846994,0.00012717322436841375
803,0 days 00:00:01.936142,0.0378860867573947,4,617,31,0.003355014293328534,0.0001037045940160054
804,0 days 00:00:08.033635,0.08572941781400263,7,3461,31,0.0035854948901871252,0.011872578473772674
805,0 days 00:00:05.731041,0.12544244444884486,10,1104,16,0.003935814400009293,0.03395052212661162
806,0 days 00:00:01.496026,0.025014065480603354,3,671,22,0.00015060611203857003,0.04795643427014482
807,0 days 00:00:12.923768,0.030484208184806745,12,2473,25,0.0872649921244135,0.0012991408412558337
808,0 days 00:00:04.653454,0.12876224344114787,14,954,11,0.00010320405833620862,0.0002035557050409133
809,0 days 00:00:03.460875,0.13670975135551072,10,1367,24,0.07377190265153481,0.00029609716760275513
810,0 days 00:00:04.346753,0.1769124867030744,19,3218,17,0.005077064608619594,0.01311882634419935
811,0 days 00:00:16.001048,0.16749712730250255,7,2017,45,0.00015338186537380006,0.07540669070746348
812,0 days 00:00:06.766142,0.19406138122547728,11,2801,79,0.0018475900919345224,0.01644164512005563
813,0 days 00:00:05.009512,0.04951585462032677,10,484,36,0.044244784175156045,0.0002938473571413746
814,0 days 00:00:02.877713,0.1448265088099562,4,708,38,0.07902660113916082,0.0041167131125417625
815,0 days 00:00:35.199172,0.011161371783100144,14,2985,31,0.004199242126197336,0.029043145725412056
816,0 days 00:00:13.980442,0.01401456889529672,12,2802,11,0.000589692839026964,0.0007301544846637387
817,0 days 00:00:05.241026,0.01870463733542673,17,431,50,0.0017601515425753255,0.0031806966823631987
818,0 days 00:00:35.966357,0.011473495600702358,16,2941,59,0.00015657224014031289,0.04765696457045161
819,0 days 00:00:02.804320,0.08032384243119732,12,282,36,0.017171624821367304,0.029527822649377863
820,0 days 00:00:12.963256,0.03201687896198767,10,1086,27,0.027132663162531153,0.003437344592437852
821,0 days 00:00:03.511730,0.18853480990691376,12,1001,54,0.010680490388855931,0.0002522169035394558
822,0 days 00:00:08.453975,0.014005607481697496,10,715,34,0.002538429037946266,0.015717414308454268
823,0 days 00:00:02.660423,0.1396841712894304,5,571,12,0.0002888111133942647,0.0006174242594232937
824,0 days 00:00:04.238541,0.022308966409917034,18,288,29,0.017501419813464543,0.00015870487136427204
825,0 days 00:00:07.216124,0.11394310539179786,10,3478,74,0.011550409034485029,0.00019098486905500526
826,0 days 00:00:06.503990,0.08598504829735772,18,920,14,0.00024599906735155234,0.02027820903291448
827,0 days 00:00:02.534918,0.057571415041510886,17,392,14,0.0010918140675541133,0.02528683970983016
828,0 days 00:00:01.225245,0.029614230818473437,4,331,19,0.000952296140639694,0.0040307948776286415
829,0 days 00:00:09.508854,0.0538568948755724,12,3802,91,0.07694733050995449,0.011735600363551285
830,0 days 00:00:08.235410,0.020816019025683433,9,914,31,0.00022846516465079632,0.0001266170364692249
831,0 days 00:00:17.542884,0.019325858940847863,6,3074,39,0.007259721868299775,0.0057237800922613005
832,0 days 00:00:12.183982,0.03981814049137051,16,1318,23,0.0025315286162367247,0.00026610395659613695
833,0 days 00:00:15.353509,0.055288409104907045,15,1872,24,0.0011630925919661804,0.0047134604061343024
834,0 days 00:00:05.113962,0.10001508778053998,2,3848,21,0.015137301617174088,0.02613766222204208
835,0 days 00:00:08.557022,0.023363872149714006,19,1275,16,0.0007074000382660152,0.003826759297559675
836,0 days 00:00:03.036436,0.02766054989542289,4,856,12,0.05546638656064797,0.048133705562202166
837,0 days 00:00:16.192210,0.01997858043639414,13,1534,51,0.018596419934967294,0.0006529722534139483
838,0 days 00:00:04.380389,0.010738429410260888,6,747,69,0.015621137660074077,0.00013670511971820766
839,0 days 00:00:11.731100,0.07213422875567757,3,4936,98,0.006922675815875726,0.0016420614656223944
840,0 days 00:00:05.749195,0.10165772580130539,2,4161,82,0.0001982557369205756,0.0025068684407293183
