number,duration,params_learning_rate,params_max_depth,params_n_estimators
74,0 days 00:00:19.079534,0.023341285964581918,5,851
75,0 days 00:00:06.222145,0.22580617762724842,4,441
76,0 days 00:00:10.079116,0.08958273499049095,6,448
77,0 days 00:00:11.241885,0.32251562230321307,6,566
78,0 days 00:00:02.682569,0.20087267477226414,3,209
79,0 days 00:00:03.612039,0.0472328948051825,3,261
80,0 days 00:00:10.101660,0.19837658462744828,3,937
81,0 days 00:00:04.887990,0.10073959113766875,4,347
82,0 days 00:00:12.504779,0.24856488534745702,6,584
83,0 days 00:00:06.273384,0.028226583970511237,5,305
84,0 days 00:00:04.857881,0.026986848521665663,3,601
85,0 days 00:00:03.415232,0.03651979147079504,3,259
86,0 days 00:00:12.307890,0.2920877653312809,4,986
87,0 days 00:00:04.902201,0.24611804499623208,6,262
88,0 days 00:00:06.119092,0.11432410690028211,6,281
89,0 days 00:00:06.008236,0.18832964969196322,4,405
90,0 days 00:00:07.731607,0.08147541836073716,3,619
91,0 days 00:00:03.975403,0.05065206523566416,4,255
92,0 days 00:00:04.091703,0.26169046684848346,3,391
93,0 days 00:00:09.429038,0.012687307658836501,5,471
94,0 days 00:00:06.852553,0.012018541649131614,5,290
95,0 days 00:00:10.749833,0.22906080788444436,5,710
96,0 days 00:00:10.091046,0.016493469583627834,5,705
97,0 days 00:00:07.540695,0.013497111446040749,4,647
98,0 days 00:00:10.783310,0.06335580400206108,6,785
99,0 days 00:00:09.946487,0.048672172491286886,5,974
