number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_lambda
206,0 days 00:05:04.865717,0.30188631528321125,0.00263581340011601,18,12.095011135385265,0.016729296935128854,5000,55,7.494585038148961
207,0 days 00:04:22.440898,0.0600161944598689,0.0016015466938228617,19,13.354491551054307,0.005606744964345691,5000,19,7.462402343645819
208,0 days 00:00:50.598511,0.02034878813374325,0.1175021539506459,2,0.5418210537299241,0.001259215806688997,5000,56,0.07142841684903668
209,0 days 00:02:48.919691,0.05871579672703147,0.005770434014576127,9,60.42288738646504,0.021124464424356327,5000,19,0.0021659423464566716
210,0 days 00:04:59.441976,0.0011949935283763365,0.001726755961889193,16,0.001594962227628047,0.0920202932002782,5000,48,277.2064478936395
211,0 days 00:04:30.864929,0.7003892530606839,0.0017763181577694677,13,0.013012749904409742,0.00202996281455952,5000,25,72.35086552515024
212,0 days 00:04:23.915559,0.0012443952474830713,0.005640815213681899,7,0.001201649386511029,0.0062838110550494965,5000,20,873.5064084508797
213,0 days 00:00:28.208483,0.09896105564991438,0.037183364708636174,17,0.01990078806867639,0.0056870032132993594,5000,33,0.16341410900353565
214,0 days 00:00:29.520020,0.007817462397492609,0.13544441067206142,9,605.7791226787855,0.0024574066536873795,5000,29,3.7374682555430723
215,0 days 00:01:25.029314,0.23463429294154914,0.0831988686303111,11,279.56325046525257,0.0337617531002826,5000,36,668.3926061612241
216,0 days 00:00:11.135391,0.001603266828733807,0.07763904516783707,12,0.6560861206733828,0.10122030483264377,5000,59,0.0062117320634399705
217,0 days 00:02:02.993391,0.46244597751592414,0.07162027997563344,3,1.8505712638033824,0.06309203783415972,5000,88,122.22570583375821
218,0 days 00:04:12.255058,0.5658343346136323,0.0228776359424112,13,0.2552022378060827,0.008684820797268619,5000,66,942.3024741843722
219,0 days 00:01:32.037488,0.6049940979153275,0.013963052252144437,12,0.007424827572023206,0.10655744689599721,5000,16,1.1484233952380163
220,0 days 00:01:29.443524,0.48491775623230926,0.01428163381075525,17,137.1686805839452,0.009978878553609861,5000,19,129.32666678191958
221,0 days 00:00:19.271304,0.04812440313493108,0.08254961014492805,5,0.0030066947026395263,0.11282829422939201,5000,21,0.07260471910722752
222,0 days 00:03:52.113815,0.006336943595657858,0.005923838314028285,6,0.04329785030752407,0.18410090566357057,5000,20,1.91252295640502
223,0 days 00:00:23.811048,0.1462557296033376,0.03197178416077111,16,0.0013938939985122755,0.008872833377871536,5000,82,0.14331732918773832
224,0 days 00:01:47.089082,0.3958086548194902,0.023345177848126408,6,257.81521119034835,0.0020162532411217055,5000,72,332.9184933642599
225,0 days 00:04:09.109059,0.0020290075728902988,0.0046305967631325535,4,17.839238826682344,0.0271288341315795,5000,24,0.13959619579501714
226,0 days 00:02:44.234118,0.35211076199300645,0.006879788740661777,15,0.18275353804096472,0.024675266070195847,5000,82,57.57033869356213
227,0 days 00:00:24.104674,0.001629650167126598,0.03634484020512105,12,0.0014803002287954716,0.09592644562742013,5000,62,0.002594820365479069
228,0 days 00:00:13.805518,0.037092504722258696,0.06941224021443486,14,1.1898611402055292,0.0038648506534968386,5000,38,0.7383647751405681
229,0 days 00:00:30.198048,0.4607692830124975,0.05366590929874785,6,7.240889554607693,0.06766619435976079,5000,46,0.0026529938494504936
230,0 days 00:02:37.355677,0.001988757749841078,0.007661690381579354,14,0.031002694074078515,0.04836428140633245,5000,90,10.745249746367218
231,0 days 00:04:12.266456,0.002359621606005494,0.00268653075562105,7,268.85366928241325,0.09209145581127069,5000,19,0.5503373676669036
232,0 days 00:02:44.530521,0.004544722552862737,0.0055067287442385395,15,0.0027374332424799355,0.14220769392645594,5000,33,0.038464470202444354
233,0 days 00:04:32.835048,0.014230713021648926,0.0062007413072469875,17,1.0222864410334613,0.03625658343265912,5000,29,520.7974257621889
234,0 days 00:04:04.396656,0.16738926721529954,0.011049681003948467,3,0.10076315097050435,0.008338577937866519,5000,33,26.679063907595246
235,0 days 00:00:24.817870,0.001178937245296492,0.08082377860445072,15,1.9462811343469362,0.013365330198562585,5000,61,14.684435326570096
236,0 days 00:00:14.943669,0.08069028475257621,0.18484409630297785,4,0.05001851305280032,0.01901999241803105,5000,16,1.9415927396497732
237,0 days 00:02:24.622551,0.003728352246295815,0.024473014563605053,5,0.002152616001129957,0.0014994946238619411,5000,75,55.57534307968076
238,0 days 00:01:34.835369,0.0038357714448342627,0.062366903415957506,4,0.5360547598155964,0.18758138398790802,5000,12,49.58970173776889
239,0 days 00:00:29.104287,0.004074256632264176,0.11191376879159397,9,0.2165194342136664,0.17686758069561534,5000,29,113.1947990803205
240,0 days 00:01:17.622749,0.008882090410837635,0.03188171604694732,13,6.826995863937343,0.19185352571700354,5000,15,44.219818081932026
241,0 days 00:02:47.592032,0.0018211842961614886,0.005315803729264148,18,0.026314383245815177,0.017201913510693344,5000,25,0.096776435456034
242,0 days 00:02:39.504682,0.7381585559471618,0.00518132213761591,14,2.636275612339443,0.0674562776997861,5000,34,6.4484847711848206
243,0 days 00:04:18.145751,0.11445465655040657,0.0020349164364197292,6,0.06232809952370588,0.0021965411498481107,5000,17,0.012571513068938342
244,0 days 00:04:13.551089,0.0016205896005728562,0.005020899124893326,5,0.07402152124476698,0.0020108255430650278,5000,14,0.011119136472769388
245,0 days 00:02:13.434113,0.12085313593827691,0.04095856974620543,3,37.00330108093358,0.018105968732064638,5000,12,0.08121029471390576
246,0 days 00:03:34.926704,0.3676609316225345,0.006225811706319734,5,0.0033840598711706834,0.009125123046677628,5000,79,0.0017617642954872615
247,0 days 00:00:13.813529,0.8558227559428419,0.13159606754053374,19,0.0023257792881702663,0.13627917372999193,5000,72,36.11737674894738
248,0 days 00:04:16.035120,0.029774882003622022,0.006315562471318559,5,1.4924819032447103,0.13332837666657948,5000,54,32.063539252637234
249,0 days 00:00:22.890511,0.0014764945870875106,0.1447411104607116,12,244.13413730120652,0.14536825207341558,5000,77,1.636344685833565
250,0 days 00:00:58.538826,0.11602075324710293,0.03701396460118994,8,0.26668051165843704,0.0191602762680534,5000,60,15.321843968016392
251,0 days 00:04:04.703102,0.030237370889407936,0.006377950952162276,2,0.06224562070809809,0.0012242891818970254,5000,21,21.773403718497715
252,0 days 00:01:20.812174,0.0014712871641993804,0.04112131859768641,14,0.03914268614204862,0.09484132187043544,5000,12,78.1717633510223
253,0 days 00:03:33.998920,0.08544734610787452,0.043553377221824736,11,0.003205301434383688,0.13575560965981523,5000,10,496.7553851255661
254,0 days 00:00:45.854987,0.01798415330271877,0.06147921557984167,11,288.67328461341526,0.15614024330845858,5000,14,0.0014832388973134265
255,0 days 00:00:18.698622,0.0027475647054582,0.10368090261007364,6,0.001166635000552375,0.019186688660850965,5000,13,0.08519116485948186
256,0 days 00:02:13.090064,0.28687111050104597,0.00422152367030323,8,358.5327583016229,0.193155153834429,5000,62,153.78427970946152
257,0 days 00:00:33.660282,0.0036715569864430326,0.09303424491302523,19,908.3921116813539,0.010756546067242974,5000,67,3.7667600663414738
258,0 days 00:04:09.360897,0.005181179597442616,0.013870557468290814,4,0.8343121186013216,0.0014414982075242565,5000,13,32.84596206198666
259,0 days 00:02:41.088568,0.2936310893189935,0.011355539069259886,4,0.001139325946875468,0.0013421864265449552,5000,16,0.003309554030955331
260,0 days 00:03:08.105251,0.224704250543732,0.003216054639992119,18,0.018125042136738257,0.018143840804800086,5000,84,0.9769514836103947
261,0 days 00:01:36.211883,0.07788456040818013,0.015007194020100804,8,14.716522594214393,0.007226489275815278,5000,88,6.193498684569233
262,0 days 00:04:17.570009,0.0012778154408179478,0.0038327802720767856,6,2.071465877612941,0.0032527240933024125,5000,19,11.93624177331339
263,0 days 00:02:01.702055,0.0017056376406782026,0.02351528650411121,19,791.6948164144134,0.0033429348794534294,5000,22,3.4954090548299677
264,0 days 00:04:21.082023,0.02426526707605368,0.0024252352781916468,18,0.016488843197044776,0.0025738811618190795,5000,16,0.3134302261955077
265,0 days 00:04:25.675613,0.18398824933352084,0.0015476875696797258,5,0.1766242795942354,0.1215672822858789,5000,76,0.018583215491418996
266,0 days 00:03:16.545829,0.11485187425442564,0.008050058818345208,16,23.59947839394645,0.19977485912095763,5000,74,100.35594963776279
267,0 days 00:04:25.354961,0.009757709218085405,0.0026135163206786986,6,5.50610192424787,0.003402713850337603,5000,34,91.90338953433012
268,0 days 00:01:35.143618,0.05959367351606806,0.0194509807624577,7,497.07928628330706,0.004492739003943563,5000,48,3.1799589538663753
269,0 days 00:02:00.079912,0.08322143975475324,0.005071243867890132,13,0.2898395112593478,0.0011561099923800054,5000,43,1.0357604361814554
270,0 days 00:00:46.486389,0.0011614627287191226,0.18791121324079263,18,0.646478230345823,0.0033277312841125516,5000,34,409.50328966709816
271,0 days 00:04:42.868845,0.11388633725842653,0.0012491740142502581,10,66.76883157209423,0.02893356644693589,5000,66,0.5700784995847975
272,0 days 00:00:24.906971,0.017863711125386407,0.07050245966670754,8,0.9961093235389237,0.01947445070289923,5000,11,0.48497890991309167
273,0 days 00:01:09.796405,0.18552411305478028,0.023316771320458472,18,27.312175567983953,0.004540533275939085,5000,20,16.500914524952087
274,0 days 00:00:44.652902,0.02925242915317279,0.14423191876026098,8,4.324718415793636,0.009836541942862018,5000,15,337.07851662997024
275,0 days 00:04:15.752235,0.13027651770942061,0.01191236334621702,7,0.0010415395514714553,0.0024312751360598397,5000,25,187.90694598240688
276,0 days 00:02:12.219097,0.05296256340826173,0.0037472996557262896,15,2.039106962721235,0.015266588890918127,5000,95,0.07790065047409338
277,0 days 00:00:56.856304,0.8591681164892084,0.027711985190925405,8,0.8596353265424075,0.020929445096006763,5000,40,170.89535301581
278,0 days 00:00:34.114935,0.2793667365714947,0.03113995265441337,12,0.14551159401331168,0.0013280160470531713,5000,54,0.0014382966670990372
279,0 days 00:04:16.518308,0.7241765303314898,0.0010399325417628073,9,332.45655594259875,0.12643045536405684,5000,89,12.809720978101522
280,0 days 00:04:14.994997,0.004878128472522325,0.0043723435314881025,5,9.33797690910035,0.17407330627966058,5000,62,831.5592698767933
281,0 days 00:01:07.729189,0.09823206041527593,0.015045235511453503,9,9.403020843431143,0.0611413303978406,5000,60,0.04084841096488477
282,0 days 00:04:23.324742,0.015222446095516958,0.0012846070531424936,6,0.026105040475730965,0.09167608007586098,5000,27,207.4702867130327
283,0 days 00:02:38.474510,0.018973734377098764,0.0036283495867267083,18,0.26770258585555595,0.0017509080268413265,5000,61,0.9519343319401967
284,0 days 00:02:26.706181,0.009557867069182008,0.005358029189143248,15,0.005453612027132576,0.002452253148964281,5000,45,0.002422904412013142
285,0 days 00:04:03.737250,0.002495419894313704,0.010472158492568294,3,486.4474883600063,0.014071312744595723,5000,90,362.5274361549609
286,0 days 00:04:00.896912,0.14639002043165633,0.026482534184278938,18,1.575327483465156,0.1751894018027883,5000,11,350.957714349524
287,0 days 00:04:18.460395,0.0022290062975920386,0.004009224522717014,7,23.97123958491198,0.11811365407039369,5000,94,706.8762398217466
288,0 days 00:00:52.139437,0.175364030198769,0.1240817215118535,4,599.2904873422661,0.00431784770319084,5000,46,1.927259679930599
289,0 days 00:04:56.357301,0.0012667628496314442,0.001668968424015028,14,0.020606903091507138,0.006344097415381526,5000,57,0.006950875883508663
290,0 days 00:04:15.104443,0.028490662516972052,0.0021387743550222854,13,0.002290276851325721,0.005216678262586152,5000,12,46.682010638032345
291,0 days 00:00:09.275394,0.05679391212038973,0.1400153188941654,12,0.1767728225425205,0.0011384246734264087,5000,14,0.37113290432074814
292,0 days 00:00:15.775003,0.22339806625437075,0.17501652432287407,7,75.96782271782573,0.13917897564113152,5000,13,1.0413447828352462
293,0 days 00:04:24.809859,0.006411765648316688,0.004106875881026839,18,26.51688482950744,0.14807669469503,5000,20,0.012119135782222084
294,0 days 00:04:16.518061,0.002741042179692973,0.0052614179107917155,5,0.03493385690166967,0.06535569109743829,5000,20,46.934369046477684
295,0 days 00:00:40.826140,0.0023409003717490976,0.03993666569170418,12,0.11958148567819478,0.013406228000725563,5000,13,0.0012300077591828084
296,0 days 00:01:37.660967,0.6095348925291834,0.016761872991713212,13,55.43914397799173,0.01118701647629426,5000,12,0.00414507981445494
297,0 days 00:00:18.454813,0.006626695594874878,0.18769463972304756,3,0.9732288951038851,0.0142371787911494,5000,24,0.0013451332285436331
298,0 days 00:00:41.149706,0.5788727244744738,0.021435254934290767,4,448.7096752099799,0.03858392179054818,5000,10,0.030221328285482428
299,0 days 00:00:52.585970,0.029726629428442255,0.02807642347336093,18,32.40505400203068,0.0034617746560798436,5000,66,89.60430862315555
300,0 days 00:03:06.213342,0.02552777100884236,0.020054780894462013,2,29.210219698303632,0.007592121016524599,5000,19,0.1353940516163942
301,0 days 00:04:20.792020,0.0025897847438746536,0.004199649417185279,19,0.03351833939340297,0.006288666236074945,5000,15,0.01036202049593821
302,0 days 00:02:00.232768,0.43350060614134406,0.006249865742686534,19,0.0021552406706053344,0.006028018260419168,5000,96,6.0821960855340125
303,0 days 00:04:15.813413,0.21196206342668347,0.0029271333715271165,4,0.07315425895409616,0.008441682962947525,5000,16,0.38939542543779543
304,0 days 00:00:51.305678,0.33440200811759074,0.053773322102331995,15,0.006298069625747871,0.004442416437246106,5000,35,105.37139309873962
305,0 days 00:00:13.331833,0.050942796710855894,0.13140727354921058,13,20.89488712637568,0.0708385120618368,5000,45,10.237213675818422
306,0 days 00:02:39.114038,0.005732340321027761,0.004515475254494241,14,0.0042699822841297435,0.0030800523300297195,5000,54,3.3598510569864133
307,0 days 00:04:28.531716,0.06560040571040034,0.001822392149244754,15,1.8331073645723637,0.043825091038019216,5000,21,0.05788317755288513
308,0 days 00:03:27.120991,0.223564786128961,0.0033800437375142724,18,0.6864270655595459,0.07962812207332898,5000,95,1.9345536099312064
309,0 days 00:01:27.688443,0.7108451081683753,0.011602667098474823,11,0.916356786375708,0.010405316209156202,5000,24,3.9773263315235847
310,0 days 00:01:02.992557,0.008545357930417101,0.024750783649111666,8,0.44846628688467904,0.0333861503514605,5000,10,0.012090505774655732
311,0 days 00:04:13.182071,0.0018375583129514785,0.0012314401244890387,5,129.19559527905645,0.09438780129100065,5000,44,619.1513317628309
312,0 days 00:04:14.195725,0.004877477208468066,0.0034966413895307414,4,0.34463763733257347,0.045981456876911034,5000,17,0.0273998238684013
313,0 days 00:05:32.398580,0.0014597983917089923,0.0017819980231871283,17,5.105001877971411,0.0029743102741388258,5000,94,122.30240215850547
314,0 days 00:02:23.574947,0.0033844380458629393,0.004419325250390001,19,0.24495911555316974,0.003559455301862775,5000,71,1.547275124710364
315,0 days 00:03:22.016875,0.0013925896479557362,0.012320496649765277,3,677.8654693048596,0.0507704444602296,5000,16,169.26283097842185
316,0 days 00:00:26.261363,0.0012261250893705832,0.06582055958434134,15,157.64978609450014,0.015199436808114626,5000,52,0.0014983541286880473
317,0 days 00:04:13.166682,0.06326179269613516,0.0062162170766894105,9,2.1037984514357513,0.0010968218262485307,5000,10,91.93210738535494
318,0 days 00:00:49.678958,0.004820088211883036,0.05257557764780417,8,212.86701855342451,0.005942783642730445,5000,35,20.89820593661109
319,0 days 00:02:34.634282,0.13526254356302747,0.009199150051816683,18,0.003318608870393463,0.022757916217524893,5000,12,0.019330541481503306
320,0 days 00:01:39.873985,0.11185503086722673,0.009432493969270686,10,0.1812435205029622,0.002195704742781715,5000,29,2.696100376311233
321,0 days 00:01:03.056443,0.053462640180912256,0.015826626244673517,10,21.992068060555194,0.01557975079981304,5000,50,0.7974651511868768
322,0 days 00:00:30.047835,0.2472164756373246,0.026853316903907586,10,148.93659980958066,0.001092781052417821,5000,18,4.712768586180269
323,0 days 00:04:08.942331,0.013163711415842607,0.030241276180430793,2,139.65087728805807,0.029462227959979492,5000,96,0.013114661391972994
324,0 days 00:00:29.673890,0.0010149691994619423,0.05488940090839634,6,0.1288526407252597,0.007634738065138312,5000,11,0.5414599287872077
325,0 days 00:01:10.135255,0.04406423160419364,0.0390067228790062,5,4.387635119124441,0.02601686160296298,5000,11,6.670835653177916
326,0 days 00:01:05.655472,0.004821817846622941,0.04757162732059786,7,0.7058989079958816,0.008204581689913936,5000,33,94.73392673028151
327,0 days 00:00:23.493353,0.04425381546679208,0.03422591597991962,14,3.2984955431890266,0.07546842631860783,5000,39,0.0019189442379884533
328,0 days 00:00:26.272428,0.0011173138942692509,0.11761679218026216,18,659.075358733693,0.1135779256891518,5000,70,5.773521396798332
329,0 days 00:01:50.489036,0.03211899879322989,0.011983880612944026,11,7.10703188098995,0.0017555533286714024,5000,10,0.005693011429412885
330,0 days 00:00:44.124878,0.012293217834325713,0.01790340804763261,13,2.222366859584898,0.007597662847159548,5000,37,0.021053311675659193
331,0 days 00:00:21.849428,0.001961505547926556,0.17483252523308435,14,618.866146032813,0.001123764487258054,5000,90,0.21579969810685956
332,0 days 00:04:45.117480,0.00301636237322413,0.001313102139408966,15,0.8711476182425487,0.005311993621254938,5000,34,0.017977310522473942
333,0 days 00:00:58.445508,0.4492881273639396,0.0683876092236379,15,399.885335155197,0.005411818944152917,5000,40,2.8692117943256807
334,0 days 00:02:39.660122,0.08759853906734323,0.040444134557821955,17,0.011321511749752294,0.0019147585534044068,5000,84,748.9587935461681
335,0 days 00:01:32.274972,0.012980728580883621,0.009000322790241294,12,0.5220108677226791,0.03424997914972471,5000,29,0.0014050798027806786
336,0 days 00:05:32.164624,0.0011385673612635053,0.0011367781828701491,13,1.641374050856738,0.043541567605564636,5000,86,7.023051976841251
337,0 days 00:02:22.066318,0.06454590185685923,0.0077151138260706355,10,0.009458698065214353,0.004238825105144839,5000,26,5.672976293698774
338,0 days 00:04:24.406255,0.011035928821096478,0.02177824036071394,9,9.583565551509928,0.007608319926495359,5000,19,433.73808404625504
339,0 days 00:04:21.084663,0.0015302389120432863,0.0022561710598498217,14,1.0984963011686524,0.005608686780500553,5000,17,0.2706938759096031
340,0 days 00:04:37.247435,0.0013342917940510773,0.0018094476722447725,17,5.358183055214013,0.18385826063785007,5000,26,0.8912134346334594
341,0 days 00:04:01.398953,0.05092268221821375,0.004119133515931027,2,3.71210814639257,0.04312190558504394,5000,35,0.48462118676092875
342,0 days 00:00:14.253495,0.1830269294342554,0.06326239842634503,12,0.0022852605820790016,0.0011148145783833217,5000,57,0.6796732179071734
343,0 days 00:01:05.303846,0.010546246420612077,0.03833816683278753,16,0.05814156550915184,0.011442001994804102,5000,65,168.45635674815122
344,0 days 00:04:28.484951,0.018963833766291353,0.002242196543335393,6,0.0011447687531998308,0.11890187855716354,5000,21,0.004762951788381551
345,0 days 00:04:38.015872,0.00621175985237794,0.0011196257923749427,7,0.0192120056546159,0.0021718599234297514,5000,35,8.022420336588873
346,0 days 00:03:45.936308,0.08426038968627704,0.00550183769174221,12,0.0018427072276310484,0.014629161659945319,5000,22,10.799124914251957
347,0 days 00:00:56.192197,0.4396209083324049,0.040953836477817855,15,34.55516269447018,0.010580610791037668,5000,20,71.21957983338058
348,0 days 00:00:39.453661,0.30786519077759456,0.024665817187247405,18,0.025972832431850952,0.1541317642990522,5000,45,16.97083458464825
349,0 days 00:01:19.893262,0.0023306668283175408,0.013906797710549585,9,0.023729508960577062,0.0028241971401772124,5000,26,2.8373128254349287
350,0 days 00:04:29.330829,0.0014468428362861628,0.0025906426431407483,13,61.43833279669873,0.02546952732092518,5000,27,0.032326002046779934
351,0 days 00:04:45.345519,0.001525126156412547,0.0017021235912491293,8,0.2067689386727393,0.18159305069128093,5000,61,2.2162671112726042
352,0 days 00:04:00.862419,0.048248931478654854,0.0033072100060239015,2,0.0068782601743889275,0.08242003107738535,5000,81,0.4833291600884533
353,0 days 00:00:19.462489,0.048518020115010836,0.18044541721606414,8,52.827480807778976,0.0027301497154478592,5000,11,1.7243019744655155
354,0 days 00:00:20.703085,0.21812319852257292,0.07542561370550568,17,63.44226837249884,0.0015251196545832029,5000,16,3.653154733203141
355,0 days 00:02:21.034173,0.013425218049828758,0.021860906532850027,2,0.5604196036695295,0.004372713260339055,5000,10,0.0844350295640844
356,0 days 00:04:13.639185,0.042620098384484766,0.0011836245998052654,17,0.005501694082572103,0.022965864049794234,5000,11,2.766286794282112
357,0 days 00:02:24.301284,0.01789918371785538,0.04127061771285575,3,197.20966800344237,0.007047356031499244,5000,15,0.03423799788798987
358,0 days 00:01:04.730842,0.0019373648081036589,0.016880701208653953,18,0.2057495656459616,0.11257670133369854,5000,47,11.865283851268298
359,0 days 00:00:15.892378,0.4383907379671991,0.1409596300565116,8,0.016338397085815387,0.010217738085139913,5000,17,0.8015774429421424
360,0 days 00:01:59.641828,0.03441079839979523,0.011266219488316636,8,14.912482673582339,0.008027446235261809,5000,28,13.790119590458305
361,0 days 00:04:17.977824,0.001187101977051709,0.026477538440657738,7,12.080806368025907,0.09368695290704553,5000,11,767.614629348611
362,0 days 00:04:11.411179,0.001335440966402873,0.005780032505034882,16,21.279712547255794,0.06152580102797776,5000,15,0.29269022556085933
363,0 days 00:04:13.156302,0.015183015372803583,0.004937134715452197,4,1.1109609887557335,0.010142972608033632,5000,13,81.72863166193021
364,0 days 00:00:12.158094,0.09589428150204317,0.09634532641523993,7,0.027226850433045634,0.04403591400409719,5000,34,0.015825984235003414
365,0 days 00:02:29.900693,0.007694532999283454,0.004101737299856868,14,1.2805723221186647,0.003965550931948095,5000,76,0.08040460927160142
366,0 days 00:04:15.748659,0.24140080544006284,0.0017255604207374574,8,0.4131237584995842,0.01616178735430163,5000,11,339.39497818698254
367,0 days 00:00:38.050272,0.13036252106959645,0.09841527510011949,4,21.82260731090624,0.10900598003185226,5000,20,0.014149531645546696
368,0 days 00:01:44.038878,0.1965835088424056,0.01225314197288062,7,2.8927366115795055,0.07857854949577779,5000,58,7.524508431761704
369,0 days 00:04:11.837996,0.08806315597801333,0.010094313674401525,4,0.07146738247438371,0.011843436326796455,5000,14,183.47415199400578
370,0 days 00:00:23.493200,0.05366869646361964,0.03517099070708049,17,0.32862286694023635,0.008935512324096973,5000,60,1.0936239710564275
371,0 days 00:04:14.297221,0.10644054192605669,0.004986331387282607,6,0.14449838714351623,0.02329258349237746,5000,12,0.02313206403312539
372,0 days 00:00:35.024229,0.008244958611955278,0.0831907378820493,8,0.0012141584689567796,0.019877401221259732,5000,30,99.91657461504512
373,0 days 00:05:09.861080,0.0025372998037156845,0.002183603725488849,10,0.07399099190677334,0.006910836533684386,5000,84,21.433131965618006
374,0 days 00:01:54.479066,0.0010055211659132594,0.006308051773253137,10,0.15679735607169784,0.058421786496350665,5000,63,0.0074513612181618845
375,0 days 00:01:52.370789,0.0014403057927283257,0.022014949076615987,19,56.13798165899081,0.16672683252502749,5000,12,1.7996237643972086
376,0 days 00:04:25.727249,0.8207272450407918,0.0014433335746767888,14,2.6232507839136243,0.0017432011373933515,5000,20,9.790715282892549
377,0 days 00:01:36.088399,0.0035587928305521777,0.00783876011126535,8,103.11504990733346,0.014624141835286186,5000,17,12.639381158494965
378,0 days 00:00:09.318331,0.04250007234085038,0.13908369099452617,7,1.459980887136146,0.024366142453745132,5000,67,0.16857032935995603
379,0 days 00:04:20.088543,0.004460750748737268,0.0013669455953229223,8,2.664817605778452,0.1472700759236657,5000,15,0.06506552237636536
380,0 days 00:00:16.335993,0.006028425928669202,0.1259125930386548,8,18.342375423012275,0.06142850269175586,5000,56,0.024288863148800962
381,0 days 00:00:44.665494,0.0014944375955851992,0.026208206479505416,16,376.8564080486274,0.0028857365457663556,5000,19,0.00152991811625202
382,0 days 00:03:30.393778,0.3936203566334142,0.0047190524560786614,11,39.35747058902581,0.0021047709697685456,5000,15,2.2436532045308972
383,0 days 00:05:25.523512,0.006991138754749431,0.0010434011179493935,13,0.411466998296526,0.09675836514984783,5000,94,172.83221526630962
384,0 days 00:01:13.146397,0.01976377539996881,0.02098073903210475,9,24.933546206839324,0.010909655967100773,5000,21,0.01755097086592403
385,0 days 00:00:24.337725,0.9509443244157642,0.047438285682367215,13,0.01714718058042518,0.03587532963480432,5000,18,5.144667564163733
386,0 days 00:04:01.950282,0.027710343608176057,0.00565273331473834,5,0.025236018967015376,0.08211729348014599,5000,47,0.08199928469829446
387,0 days 00:04:13.999371,0.019087203507381155,0.0010822064227191653,4,33.325847026917394,0.07043257235391431,5000,68,1.4484561316136577
388,0 days 00:00:33.660755,0.08122437233701772,0.12739897816424398,8,634.5336105082177,0.005450556714606315,5000,16,0.0028704255585777806
389,0 days 00:04:21.720020,0.09987724529774589,0.0016023774639008909,8,111.36327561530712,0.004292342316274229,5000,21,0.009050749336684587
390,0 days 00:04:20.193691,0.002308950083397055,0.0028135895948811626,6,23.5237388420086,0.003599265512782502,5000,59,2.709398326005118
391,0 days 00:04:43.758000,0.12380991667452575,0.0022276135271094137,8,0.09644955560989273,0.023213842461248343,5000,98,292.9435506747318
392,0 days 00:03:30.687660,0.38576711210445347,0.0054933334760845194,7,0.0011787285032044982,0.1691545427180205,5000,15,0.15732630947788695
393,0 days 00:04:18.977296,0.00931719282753238,0.005117319466488162,12,234.4734910923909,0.05196571905918431,5000,12,0.1554789534080454
394,0 days 00:03:03.431646,0.04891501358840101,0.014546479619450206,4,4.352905728168317,0.1583870634776872,5000,38,3.2399909523817403
395,0 days 00:03:10.354176,0.019870416251764805,0.003365184548178719,12,0.21084021195894762,0.011171093181635719,5000,87,0.0358734721859987
396,0 days 00:00:23.865573,0.041564892498251495,0.11970498180644555,8,908.1889257373183,0.005231236537275091,5000,20,103.15945640496807
397,0 days 00:01:02.575662,0.0019907869124077644,0.1329569882686727,14,4.4930104513226174,0.03428752335629467,5000,74,611.9833644123128
398,0 days 00:04:00.120106,0.26867264615917447,0.003916199741026945,14,0.024041378313134295,0.1609568842053049,5000,30,0.00830761229943052
399,0 days 00:00:43.075959,0.003070326248407853,0.0605073041466285,4,0.05876660905493803,0.0026194554139505237,5000,94,0.36349266856273454
400,0 days 00:04:04.351490,0.0014933255617740854,0.005136691338557766,2,1.0712176810201421,0.02671501004691242,5000,55,48.17447197581953
401,0 days 00:00:45.468692,0.001701582681619737,0.03163512851817662,7,10.558324990524268,0.029321497008678667,5000,67,0.003909858687135721
402,0 days 00:04:11.938690,0.03092448533936811,0.0021057266561282303,15,0.3841098122502407,0.0018724441829638487,5000,11,0.2943295692791146
403,0 days 00:04:24.860637,0.0022289097955210477,0.004329779686014961,7,0.2292299939173261,0.05708224396850686,5000,29,3.000452195450547
404,0 days 00:00:42.233072,0.0023139111081492427,0.04999132976777168,10,0.002988031025918935,0.013773417859630066,5000,12,9.032633502813976
405,0 days 00:04:07.556975,0.29896239392808444,0.006418544342639434,4,114.11655278889248,0.003913818788092425,5000,20,0.17469988430893799
406,0 days 00:03:07.465564,0.0010646350206884952,0.010170450012953287,12,1.3573423746243338,0.06006772053133586,5000,14,8.545351717921596
407,0 days 00:00:43.361646,0.003827907862260973,0.14439117152628103,4,243.5279367477216,0.003923255944793485,5000,21,0.05379769843938121
408,0 days 00:00:39.644378,0.03804398290380501,0.08137958287073399,7,1.4039179384921903,0.13584440843238846,5000,25,67.38731531280388
409,0 days 00:04:00.077035,0.005547948873064426,0.0038188823152391434,11,6.070188814122587,0.001211023106994182,5000,29,0.014319936193933942
410,0 days 00:00:12.697550,0.002546821920982317,0.13066816310685234,15,102.74537322873601,0.002190050823088887,5000,12,0.016043229861052857
411,0 days 00:04:23.044538,0.002895421998214535,0.0031751230343765005,13,71.71139710881344,0.009867349708715322,5000,17,36.01031917545435
412,0 days 00:04:01.782725,0.7276960928126368,0.010887426331751111,2,0.6541741812671087,0.035621629350797795,5000,81,0.01639825500770578
413,0 days 00:00:38.737063,0.2273650083598744,0.08257901555811036,3,0.05187457690655431,0.11025402246920517,5000,22,0.23691613563430908
