number,duration,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators
33,0 days 00:00:02.977492,0.18296735375465545,3,0.8476677849438736,387
34,0 days 00:00:07.217804,0.04255904553960104,4,0.003502669980977043,714
35,0 days 00:00:02.792288,0.04148773733390714,2,0.001635667276209025,538
36,0 days 00:00:01.116965,0.10592489402730106,2,1.2321359105202547,212
37,0 days 00:00:08.081259,0.3905976921345803,6,0.42902423644198895,447
38,0 days 00:00:16.545302,0.010838835010289889,6,0.15900620059422346,908
39,0 days 00:00:01.261318,0.03500824093687107,2,0.0010985348453661009,242
40,0 days 00:00:01.753174,0.04594560482252093,2,0.707976940287259,473
41,0 days 00:00:03.694290,0.07145459587442533,3,4.526741859414588,605
42,0 days 00:00:05.380645,0.05766066312713462,5,0.13808250126573562,446
43,0 days 00:00:02.788040,0.3964422692206697,3,0.003458971893097006,453
44,0 days 00:00:04.758697,0.04803317121337722,2,0.012180894925677675,915
45,0 days 00:00:07.774679,0.3305903733870184,5,0.520695279807444,525
46,0 days 00:00:03.546333,0.03617376114152358,3,0.006020082193333851,535
47,0 days 00:00:04.255168,0.02449209274202837,4,16.482211825018716,468
48,0 days 00:00:06.396704,0.04545853891340216,4,0.9024191965077184,670
49,0 days 00:00:06.062902,0.017298083489244807,5,0.0055361513764228725,410
50,0 days 00:00:02.827254,0.28376341980766867,6,25.015948905583137,212
51,0 days 00:00:03.562326,0.07375730854264216,5,42.47894082204156,338
52,0 days 00:00:11.619508,0.0257081638745551,5,0.0031214678396085022,915
53,0 days 00:00:02.230341,0.14161703861348257,4,0.04490987717181682,220
54,0 days 00:00:03.146065,0.4157303880198966,4,0.15573410989203035,312
55,0 days 00:00:05.238543,0.380137245444929,4,0.10433144550811206,565
56,0 days 00:00:14.395183,0.21174225661675167,6,2.7387025372709117,940
57,0 days 00:00:03.058654,0.029896370113304326,3,5.3415345409850135,424
58,0 days 00:00:02.737109,0.06031403824252575,4,2.432289283262249,251
59,0 days 00:00:01.996052,0.3629974006852547,3,25.996986027327853,420
60,0 days 00:00:03.948942,0.014304531862994482,2,0.002395082321665831,739
61,0 days 00:00:04.282740,0.2877912235425445,4,6.593578580417337,463
62,0 days 00:00:08.757877,0.23488498532013488,6,29.567929825252175,621
63,0 days 00:00:01.624727,0.01195150868415228,2,19.957296923632907,304
64,0 days 00:00:05.014011,0.03500340354830033,5,0.15033354934163146,326
65,0 days 00:00:07.135684,0.012259491251012292,5,0.22786279689312341,444
66,0 days 00:00:05.429937,0.21477211719647,3,0.007087369265588809,881
67,0 days 00:00:04.253744,0.07407416694243289,6,0.01968048445830067,245
68,0 days 00:00:03.485399,0.09527972946664783,3,0.008112993280894354,524
69,0 days 00:00:02.731658,0.05593123384497415,3,8.920663165540255,372
70,0 days 00:00:05.205982,0.42729430107795463,4,1.312229144432222,566
71,0 days 00:00:03.315940,0.11985939708744481,6,6.378249631912737,226
72,0 days 00:00:04.373578,0.026438997033253916,3,89.2976609711765,679
73,0 days 00:00:01.114540,0.12287713431755606,2,1.1859765712254822,221
74,0 days 00:00:07.674720,0.11820827484515994,5,2.1157596017853093,534
75,0 days 00:00:03.705741,0.0220231564479966,4,0.033273286256491126,354
76,0 days 00:00:04.075415,0.025833377529938688,6,0.11199968686813959,228
77,0 days 00:00:04.596673,0.1458748804141836,6,4.047999513786712,295
78,0 days 00:00:02.503973,0.010051775936184386,4,0.08819756309897775,236
79,0 days 00:00:04.077858,0.05220583023322519,3,5.101133381851856,599
80,0 days 00:00:04.896478,0.16800501935228132,3,0.14463640250993373,601
81,0 days 00:00:07.518000,0.2723486657036893,6,17.664508346940817,461
82,0 days 00:00:02.310747,0.049588701077924666,2,8.039296357547679,336
83,0 days 00:00:04.647622,0.09800668640855152,4,0.12748823660076458,375
84,0 days 00:00:06.775828,0.011717547410064526,3,0.5215049986764032,844
85,0 days 00:00:10.330917,0.0805607214069333,6,0.03173886386167333,625
86,0 days 00:00:02.650644,0.40116908441381094,3,6.097219160990009,284
87,0 days 00:00:01.419148,0.05296403974933249,2,4.358277435612447,217
88,0 days 00:00:06.165581,0.015497096337006801,3,0.20557195735941905,745
89,0 days 00:00:08.894420,0.47271150801486594,6,0.024402804061153898,564
90,0 days 00:00:07.883593,0.33484234568817334,5,2.21090458958401,691
91,0 days 00:00:07.913420,0.016541576544807632,5,2.377572472680905,661
92,0 days 00:00:01.372536,0.18032341156566292,2,0.004590222618218836,235
93,0 days 00:00:04.212549,0.05847863191661845,2,0.04569360816820818,770
94,0 days 00:00:02.946669,0.03629248951096293,3,0.869124656172345,383
95,0 days 00:00:04.092945,0.42702718594092764,2,0.03674746296940392,885
96,0 days 00:00:02.770753,0.06982726170876426,3,0.00494660495291156,446
97,0 days 00:00:01.375280,0.18518525181491324,2,0.0014595424425779104,310
98,0 days 00:00:02.669102,0.275673526655681,3,0.0013165632432844152,466
99,0 days 00:00:03.743604,0.10196967590265209,3,3.3519151669919927,985
